System ID,System Name,School ID,School Name,Grade Cluster,2015,2016.0,2017.0,2018.0,2019.0,15 to 16,16 to 17,18 to 19,YoY Average,Average is positive?,Average score,CCRPI Score Data Availability (years),Applicable 25th Percentile,Average Score is in Top 75%?,CCRPI Scores Qualify Under Option C?,2019 BTO Designation
733,Taylor County,205,Taylor County Middle School,M,65.6,64.4,66.0,70.2,79.8,-0.0182926829268291,0.0248447204968943,0.136752136752137,0.0477680581074006,Yes,69.2,2015-2019,65.54,Yes,Yes,Within Expected Range
733,Taylor County,ALL,All Schools,E,69.9,74.4,62.5,62.3,54.1,0.0643776824034335,-0.15994623655914,-0.131621187800963,-0.0757299139855565,No,64.64,2015-2019,66.04,No,No,
733,Taylor County,ALL,All Schools,H,68.6,65.5,69.5,65.6,69.3,-0.0451895043731778,0.0610687022900763,0.0564024390243903,0.0240938789804296,Yes,67.7,2015-2019,67.97,No,No,
733,Taylor County,ALL,All Schools,M,66.2,62.8,64.7,69.0,78.5,-0.0513595166163143,0.0302547770700638,0.13768115942029,0.0388588066246798,Yes,68.24,2015-2019,65.54,Yes,Yes,
734,Telfair County,101,Telfair County Middle School,M,70.1,72.4,78.2,77.3,71.8,0.0328102710413696,0.080110497237569,-0.0711513583441139,0.0139231366449416,Yes,73.96,2015-2019,65.54,Yes,Yes,Within Expected Range
734,Telfair County,104,Telfair County Elementary,E,71.2,65.5,58.8,68.1,65.0,-0.0800561797752809,-0.102290076335878,-0.0455212922173274,-0.0759558494428287,No,65.72,2015-2019,66.04,No,No,Below Expected Range
734,Telfair County,201,Telfair County High School,H,77.3,80.5,71.1,70.7,74.2,0.0413971539456663,-0.116770186335404,0.0495049504950495,-0.008622693964896,No,74.76,2015-2019,67.97,Yes,No,Within Expected Range
734,Telfair County,202,Telfair Alternative Preparation School,H,,,,,,,,,,,,,,No,,
734,Telfair County,202,Telfair Alternative Preparation School,M,,,,,,,,,,,,,,No,,
734,Telfair County,ALL,All Schools,E,70.2,63.5,57.8,68.1,65.0,-0.0954415954415955,-0.0897637795275591,-0.0455212922173274,-0.0769088890621607,No,64.92,2015-2019,66.04,No,No,
734,Telfair County,ALL,All Schools,H,77.3,80.0,71.1,69.9,72.9,0.0349288486416559,-0.11125,0.0429184549356223,-0.0111342321409073,No,74.24,2015-2019,67.97,Yes,No,
734,Telfair County,ALL,All Schools,M,69.6,71.4,77.2,77.2,70.4,0.0258620689655174,0.0812324929971988,-0.0880829015544041,0.006337220136104,Yes,73.16,2015-2019,65.54,Yes,Yes,
735,Terrell County,105,Terrell High School,H,62.3,66.7,77.5,64.9,75.6,0.070626003210273,0.16191904047976,0.164869029275809,0.132471357655281,Yes,69.4,2015-2019,67.97,Yes,Yes,Beating the Odds
735,Terrell County,109,Terrell Middle School,M,59.6,64.6,63.1,71.5,64.3,0.0838926174496643,-0.023219814241486,-0.100699300699301,-0.0133421658303741,No,64.62,2015-2019,65.54,No,No,Within Expected Range
735,Terrell County,1050,Carver Elementary School,E,47.1,47.5,,,,0.0084925690021231,,,0.0084925690021231,Yes,47.3,2015-2016,63.7,No,No,
735,Terrell County,1051,Cooper-Carver Elementary School,E,,,48.3,58.7,69.3,,,0.180579216354344,0.180579216354344,Yes,64.0,2018-2019,65.75,No,No,Beating the Odds
735,Terrell County,2050,Cooper Primary School,E,,,,,,,,,,,,,,No,,
735,Terrell County,ALL,All Schools,E,46.2,46.6,47.3,58.7,69.3,0.0086580086580086,0.0150214592274677,0.180579216354344,0.0680862280799401,Yes,53.62,2015-2019,66.04,No,No,
735,Terrell County,ALL,All Schools,H,62.3,66.2,76.5,64.9,75.6,0.0626003210272874,0.155589123867069,0.164869029275809,0.127686158056722,Yes,69.1,2015-2019,67.97,Yes,Yes,
735,Terrell County,ALL,All Schools,M,59.1,63.6,62.1,71.5,64.3,0.0761421319796954,-0.0235849056603774,-0.100699300699301,-0.0160473581266609,No,64.12,2015-2019,65.54,No,No,
736,Thomas County,100,Bishop Hall Charter School,H,48.0,53.1,59.6,56.7,51.3,0.10625,0.12241054613936,-0.0952380952380953,0.0444741503004215,Yes,53.74,2015-2019,67.97,No,No,Within Expected Range
736,Thomas County,100,Bishop Hall Charter School,M,29.8,33.2,33.5,65.9,,0.114093959731544,0.0090361445783131,,0.0615650521549284,Yes,32.1666666666667,2015-2017,64.6666666666667,No,No,Within Expected Range
736,Thomas County,105,Hand In Hand Primary,E,,,,,,,,,,,,,,No,,
736,Thomas County,115,The Renaissance Center for Academic and Career Development,H,,,,,,,,,,,,,,No,,
736,Thomas County,115,The Renaissance Center for Academic and Career Development,M,,40.5,,,,,,,,,,,,No,,
736,Thomas County,191,Thomas County Central High School,H,78.2,79.0,80.5,75.3,76.9,0.010230179028133,0.0189873417721519,0.0212483399734397,0.0168219535912415,Yes,77.98,2015-2019,67.97,Yes,Yes,Within Expected Range
736,Thomas County,194,Cross Creek Elementary School,E,85.1,80.6,85.4,72.1,80.7,-0.0528789659224442,0.0595533498759307,0.119278779472954,0.0419843878088136,Yes,80.78,2015-2019,66.04,Yes,Yes,Beating the Odds
736,Thomas County,205,Thomas County Middle School,E,76.4,60.8,58.7,47.9,64.3,-0.204188481675393,-0.0345394736842104,0.342379958246347,0.0345506676289145,Yes,61.62,2015-2019,66.04,No,No,Below Expected Range
736,Thomas County,205,Thomas County Middle School,M,70.0,70.4,63.9,70.4,67.7,0.0057142857142858,-0.0923295454545456,-0.0383522727272728,-0.0416558441558442,No,68.48,2015-2019,65.54,Yes,No,Below Expected Range
736,Thomas County,5050,Garrison-Pilcher Elementary School,E,,,,57.8,73.8,,,0.27681660899654,0.27681660899654,Yes,65.8,2018-2019,65.75,Yes,Yes,Within Expected Range
736,Thomas County,ALL,All Schools,E,80.5,65.8,70.6,58.8,73.9,-0.182608695652174,0.0729483282674772,0.256802721088436,0.0490474512345796,Yes,69.92,2015-2019,66.04,Yes,Yes,
736,Thomas County,ALL,All Schools,H,73.2,74.4,79.0,73.0,74.4,0.0163934426229509,0.0618279569892472,0.0191780821917809,0.0324664939346597,Yes,74.8,2015-2019,67.97,Yes,Yes,
736,Thomas County,ALL,All Schools,M,65.8,65.7,60.8,70.2,67.5,-0.0015197568389056,-0.0745814307458144,-0.0384615384615385,-0.0381875753487529,No,66.0,2015-2019,65.54,Yes,No,
737,Tift County,104,Annie Belle Clark Elementary School,E,,,,76.5,75.4,,,-0.0143790849673202,-0.0143790849673202,No,75.95,2018-2019,65.75,Yes,No,
737,Tift County,173,G. O. Bailey Elementary School,E,,,,81.1,68.8,,,-0.151664611590629,-0.151664611590629,No,74.95,2018-2019,65.75,Yes,No,
737,Tift County,199,Tift County High School,H,73.3,83.6,83.0,69.8,70.0,0.140518417462483,-0.0071770334928229,0.002865329512894,0.045402237827518,Yes,75.94,2015-2019,67.97,Yes,Yes,Below Expected Range
737,Tift County,299,Eighth Street Middle School,M,65.1,65.0,60.5,57.2,68.8,-0.0015360983102917,-0.0692307692307692,0.202797202797203,0.0440101117520472,Yes,63.32,2015-2019,65.54,No,No,Within Expected Range
737,Tift County,1052,J. T. Reddick Elementary School,E,,,,,68.2,,,,,,,,,No,,
737,Tift County,1052,J. T. Reddick School,M,81.6,80.8,72.3,66.6,,-0.0098039215686274,-0.10519801980198,,-0.0575009706853038,No,78.2333333333333,2015-2017,64.6666666666667,Yes,No,Below Expected Range
737,Tift County,2050,Len Lastinger Elementary School,E,,,,63.0,78.7,,,0.249206349206349,0.249206349206349,Yes,70.85,2018-2019,65.75,Yes,Yes,
737,Tift County,3050,Northside Elementary School,E,,,,56.4,59.4,,,0.0531914893617021,0.0531914893617021,Yes,57.9,2018-2019,65.75,No,No,
737,Tift County,3052,"Northeast Campus, Tift County High School",H,73.0,86.6,88.3,80.7,,0.186301369863014,0.0196304849884527,,0.102965927425733,Yes,82.6333333333333,2015-2017,68.2,Yes,Yes,Below Expected Range
737,Tift County,3052,Northeast Middle School,M,,,,,59.8,,,,,,,,,No,,
737,Tift County,4050,Omega Elementary School,E,76.1,80.1,85.5,78.5,78.5,0.0525624178712221,0.0674157303370787,0.0,0.0399927160694336,Yes,79.74,2015-2019,66.04,Yes,Yes,Beating the Odds
737,Tift County,4052,Matt Wilson Elementary School,E,75.7,63.0,74.3,61.5,69.0,-0.16776750330251,0.179365079365079,0.121951219512195,0.0445162651915882,Yes,68.7,2015-2019,66.04,Yes,Yes,Within Expected Range
737,Tift County,5050,Charles Spencer Elementary School,E,69.1,63.2,61.7,67.0,61.3,-0.0853835021707669,-0.0237341772151899,-0.0850746268656717,-0.0647307687505428,No,64.46,2015-2019,66.04,No,No,Below Expected Range
737,Tift County,ALL,All Schools,E,72.6,65.6,70.5,67.9,75.5,-0.0964187327823692,0.0746951219512196,0.111929307805596,0.0300685656581489,Yes,70.42,2015-2019,66.04,Yes,Yes,
737,Tift County,ALL,All Schools,H,75.9,86.0,86.0,76.3,66.8,0.133069828722003,0.0,-0.124508519003932,0.0028537699060235,Yes,78.2,2015-2019,67.97,Yes,Yes,
737,Tift County,ALL,All Schools,M,70.4,70.6,63.0,59.2,64.1,0.0028409090909089,-0.107648725212465,0.0827702702702701,-0.0073458486170951,No,65.46,2015-2019,65.54,No,No,
738,Toombs County,103,Toombs County Middle School,M,64.7,57.2,61.2,68.2,67.4,-0.115919629057187,0.0699300699300699,-0.0117302052785923,-0.0192399214685698,No,63.74,2015-2019,65.54,No,No,Within Expected Range
738,Toombs County,104,Lyons Primary School,E,,,,69.4,80.4,,,0.15850144092219,0.15850144092219,Yes,74.9,2018-2019,65.75,Yes,Yes,Beating the Odds
738,Toombs County,192,Toombs County High School,H,63.6,62.4,66.3,62.3,71.3,-0.0188679245283019,0.0625,0.14446227929374,0.062698118255146,Yes,65.18,2015-2019,67.97,No,No,Within Expected Range
738,Toombs County,204,Lyons Upper Elementary,E,73.2,73.8,82.1,63.7,75.1,0.0081967213114753,0.112466124661247,0.178963893249607,0.0998755797407764,Yes,73.58,2015-2019,66.04,Yes,Yes,Beating the Odds
738,Toombs County,4050,Toombs Central Elementary School,E,89.8,83.0,89.3,82.4,82.5,-0.0757238307349666,0.0759036144578313,0.0012135922330096,0.0004644586519581,Yes,85.4,2015-2019,66.04,Yes,Yes,Beating the Odds
738,Toombs County,ALL,All Schools,E,77.1,75.5,82.4,69.9,76.2,-0.0207522697795071,0.0913907284768213,0.0901287553648068,0.0535890713540403,Yes,76.22,2015-2019,66.04,Yes,Yes,
738,Toombs County,ALL,All Schools,H,63.1,61.9,65.8,62.3,71.3,-0.0190174326465928,0.0630048465266559,0.14446227929374,0.0628165643912677,Yes,64.88,2015-2019,67.97,No,No,
738,Toombs County,ALL,All Schools,M,64.2,56.7,60.2,68.2,67.4,-0.116822429906542,0.0617283950617284,-0.0117302052785923,-0.022274746707802,No,63.34,2015-2019,65.54,No,No,
739,Towns County,103,Towns County Elementary School,E,81.4,81.4,78.3,84.0,74.6,0.0,-0.0380835380835382,-0.111904761904762,-0.0499960999961001,No,79.94,2015-2019,66.04,Yes,No,Within Expected Range
739,Towns County,104,Towns County Middle School,M,89.8,89.5,91.0,76.9,82.1,-0.0033407572383073,0.0167597765363129,0.0676202860858256,0.0270131017946104,Yes,85.86,2015-2019,65.54,Yes,Yes,Within Expected Range
739,Towns County,204,Towns County High School,H,84.9,73.2,83.7,73.8,85.3,-0.137809187279152,0.14344262295082,0.155826558265583,0.0538199979790835,Yes,80.18,2015-2019,67.97,Yes,Yes,Beating the Odds
739,Towns County,ALL,All Schools,E,80.4,80.4,76.8,84.0,74.6,0.0,-0.0447761194029852,-0.111904761904762,-0.0522269604359157,No,79.24,2015-2019,66.04,Yes,No,
739,Towns County,ALL,All Schools,H,84.9,72.7,83.2,73.8,85.3,-0.143698468786808,0.144429160935351,0.155826558265583,0.0521857501380418,Yes,79.98,2015-2019,67.97,Yes,Yes,
739,Towns County,ALL,All Schools,M,89.3,88.5,90.0,76.9,82.1,-0.0089585666293392,0.0169491525423729,0.0676202860858256,0.0252036239996197,Yes,85.36,2015-2019,65.54,Yes,Yes,
740,Treutlen County,113,Treutlen Elementary School,E,63.0,64.4,53.8,64.8,54.9,0.0222222222222223,-0.164596273291926,-0.152777777777778,-0.0983839429491604,No,60.18,2015-2019,66.04,No,No,Below Expected Range
740,Treutlen County,213,Treutlen Middle/High School,H,67.6,75.6,78.5,69.8,72.7,0.118343195266272,0.0383597883597884,0.0415472779369628,0.0660834205210078,Yes,72.84,2015-2019,67.97,Yes,Yes,Below Expected Range
740,Treutlen County,213,Treutlen Middle/High School,M,47.3,42.1,57.5,62.4,51.5,-0.109936575052854,0.365795724465558,-0.174679487179487,0.0270598874110723,Yes,52.16,2015-2019,65.54,No,No,Below Expected Range
740,Treutlen County,ALL,All Schools,E,62.5,63.9,53.3,64.8,54.9,0.0224,-0.165884194053208,-0.152777777777778,-0.0987539906103287,No,59.88,2015-2019,66.04,No,No,
740,Treutlen County,ALL,All Schools,H,67.6,75.6,78.0,69.8,72.7,0.118343195266272,0.0317460317460318,0.0415472779369628,0.063878834983089,Yes,72.74,2015-2019,67.97,Yes,Yes,
740,Treutlen County,ALL,All Schools,M,46.8,41.6,56.5,62.4,51.5,-0.111111111111111,0.358173076923077,-0.174679487179487,0.0241274928774929,Yes,51.76,2015-2019,65.54,No,No,
741,Troup County,109,Callaway Elementary School,E,82.9,74.7,71.0,70.7,62.1,-0.0989143546441496,-0.0495314591700134,-0.121640735502122,-0.0900288497720949,No,72.28,2015-2019,66.04,Yes,No,Below Expected Range
741,Troup County,187,West Point Elementary School,E,74.2,74.7,74.8,66.1,65.9,0.0067385444743935,0.0013386880856759,-0.0030257186081692,0.0016838379839667,Yes,71.14,2015-2019,66.04,Yes,Yes,Within Expected Range
741,Troup County,189,Long Cane Elementary School,E,83.0,81.9,64.3,78.4,86.0,-0.0132530120481927,-0.214896214896215,0.096938775510204,-0.0437368171447346,No,78.72,2015-2019,66.04,Yes,No,Beating the Odds
741,Troup County,191,Gardner-Newman Middle School,M,73.1,71.7,64.5,59.6,64.2,-0.0191518467852256,-0.100418410041841,0.0771812080536913,-0.0141296829244585,No,66.62,2015-2019,65.54,Yes,No,Below Expected Range
741,Troup County,194,Hollis Hand Elementary School,E,83.2,90.1,86.8,84.5,76.4,0.0829326923076922,-0.0366259711431742,-0.0958579881656804,-0.0165170890003875,No,84.2,2015-2019,66.04,Yes,No,Within Expected Range
741,Troup County,201,Callaway High School,H,73.8,67.9,67.0,68.5,73.5,-0.0799457994579945,-0.0132547864506628,0.072992700729927,-0.0067359617262434,No,70.14,2015-2019,67.97,Yes,No,Within Expected Range
741,Troup County,204,Callaway Middle School,M,64.9,64.7,59.3,53.6,57.1,-0.0030816640986132,-0.0834621329211747,0.0652985074626866,-0.0070817631857004,No,59.92,2015-2019,65.54,No,No,Below Expected Range
741,Troup County,205,Franklin Forest Elementary,E,80.6,69.5,64.8,66.9,79.0,-0.137717121588089,-0.0676258992805756,0.180866965620329,-0.0081586850827787,No,72.16,2015-2019,66.04,Yes,No,Beating the Odds
741,Troup County,207,Bradfield Center - Ault Academy,E,,,,,,,,,,,,,,No,,
741,Troup County,207,Bradfield Center - Ault Academy,H,,,,,,,,,,,,,,No,,
741,Troup County,207,Bradfield Center - Ault Academy,M,,,,,,,,,,,,,,No,,
741,Troup County,297,Long Cane Middle School,M,79.0,75.2,64.8,62.0,73.0,-0.0481012658227848,-0.138297872340426,0.17741935483871,-0.0029932611081668,No,70.8,2015-2019,65.54,Yes,No,Within Expected Range
741,Troup County,387,Troup County High School,H,78.7,73.7,72.4,64.4,70.0,-0.0635324015247776,-0.0176390773405698,0.0869565217391303,0.0019283476245942,Yes,71.84,2015-2019,67.97,Yes,Yes,Below Expected Range
741,Troup County,397,Hogansville Elementary School,E,77.1,79.4,56.9,47.6,71.3,0.0298313878080417,-0.283375314861461,0.497899159663865,0.081451744203482,Yes,66.46,2015-2019,66.04,Yes,Yes,Within Expected Range
741,Troup County,497,Whitesville Road Elementary School,E,55.8,69.0,80.0,54.4,,0.236559139784946,0.159420289855072,,0.197989714820009,Yes,68.2666666666667,2015-2017,64.6666666666667,Yes,Yes,
741,Troup County,597,Ethel W. Kight Elementary School,E,70.2,73.6,73.2,56.7,69.2,0.0484330484330483,-0.0054347826086955,0.220458553791887,0.08781893987208,Yes,68.58,2015-2019,66.04,Yes,Yes,Beating the Odds
741,Troup County,698,Clearview Elementary School,E,,,,,55.2,,,,,,,,,No,,Below Expected Range
741,Troup County,1052,LaGrange High School,H,76.1,70.5,78.0,74.8,76.8,-0.0735873850197108,0.106382978723404,0.0267379679144385,0.0198445205393773,Yes,75.24,2015-2019,67.97,Yes,Yes,Within Expected Range
741,Troup County,3050,Hillcrest Elementary School,E,81.5,78.4,79.7,69.6,78.0,-0.0380368098159509,0.0165816326530612,0.120689655172414,0.0330781593365081,Yes,77.44,2015-2019,66.04,Yes,Yes,Below Expected Range
741,Troup County,4050,Mountville Elementary School,E,87.2,,,,,,,,,,,,,No,,
741,Troup County,5050,Rosemont Elementary School,E,86.4,94.9,79.4,73.0,83.4,0.0983796296296296,-0.163329820864067,0.142465753424658,0.0258385207300733,Yes,83.42,2015-2019,66.04,Yes,Yes,Within Expected Range
741,Troup County,5052,Berta Weathersbee Elementary School,E,76.9,55.9,47.3,64.0,69.4,-0.273081924577373,-0.153846153846154,0.0843750000000001,-0.114184359474509,No,62.7,2015-2019,66.04,No,No,Beating the Odds
741,Troup County,ALL,All Schools,E,79.8,77.5,73.8,66.6,72.2,-0.0288220551378446,-0.047741935483871,0.0840840840840842,0.0025066978207895,Yes,73.98,2015-2019,66.04,Yes,Yes,
741,Troup County,ALL,All Schools,H,77.0,70.2,72.0,70.4,73.2,-0.0883116883116883,0.0256410256410256,0.0397727272727272,-0.0076326451326451,No,72.56,2015-2019,67.97,Yes,No,
741,Troup County,ALL,All Schools,M,75.0,71.6,63.8,59.7,63.7,-0.0453333333333334,-0.108938547486033,0.067001675041876,-0.0290900685924969,No,66.76,2015-2019,65.54,Yes,No,
742,Turner County,190,Turner County Middle School,M,76.7,73.3,60.1,45.2,65.1,-0.0443285528031292,-0.180081855388813,0.440265486725664,0.0719516928445738,Yes,64.08,2015-2019,65.54,No,No,Within Expected Range
742,Turner County,196,Turner County Elementary School,E,75.1,73.1,59.8,64.3,65.4,-0.0266311584553928,-0.181942544459644,0.0171073094867809,-0.0638221311427521,No,67.54,2015-2019,66.04,Yes,No,Within Expected Range
742,Turner County,1050,Turner County Specialty School,H,,,,,,,,,,,,,,No,,
742,Turner County,1050,Turner County Specialty School,M,,,,,,,,,,,,,,No,,
742,Turner County,3050,Turner County High School,H,73.0,57.3,60.7,50.1,59.8,-0.215068493150685,0.0593368237347296,0.193612774451098,0.0126270350117141,Yes,60.18,2015-2019,67.97,No,No,Below Expected Range
742,Turner County,ALL,All Schools,E,74.6,72.1,58.8,64.3,65.4,-0.0335120643431635,-0.184466019417476,0.0171073094867809,-0.0669569247579528,No,67.04,2015-2019,66.04,Yes,No,
742,Turner County,ALL,All Schools,H,64.5,54.5,58.2,48.4,59.2,-0.155038759689922,0.0678899082568808,0.223140495867769,0.045330548144909,Yes,56.96,2015-2019,67.97,No,No,
742,Turner County,ALL,All Schools,M,72.0,71.5,58.3,44.7,65.7,-0.0069444444444444,-0.184615384615385,0.469798657718121,0.0927462762194306,Yes,62.44,2015-2019,65.54,No,No,
743,Twiggs County,107,Jeffersonville Elementary,E,59.4,58.7,56.8,58.3,68.9,-0.0117845117845117,-0.0323679727427599,0.181818181818182,0.0458885657636368,Yes,60.42,2015-2019,66.04,No,No,Within Expected Range
743,Twiggs County,201,Twiggs County High School,H,59.9,59.9,74.5,72.5,65.4,0.0,0.243739565943239,-0.0979310344827585,0.0486028438201601,Yes,66.44,2015-2019,67.97,No,No,Within Expected Range
743,Twiggs County,207,Twiggs Middle School,M,54.2,55.4,68.4,63.9,70.2,0.0221402214022139,0.234657039711191,0.0985915492957747,0.11846293680306,Yes,62.42,2015-2019,65.54,No,No,Within Expected Range
743,Twiggs County,ALL,All Schools,E,59.4,57.7,56.8,58.3,68.9,-0.0286195286195285,-0.0155979202772965,0.181818181818182,0.0458669109737856,Yes,60.22,2015-2019,66.04,No,No,
743,Twiggs County,ALL,All Schools,H,59.2,59.4,74.0,72.5,65.4,0.0033783783783783,0.245791245791246,-0.0979310344827585,0.0504128632289552,Yes,66.1,2015-2019,67.97,No,No,
743,Twiggs County,ALL,All Schools,M,54.2,55.4,67.9,63.9,70.2,0.0221402214022139,0.225631768953069,0.0985915492957747,0.115454513217019,Yes,62.32,2015-2019,65.54,No,No,
744,Union County,101,Union County High School,H,83.0,96.7,98.0,75.8,85.3,0.165060240963855,0.0134436401240951,0.12532981530343,0.101277898797127,Yes,87.76,2015-2019,67.97,Yes,Yes,Beating the Odds
744,Union County,103,Union County Elementary School,E,75.5,81.2,83.0,75.4,70.7,0.0754966887417219,0.022167487684729,-0.0623342175066313,0.0117766529732732,Yes,77.16,2015-2019,66.04,Yes,Yes,Below Expected Range
744,Union County,108,Union County Middle School,M,79.2,84.3,84.1,79.1,73.0,0.0643939393939393,-0.0023724792408066,-0.0771175726927939,-0.0050320375132204,No,79.94,2015-2019,65.54,Yes,No,Below Expected Range
744,Union County,1050,Union County Primary School,E,,,,88.6,81.2,,,-0.0835214446952595,-0.0835214446952595,No,84.9,2018-2019,65.75,Yes,No,Beating the Odds
744,Union County,3050,Woody Gap High/Elementary School,E,,,,,,,,,,,,,,No,,Beating the Odds
744,Union County,3050,Woody Gap High/Elementary School,H,,,81.2,,76.6,,,,,,,,,No,,Beating the Odds
744,Union County,3050,Woody Gap High/Elementary School,M,,,,74.4,76.1,,,0.0228494623655912,0.0228494623655912,Yes,75.25,2018-2019,65.75,Yes,Yes,Beating the Odds
744,Union County,ALL,All Schools,E,74.7,80.4,82.9,75.3,72.1,0.0763052208835342,0.0310945273631841,-0.0424966799468792,0.0216343560999464,Yes,77.08,2015-2019,66.04,Yes,Yes,
