ID_NUMBER,ACTIVITY_LOCATION,YRMONTH,VIO_FLAG,SNC_FLAG
GAD981236508,GA,199009,Y,N
GAD981236508,GA,199010,Y,N
GAD981236508,GA,199011,Y,N
GAD981236508,GA,199012,Y,N
GAD981236508,GA,199101,Y,N
GAD981236508,GA,199102,Y,N
GAD981236508,GA,199103,Y,N
GAD981236508,GA,199104,Y,N
GAD981236508,GA,199105,Y,N
GAD981236508,GA,199106,Y,N
GAD981236508,GA,199107,Y,N
GAD981236508,GA,199108,Y,N
GAD981236508,GA,199109,Y,N
GAD981236508,GA,199110,Y,N
GAD981236508,GA,199111,Y,N
GAD981236508,GA,199112,Y,N
GAD981236508,GA,199201,Y,N
GAD981236508,GA,199202,Y,N
GAD981236508,GA,199203,Y,N
GAD981236508,GA,199204,Y,N
GAD981236508,GA,199205,Y,N
GAD981236508,GA,199206,Y,N
GAD981236508,GA,199207,Y,N
GAD981236508,GA,199208,Y,N
GAD981236508,GA,199209,Y,N
GAD981236508,GA,199210,Y,N
GAD981236508,GA,199211,Y,N
GAD981236508,GA,199212,Y,N
GAD981236508,GA,199301,Y,N
GAD981236508,GA,199302,Y,N
GAD981236508,GA,199303,Y,N
GAD981236508,GA,199304,Y,N
GAD981236508,GA,199305,Y,N
GAD981236508,GA,199306,Y,N
GAD981236508,GA,199307,Y,N
GAD981236508,GA,199308,Y,N
GAD981236508,GA,199309,Y,N
GAD981236508,GA,199310,Y,N
GAD981236508,GA,199311,Y,N
GAD981236508,GA,199312,Y,N
GAD981236508,GA,199401,Y,N
GAD981236508,GA,199402,Y,N
GAD981236508,GA,199403,Y,N
GAD981236516,GA,200705,Y,N
GAD981236516,GA,200706,Y,N
GAD981236524,GA,200705,Y,N
GAD981236524,GA,200706,Y,N
GAD981236573,GA,200112,Y,Y
GAD981236573,GA,200201,Y,Y
GAD981236573,GA,200202,Y,Y
GAD981236573,GA,200203,Y,Y
GAD981236573,GA,200204,Y,Y
GAD981236573,GA,200205,Y,Y
GAD981236573,GA,200206,Y,Y
GAD981236573,GA,200207,Y,Y
GAD981236573,GA,200208,Y,Y
GAD981236573,GA,200209,Y,Y
GAD981236581,GA,199506,Y,N
GAD981236581,GA,199507,Y,N
GAD981236581,GA,199508,Y,N
GAD981236581,GA,199509,Y,N
GAD981236730,GA,200904,Y,N
GAD981236730,GA,200905,Y,N
GAD981236730,GA,200906,Y,N
GAD981236805,GA,200711,Y,N
GAD981236821,GA,199104,Y,N
GAD981236821,GA,199105,Y,N
GAD981236821,GA,199106,Y,N
GAD054215652,GA,199104,Y,N
GAD054215652,GA,199105,Y,N
GAD054215652,GA,199106,Y,N
GAD054215652,GA,199602,Y,N
GAD054215652,GA,199603,Y,N
GAD054215652,GA,199604,Y,N
GAD054215652,GA,200704,Y,N
GAD054215652,GA,200705,Y,N
GAD054216486,GA,199108,Y,N
GAD054216486,GA,199109,Y,N
GAD054216486,GA,199110,Y,N
GAD054216486,GA,199111,Y,N
GAD054216486,GA,199112,Y,N
GAD054216486,GA,199201,Y,N
GAD054216486,GA,199202,Y,N
GAD054216486,GA,199203,Y,N
GAD054216486,GA,199204,Y,N
GAD054216486,GA,199205,Y,N
GAD054216486,GA,199206,Y,N
GAD054216486,GA,199207,Y,N
GAD054216486,GA,199208,Y,N
GAD054216486,GA,199209,Y,N
GAD054216486,GA,199210,Y,N
GAD054216486,GA,199211,Y,N
GAD054216486,GA,199212,Y,N
GAD054216486,GA,199301,Y,N
GAD054216486,GA,199302,Y,N
GAD054216486,GA,199303,Y,N
GAD054216486,GA,199508,Y,N
GAD054216486,GA,199509,Y,N
GAD054216486,GA,200111,Y,N
GAD054216486,GA,200112,Y,N
GAD054216486,GA,200201,Y,N
GAD054216486,GA,200407,Y,N
GAD054216486,GA,200408,Y,N
GAD054216486,GA,200409,Y,N
GAD054216486,GA,200508,Y,Y
GAD054216486,GA,200509,Y,Y
GAD054216486,GA,200510,Y,Y
GAD054216486,GA,200511,Y,Y
GAD054216486,GA,200512,Y,Y
GAD054216486,GA,200601,Y,Y
GAD054216486,GA,200602,Y,Y
GAD054216486,GA,200603,Y,Y
GAD054216486,GA,200604,Y,Y
GAD054216486,GA,200611,Y,N
GAD054216486,GA,200612,Y,N
GAD054216486,GA,200701,Y,N
GAD054223987,GA,200912,Y,Y
GAD054223987,GA,201001,Y,Y
GAD054223987,GA,201002,Y,Y
GAD054223987,GA,201003,Y,Y
GAD054223987,GA,201004,Y,Y
GAD054223987,GA,201005,Y,Y
GAD054223987,GA,201006,Y,Y
GAD054223987,GA,201007,Y,Y
GAD054223987,GA,201008,Y,Y
GAD054223987,GA,201009,Y,Y
GAD054223987,GA,201010,Y,Y
GAD054223987,GA,201011,Y,Y
GAD054223987,GA,201012,Y,Y
GAD054223987,GA,201101,Y,Y
GAD054223987,GA,201102,Y,Y
GAD054223987,GA,201103,Y,Y
GAD054223987,GA,201104,Y,Y
GAD054223987,GA,201105,Y,Y
GAD054223987,GA,201106,Y,Y
GAD054223987,GA,201107,Y,Y
GAD054223987,GA,201108,Y,Y
GAD054223987,GA,201109,Y,Y
GAD054223987,GA,201110,N,Y
GAD054223987,GA,201111,N,Y
GAD054228432,GA,198508,Y,N
GAD054228432,GA,198509,Y,N
GAD054228432,GA,198510,Y,N
GAD054228432,GA,198511,Y,N
GAD054228432,GA,199004,Y,N
GAD054228432,GA,199111,Y,N
GAD054228432,GA,199112,Y,N
GAD054228432,GA,199201,Y,N
GAD054228432,GA,199202,Y,N
GAD054228432,GA,199203,Y,N
GAD054228432,GA,199204,Y,N
GAD054228432,GA,199205,Y,N
GAD054228432,GA,199206,Y,N
GAD054228432,GA,199207,Y,N
GAD054228432,GA,199208,Y,N
GAD054228432,GA,199209,Y,N
GAD054228432,GA,199210,Y,N
GAD054228432,GA,199211,Y,N
GAD054228432,GA,199212,Y,N
GAD054228432,GA,199301,Y,N
GAD054228432,GA,199302,Y,N
GAD054228432,GA,199303,Y,N
GAD054228432,GA,199304,Y,N
GAD054228432,GA,199305,Y,N
GAD054228432,GA,199306,Y,N
GAD054228432,GA,199307,Y,N
GAD054228432,GA,199308,Y,N
GAD054228432,GA,199309,Y,N
GAD054228432,GA,199310,Y,N
GAD054228432,GA,199311,Y,N
GAD054228432,GA,199312,Y,N
GAD054228432,GA,199401,Y,N
GAD054228432,GA,199402,Y,N
GAD056217276,GA,200705,Y,N
GAD056217276,GA,200706,Y,N
GAD056217276,GA,200707,Y,N
GAD056217276,GA,200708,Y,N
GAD056217276,GA,200709,Y,N
GAD056217276,GA,200710,Y,N
GAD056217276,GA,200711,Y,N
GAD056217276,GA,200808,Y,Y
GAD056217276,GA,200809,Y,Y
GAD056217276,GA,200810,Y,Y
GAD056217276,GA,200811,Y,Y
GAD056217276,GA,200812,Y,Y
GAD056217276,GA,200901,Y,Y
GAD056217276,GA,200902,Y,Y
GAD056217276,GA,200903,Y,Y
GAD056217276,GA,200904,Y,Y
GAD056217276,GA,200905,Y,Y
GAD056217276,GA,200906,Y,Y
GAD056217276,GA,200907,Y,Y
GAD056217276,GA,200908,Y,Y
GAD056217276,GA,200909,Y,Y
GAD056217276,GA,200910,Y,Y
GAD056217276,GA,201001,Y,N
GAD056217276,GA,201002,Y,N
GAD056217276,GA,201012,Y,N
GAD056217276,GA,201101,Y,N
GAD056217276,GA,201310,Y,N
GAD056217276,GA,201701,Y,N
GAD056217276,GA,201702,Y,N
GAD056217276,GA,202203,Y,N
GAD056217276,GA,202204,Y,N
GAD056217276,GA,202205,Y,N
GAD056217276,GA,202206,Y,N
GAD056217276,GA,202207,Y,N
GAD056217276,GA,202208,Y,N
GAD056217276,GA,202209,Y,N
GAD056217276,GA,202210,Y,N
GAD056217276,GA,202211,Y,N
GAD056217276,GA,202212,Y,N
GAD056217276,GA,202301,Y,N
GAD056217276,GA,202302,Y,N
GAD056217276,GA,202303,Y,N
GAD056217276,GA,202304,Y,N
GAD056225477,GA,198410,Y,N
GAD056225477,GA,198411,Y,N
GAD056225477,GA,198412,Y,N
GAD056225477,GA,198501,Y,N
GAD056225477,GA,198502,Y,N
GAD056225477,GA,198503,Y,N
GAD056225477,GA,198504,Y,N
GAD056225477,GA,198505,Y,N
GAD056225477,GA,198506,Y,N
GAD056225477,GA,198507,Y,N
GAD056225477,GA,198508,Y,N
GAD056225477,GA,198509,Y,N
GAD056225477,GA,198510,Y,N
GAD056225477,GA,198511,Y,N
GAD056225477,GA,199203,Y,N
GAD056225477,GA,199204,Y,N
GAD056225477,GA,199205,Y,N
GAD056225477,GA,199206,Y,N
GAD056225477,GA,199207,Y,N
GAD056225477,GA,199208,Y,N
GAD056225477,GA,199209,Y,N
GAD056225477,GA,199210,Y,N
GAD056225477,GA,199211,Y,N
GAD056225477,GA,199212,Y,N
GAD056225477,GA,199301,Y,N
GAD056225477,GA,199302,Y,N
GAD056238264,GA,199011,Y,N
GAD056238264,GA,199012,Y,N
GAD056238264,GA,199101,Y,N
GAD056238264,GA,199102,Y,N
GAD056238264,GA,199103,Y,N
GAD056238264,GA,199104,Y,N
GAD056238264,GA,199105,Y,N
GAD056238264,GA,199106,Y,N
GAD056238264,GA,199107,Y,N
GAD056238264,GA,199108,Y,N
GAD056238264,GA,199109,Y,N
GAD056238264,GA,199110,Y,N
GAD056238264,GA,199111,Y,N
GAD056238264,GA,199112,Y,N
GAD056238264,GA,199201,Y,N
GAD056238264,GA,199202,Y,N
GAD056238264,GA,199203,Y,N
GAD056238264,GA,199204,Y,N
GAD056238264,GA,199205,Y,N
GAD056238264,GA,199206,Y,N
GAD056238264,GA,199207,Y,N
GAD056238264,GA,199208,Y,N
GAD056238264,GA,199209,Y,N
GAD056238264,GA,199210,Y,N
GAD056238868,GA,198409,Y,N
GAD056238868,GA,198410,Y,N
GAD056238868,GA,198411,Y,N
GAD056238868,GA,198412,Y,N
GAD056238868,GA,198501,Y,N
GAD056238868,GA,199401,Y,N
GAD056238868,GA,199402,Y,N
GAD056238868,GA,199403,Y,N
GAD056238868,GA,199404,Y,N
GAD056238868,GA,199405,Y,N
GAD056266539,GA,200906,Y,N
GAD056266539,GA,200907,Y,N
GAD056266539,GA,200908,Y,N
GAD056266539,GA,200909,Y,N
GAD056266539,GA,200910,Y,N
GAD056266539,GA,200911,Y,N
GAD057270274,GA,198304,Y,N
GAD057270274,GA,198305,Y,N
GAD057270274,GA,198306,Y,N
GAD057270274,GA,198307,Y,N
GAD057270274,GA,198308,Y,N
GAD057270274,GA,198309,Y,N
GAD057270274,GA,198310,Y,N
GAD057270274,GA,198311,Y,N
GAD057270274,GA,198312,Y,N
GAD057270274,GA,198401,Y,N
GAD057270274,GA,198402,Y,N
GAD057270274,GA,198403,Y,N
GAD080095607,GA,198802,Y,N
GAD080095607,GA,198803,Y,N
GAD080095607,GA,198804,Y,N
GAD080095607,GA,198805,Y,N
GAD080095607,GA,198806,Y,N
GAD080095607,GA,198807,Y,N
GAD080095607,GA,198808,Y,N
GAD080095607,GA,198809,Y,N
GAD080095607,GA,198810,Y,N
GAD080095607,GA,198811,Y,N
GAD080095607,GA,198812,Y,N
GAD080095607,GA,198901,Y,N
GAD080095607,GA,198902,Y,N
GAD080095607,GA,198903,Y,N
GAD080095607,GA,198904,Y,N
GAD080095607,GA,198905,Y,N
GAD080095607,GA,198906,Y,N
GAD080095607,GA,198907,Y,N
GAD080095607,GA,198908,Y,N
GAD080095607,GA,198909,Y,N
GAD080095607,GA,198910,Y,N
GAD080095607,GA,198911,Y,N
GAD080095607,GA,198912,Y,N
GAD080095607,GA,199001,Y,N
GAD080095607,GA,199002,Y,N
GAD080095607,GA,199003,Y,N
GAD080095607,GA,199004,Y,N
GAD080095607,GA,199005,Y,N
GAD080095607,GA,199006,Y,N
GAD080095607,GA,199007,Y,N
GAD080095607,GA,199008,Y,N
GAD080095607,GA,199009,Y,N
GAD080095607,GA,199010,Y,N
GAD080095607,GA,199011,Y,N
GAD080095607,GA,199012,Y,N
GAD080095607,GA,199101,Y,N
GAD080095607,GA,199102,Y,N
GAD080095607,GA,199103,Y,N
GAD080095607,GA,199104,Y,N
GAD080095607,GA,199105,Y,N
GAD080095607,GA,199106,Y,N
GAD080095607,GA,199107,Y,N
GAD080095607,GA,199108,Y,N
GAD080095607,GA,199109,Y,N
GAD080095607,GA,199110,Y,N
GAD080095607,GA,199111,Y,N
GAD080095607,GA,199112,Y,N
GAD080095607,GA,199201,Y,N
GAD080095607,GA,199202,Y,N
GAD080100563,GA,198905,Y,N
GAD080100563,GA,198906,Y,N
GAD080100563,GA,198907,Y,N
GAD080100837,GA,199607,Y,N
GAD080100837,GA,199608,Y,N
GAD080100837,GA,199609,Y,N
GAD080100837,GA,199610,Y,N
GAD080100837,GA,199611,Y,N
GAD080100837,GA,199612,Y,N
GAD080100837,GA,199701,Y,N
GAD080100837,GA,199702,Y,N
GAD080100837,GA,199703,Y,N
GAD080100837,GA,199704,Y,N
GAD080100837,GA,199705,Y,N
GAD080100837,GA,199706,Y,N
GAD080100837,GA,199707,Y,N
GAD080100837,GA,199708,Y,N
GAD080100837,GA,199709,Y,N
GAD080102544,GA,199101,Y,N
GAD080102544,GA,199102,Y,N
GAD080102544,GA,199103,Y,N
GAD080102544,GA,199104,Y,N
GAD080102544,GA,199105,Y,N
GAD080102544,GA,199106,Y,N
GAD080102544,GA,199107,Y,N
GAD080102544,GA,199108,Y,N
GAD080102544,GA,199109,Y,N
GAD080102544,GA,199110,Y,N
GAD080102544,GA,199111,Y,N
GAD080102544,GA,199112,Y,N
GAD080102544,GA,199201,Y,N
GAD080102544,GA,199202,Y,N
GAD080102544,GA,199203,Y,N
GAD080102544,GA,199204,Y,N
GAD080102544,GA,199205,Y,N
GAD080102544,GA,199206,Y,N
GAD080102544,GA,199207,Y,N
GAD080102544,GA,199208,Y,N
GAD080102544,GA,199209,Y,N
GAD080102544,GA,199210,Y,N
GAD080102544,GA,199211,Y,N
GAD080107873,GA,198810,Y,N
GAD080107873,GA,198811,Y,N
GAD080107873,GA,198812,Y,N
GAD080107873,GA,198901,Y,N
GAD080107873,GA,199004,Y,N
GAD080107873,GA,199005,Y,N
GAD080107873,GA,199605,Y,N
GAD080107873,GA,199606,Y,N
GAD080107873,GA,199607,Y,N
GAD080107873,GA,199608,Y,N
GAD080107873,GA,199806,Y,N
GAD080107873,GA,199807,Y,N
GAD080107873,GA,199808,Y,N
GAD080107873,GA,199809,Y,N
GAD080107873,GA,199901,Y,N
GAD080107873,GA,199902,Y,N
GAD080107873,GA,199903,Y,N
GAD080107873,GA,199912,Y,N
GAD080107873,GA,200001,Y,N
GAD080107873,GA,200002,Y,N
GAD080107873,GA,200511,Y,N
GAD080107873,GA,200512,Y,N
GAD080107873,GA,200601,Y,N
GAD080107873,GA,200602,Y,N
GAD080107873,GA,200603,Y,N
GAD080107873,GA,200604,Y,N
GAD080107873,GA,200605,Y,N
GAD080107873,GA,200606,Y,N
GAD080107873,GA,200607,Y,N
GAD080107873,GA,200608,Y,N
GAD080107873,GA,200609,Y,N
GAD080107873,GA,200804,Y,N
GAD080107873,GA,200805,Y,N
GAD080111107,GA,199403,Y,N
GAD080111107,GA,199404,Y,N
GAD080111107,GA,201102,Y,N
GAD080111107,GA,201103,Y,N
GAD080111107,GA,201104,Y,N
GAD080944002,GA,199105,Y,N
GAD080944002,GA,199106,Y,N
GAD080944002,GA,199107,Y,N
GAD080944002,GA,201805,Y,N
GAD082169855,GA,199104,Y,N
GAD082169855,GA,199105,Y,N
GAD082169855,GA,199106,Y,N
GAD082169855,GA,199107,Y,N
GAD082169855,GA,199108,Y,N
GAD082169855,GA,199109,Y,N
GAD082169855,GA,199110,Y,N
GAD082169855,GA,199111,Y,N
GAD082169855,GA,199112,Y,N
GAD082169855,GA,199201,Y,N
GAD082169855,GA,199412,Y,N
GAD082169855,GA,199601,Y,N
GAD082169855,GA,200211,Y,N
GAD082169855,GA,200212,Y,N
GAD082169855,GA,200301,Y,N
GAD082169855,GA,200302,Y,N
GAD082169855,GA,200501,Y,N
GAD082169855,GA,200502,Y,N
GAD082169855,GA,200503,Y,N
GAD082169855,GA,200504,Y,N
GAD082172461,GA,199008,Y,N
GAD082172461,GA,199009,Y,N
GAD082172461,GA,199010,Y,N
GAD082172461,GA,199011,Y,N
GAD082172461,GA,199012,Y,N
GAD082172461,GA,199101,Y,N
GAD082172461,GA,199102,Y,N
GAD082172461,GA,199103,Y,N
GAD082172461,GA,199104,Y,N
GAD082172461,GA,199105,Y,N
GAD082172461,GA,199412,Y,N
GAD082172461,GA,199501,Y,N
GAD082172461,GA,199502,Y,N
GAD082172461,GA,199503,Y,N
GAD082821067,GA,199004,Y,N
GAD082821067,GA,199009,Y,N
GAD082821067,GA,199010,Y,N
GAD082821067,GA,199011,Y,N
GAD082821067,GA,199012,Y,N
GAD082821067,GA,199101,Y,N
GAD082821067,GA,199102,Y,N
GAD082821067,GA,199103,Y,N
GAD082821067,GA,199104,Y,N
GAD082821067,GA,199105,Y,N
GAD082821067,GA,199106,Y,N
GAD082821067,GA,199107,Y,N
GAD082821067,GA,199108,Y,N
GAD082821067,GA,199109,Y,N
GAD082821067,GA,199110,Y,N
GAD082821067,GA,199111,Y,N
GAD082821067,GA,199112,Y,N
GAD082821067,GA,199201,Y,N
GAD082821067,GA,199202,Y,N
GAD082821067,GA,199203,Y,N
GAD082821067,GA,199204,Y,N
GAD082821067,GA,199205,Y,N
GAD082821067,GA,199206,Y,N
GAD082821067,GA,199207,Y,N
GAD082821067,GA,199208,Y,N
GAD082821067,GA,199209,Y,N
GAD082821067,GA,199210,Y,N
GAD082821067,GA,199211,Y,N
GAD082822107,GA,199307,Y,N
GAD082822107,GA,199308,Y,N
GAD082822107,GA,199309,Y,N
GAD082822107,GA,199310,Y,N
GAD082822107,GA,199311,Y,N
GAD082822107,GA,199312,Y,N
GAD082822107,GA,199401,Y,N
GAD082826355,GA,198503,Y,N
GAD082826355,GA,198504,Y,N
GAD082826355,GA,198505,Y,N
GAD082826355,GA,198506,Y,N
GAD082826355,GA,198507,Y,N
GAD082826355,GA,198508,Y,N
GAD082826355,GA,198509,Y,N
GAD082826355,GA,198510,Y,N
GAD082826355,GA,198511,Y,N
GAD082826355,GA,198512,Y,N
GAD082826355,GA,198601,Y,N
GAD082826355,GA,198602,Y,N
GAD082826355,GA,198603,Y,N
GAD082826355,GA,198604,Y,N
GAD082826355,GA,198605,Y,N
GAD082826355,GA,198606,Y,N
GAD082827452,GA,199006,Y,N
GAD082827452,GA,199007,Y,N
GAD082827452,GA,199008,Y,N
GAD082827452,GA,199406,Y,N
GAD082827452,GA,199407,Y,N
GAD082827452,GA,199408,Y,N
GAD082827452,GA,199409,Y,N
GAD082827452,GA,199410,Y,N
GAD082828716,GA,198907,Y,N
GAD980709257,GA,199112,Y,N
GAD980709257,GA,199201,Y,N
GAD980709257,GA,199302,Y,N
GAD980709257,GA,199306,Y,N
GAD980709257,GA,199307,Y,N
GAD980709257,GA,199308,Y,N
GAD980709257,GA,199309,Y,N
GAD980709257,GA,199310,Y,N
GAD980709257,GA,199311,Y,N
GAD980709257,GA,199403,Y,Y
GAD980709257,GA,199404,Y,Y
GAD980709257,GA,199406,Y,N
GAD980709257,GA,199407,Y,N
GAD980709257,GA,199408,Y,N
GAD980709257,GA,199409,Y,N
GAD980709257,GA,199410,Y,N
GAD980709257,GA,199411,Y,N
GAD980709257,GA,199412,Y,N
GAD980709257,GA,199505,Y,N
GAD980709257,GA,199506,Y,N
GAD980709257,GA,199507,Y,N
GAD980709257,GA,199508,Y,N
GAD980709257,GA,199509,Y,N
GAD980709257,GA,199510,Y,N
GAD980709257,GA,199511,Y,N
GAD980709257,GA,199512,Y,N
GAD980709257,GA,199601,Y,N
GAD980709257,GA,199606,Y,N
GAD980709257,GA,199805,Y,N
GAD980709257,GA,199904,Y,N
GAD980709257,GA,199905,Y,N
GAD980709257,GA,199906,Y,N
GAD980709257,GA,199907,Y,N
GAD980709257,GA,200006,Y,N
GAD980709257,GA,200007,Y,N
GAD980709257,GA,200008,Y,N
GAD980709257,GA,200009,Y,N
GAD980709257,GA,200010,Y,N
GAD980709257,GA,200011,Y,N
GAD980709257,GA,200012,Y,N
GAD980709257,GA,200209,Y,N
GAD980709257,GA,200210,Y,N
GAD980709257,GA,200211,Y,N
GAD980709257,GA,200212,Y,N
GAD980709257,GA,200301,Y,N
GAD980709257,GA,200302,Y,N
GAD980709257,GA,200303,Y,N
GAD980709257,GA,200409,Y,N
GAD980709257,GA,200410,Y,N
GAD980709257,GA,200411,Y,N
GAD980709257,GA,200412,Y,N
GAD980709257,GA,200508,Y,N
GAD980709257,GA,200509,Y,N
GAD980709257,GA,200510,Y,N
GAD980709257,GA,200511,Y,N
GAD980709257,GA,200612,Y,N
GAD980709257,GA,200701,Y,N
GAD980709257,GA,200702,Y,N
GAD980709257,GA,200703,Y,N
GAD980709257,GA,200704,Y,N
GAD980709257,GA,200809,Y,N
GAD980709257,GA,200810,Y,N
GAD980709257,GA,200811,Y,N
GAD980709257,GA,200812,Y,N
GAD980709257,GA,200901,Y,N
GAD980709257,GA,200902,Y,N
GAD980709257,GA,200903,Y,N
GAD980709257,GA,200904,Y,N
GAD980709257,GA,200905,Y,N
GAD980709257,GA,200909,Y,N
GAD980709257,GA,200910,Y,N
GAD980709257,GA,200911,Y,N
GAD980709257,GA,200912,Y,N
GAD980709257,GA,201008,Y,N
GAD980709257,GA,201009,Y,N
GAD980709257,GA,201010,Y,N
GAD980709257,GA,201011,Y,N
GAD980709257,GA,201012,Y,N
GAD980709257,GA,201101,Y,N
GAD980709257,GA,201102,Y,N
GAD980709257,GA,201103,Y,N
GAD980709257,GA,201104,Y,N
GAD980709257,GA,201105,Y,N
GAD980709257,GA,201106,Y,N
GAD980709257,GA,201107,Y,N
GAD980709257,GA,201108,Y,N
GAD980709257,GA,201109,Y,N
GAD980709257,GA,201110,Y,N
GAD980709257,GA,201111,Y,N
GAD980709257,GA,201112,Y,N
GAD980709257,GA,201201,Y,N
GAD980709257,GA,201202,Y,N
GAD980709257,GA,201203,Y,N
GAD980709257,GA,201204,Y,N
GAD980709257,GA,201205,Y,N
GAD980709257,GA,201303,Y,N
GAD980709257,GA,201304,Y,N
GAD980709257,GA,201305,Y,N
GAD980709257,GA,201306,Y,N
GAD980709257,GA,201307,Y,N
GAD980709257,GA,201308,Y,N
GAD980709257,GA,201812,Y,N
GAD980709257,GA,201901,Y,N
GAD980709257,GA,201902,Y,N
GAD980709406,GA,198906,Y,N
GAD980709406,GA,198907,Y,N
GAD980709406,GA,198908,Y,N
GAD980709406,GA,198909,Y,N
GAD980709406,GA,198910,Y,N
GAD980709406,GA,198911,Y,N
GAD980709406,GA,198912,Y,N
GAD980709406,GA,199001,Y,N
GAD980709406,GA,199002,Y,N
GAD980709406,GA,199003,Y,N
GAD980709406,GA,199004,Y,N
GAD980709406,GA,199005,Y,N
GAD980709406,GA,199006,Y,N
GAD980709406,GA,199007,Y,N
GAD980709406,GA,199008,Y,N
GAD980709406,GA,199009,Y,N
GAD980709406,GA,199010,Y,N
GAD980709406,GA,200201,Y,Y
GAD980709406,GA,200202,Y,Y
GAD980709406,GA,200203,Y,Y
GAD980709406,GA,200204,Y,Y
GAD980709406,GA,200205,Y,Y
GAD980709406,GA,200206,Y,Y
GAD980709406,GA,200207,Y,Y
GAD980709406,GA,200208,Y,Y
GAD980709406,GA,200209,Y,Y
GAD980709406,GA,200210,Y,Y
GAD980709406,GA,200211,Y,Y
GAD980709406,GA,200212,Y,Y
GAD980709406,GA,200301,Y,Y
GAD980709406,GA,200302,Y,Y
GAD980709406,GA,200306,Y,N
GAD980709406,GA,200307,Y,N
GAD980709406,GA,200308,Y,N
GAD980709406,GA,200309,Y,N
GAD980709406,GA,200406,Y,N
GAD980709406,GA,200407,Y,N
GAD980709406,GA,200408,Y,N
GAD980709406,GA,200503,Y,Y
GAD980709406,GA,200504,Y,Y
GAD980709406,GA,200505,Y,Y
GAD980709406,GA,200506,Y,Y
GAD980709406,GA,200507,Y,Y
GAD980709406,GA,200703,Y,N
GAD980709406,GA,200704,Y,N
GAD980709406,GA,200705,Y,N
GAD980709406,GA,201802,Y,N
GAD980709406,GA,201803,Y,N
GAD980709604,GA,198506,Y,N
GAD980709604,GA,198507,Y,N
GAD980709604,GA,198508,Y,N
GAD980709604,GA,198509,Y,N
GAD980709604,GA,198510,Y,N
GAD980709604,GA,198511,Y,N
GAD980709604,GA,198512,Y,N
GAD980709604,GA,198601,Y,N
GAD980709604,GA,198602,Y,N
GAD980709604,GA,198603,Y,N
GAD980709604,GA,198709,Y,N
GAD980709604,GA,198710,Y,N
GAD980709604,GA,198711,Y,N
GAD980709604,GA,198712,Y,N
GAD980709604,GA,198801,Y,N
GAD980709604,GA,198802,Y,N
GAD980709604,GA,198803,Y,N
GAD980709604,GA,198804,Y,N
GAD980709604,GA,198805,Y,N
GAD980709604,GA,198806,Y,N
GAD980709604,GA,198807,Y,N
GAD980709604,GA,198808,Y,N
GAD980709604,GA,198809,Y,N
GAD980709604,GA,198810,Y,N
GAD980709604,GA,198811,Y,N
GAD980709604,GA,198812,Y,N
GAD980709604,GA,198901,Y,N
GAD980709604,GA,198902,Y,N
GAD980709604,GA,198903,Y,N
GAD980709604,GA,198904,Y,N
GAD980709604,GA,198905,Y,N
GAD980709604,GA,198906,Y,N
GAD980709604,GA,198907,Y,N
GAD980709604,GA,198908,Y,N
GAD980709604,GA,198909,Y,N
GAD980709604,GA,198910,Y,N
GAD980709604,GA,198911,Y,N
GAD980709604,GA,198912,Y,N
GAD980709604,GA,199001,Y,N
GAD980709604,GA,199002,Y,N
GAD980709604,GA,199003,Y,N
GAD980709604,GA,199004,Y,N
GAD980709604,GA,199005,Y,N
GAD980709604,GA,199006,Y,N
GAD980709604,GA,199007,Y,N
GAD980709604,GA,199008,Y,N
GAD980709604,GA,199009,Y,N
GAD980709604,GA,199010,Y,N
GAD980709604,GA,199011,Y,N
GAD980709604,GA,199012,Y,N
GAD980709604,GA,199101,Y,N
GAD980709604,GA,199102,Y,N
GAD980709604,GA,199103,Y,N
GAD980709604,GA,199104,Y,N
GAD980709604,GA,199105,Y,N
GAD980709604,GA,199306,Y,N
GAD980709604,GA,199307,Y,N
GAD980709604,GA,199308,Y,N
GAD980709604,GA,199309,Y,N
GAD980709604,GA,199508,Y,N
GAD980709604,GA,199509,Y,N
GAD980709604,GA,199510,Y,N
GAD980709604,GA,199511,Y,N
GAD980709604,GA,200101,Y,N
GAD980709604,GA,200102,Y,N
GAD980709604,GA,200103,Y,N
GAD980709604,GA,200112,Y,N
GAD980709604,GA,200201,Y,N
GAD980709604,GA,200202,Y,N
GAD980709604,GA,200203,Y,N
GAD980709604,GA,200204,Y,N
GAD980709604,GA,200406,Y,Y
GAD980709604,GA,200407,Y,Y
GAD980709604,GA,200408,Y,Y
GAD981237225,GA,199806,Y,Y
GAD981237225,GA,199807,Y,Y
GAD981237225,GA,199808,Y,Y
GAD981237225,GA,199809,Y,Y
GAD981237225,GA,199810,Y,Y
GAD981237225,GA,199811,Y,Y
GAD981237225,GA,199812,Y,Y
GAD981237225,GA,199901,Y,Y
GAD981237225,GA,199902,Y,Y
GAD981237225,GA,199903,Y,Y
GAD981237225,GA,199904,Y,Y
GAD981237225,GA,199905,Y,Y
GAD981237225,GA,199906,Y,Y
GAD981237225,GA,199907,Y,Y
GAD981237225,GA,199908,Y,Y
GAD981237225,GA,199909,Y,Y
GAD981237225,GA,199910,Y,Y
GAD981237225,GA,199911,Y,Y
GAD981237225,GA,199912,Y,Y
GAD981237225,GA,200001,Y,Y
GAD981237225,GA,200002,Y,Y
GAD981237225,GA,200003,Y,Y
GAD981237225,GA,200004,Y,Y
