2020 Census Tract,Environmental Health Index,Transit Access Index,Percent of Population Above the Poverty Level,Median Income,Jobs Proximity Index,GEOID,pool,above_median_Environmental Health Index,above_median_Transit Access Index,above_median_Percent of Population Above the Poverty Level,above_median_Median Income,above_median_Jobs Proximity Index
13215010110,0.5491881566380133,0.5531827851415481,98.1,108184.0,0.5816052586495071,13215010110,other metro,1,0,1,1,0
13215010111,0.5730659025787965,0.5411962035673376,96.9,95417.0,0.5689498017042702,13215010111,other metro,1,0,1,1,0
13215010204,0.4765998089780325,0.6403616429389625,87.6,61383.0,0.6152986138449064,13215010204,other metro,1,1,1,1,1
13215010205,0.4699140401146132,0.6282932416953035,94.3,68505.0,0.6283420927503816,13215010205,other metro,1,1,1,1,1
13215010206,0.5234001910219676,0.6296023564064801,97.5,75309.0,0.6024134545428063,13215010206,other metro,1,1,1,1,1
13215010207,0.6370582617000955,0.5592374406807397,94.4,122593.0,0.6119097874308859,13215010207,other metro,1,0,1,1,1
13215010208,0.5673352435530086,0.625306823760432,96.6,84943.0,0.6139363512681878,13215010208,other metro,1,1,1,1,1
13215010209,0.5444126074498568,0.5675830469644902,97.3,81483.0,0.597058993745293,13215010209,other metro,1,0,1,1,1
13215010301,0.5931232091690545,0.6378252331860579,97.2,117125.0,0.6073751167670312,13215010301,other metro,1,1,1,1,1
13215010303,0.39255014326647564,0.6279250531827851,92.7,105625.0,0.6778034369182359,13215010303,other metro,0,1,1,1,1
13215010304,0.3543457497612225,0.6452708231058746,99.1,67351.0,0.6568083637101917,13215010304,other metro,0,1,1,1,1
13215010401,0.390639923591213,0.650670921289478,87.5,62260.0,0.7154367375187176,13215010401,other metro,0,1,1,1,1
13215010402,0.32855778414517667,0.6592210767468499,79.5,51016.0,0.6059487632801211,13215010402,other metro,0,1,0,0,1
13215010501,0.3371537726838586,0.6435526100474553,76.2,52905.0,0.6365106534473886,13215010501,other metro,0,1,0,0,1
13215010502,0.3734479465138491,0.7509000163639339,84.1,41127.0,0.5865993404868375,13215010502,other metro,0,1,0,0,0
13215010602,0.4087870105062082,0.5898789068892161,81.6,49261.0,0.5714612878345837,13215010602,other metro,0,0,0,0,0
13215010605,0.40305635148042024,0.625306823760432,75.5,45988.0,0.5622207314877885,13215010605,other metro,0,1,0,0,0
13215010606,0.4966571155682904,,100.0,,0.6163935713637156,13215010606,other metro,1,0,1,0,1
13215010607,0.4250238777459408,0.6309114711176567,76.4,39491.0,0.529702950552301,13215010607,other metro,0,1,0,0,0
13215010608,0.5300859598853869,0.6293978072328588,72.5,38946.0,0.5005865388612247,13215010608,other metro,1,1,0,0,0
13215010701,0.43935052531041074,0.5888152511863851,75.5,50347.0,0.5203572973157873,13215010701,other metro,1,0,0,0,0
13215010702,0.45558739255014324,0.613524791359843,86.5,47829.0,0.5285429062362663,13215010702,other metro,1,1,1,0,0
13215010704,0.41929321872015285,0.6098429062346589,68.3,32676.0,0.5005881637728234,13215010704,other metro,0,1,0,0,0
13215010705,0.6045845272206304,0.5679921453117329,85.4,61897.0,0.5378075960074785,13215010705,other metro,1,0,0,1,0
13215010801,0.5673352435530086,0.6663393879888725,81.3,60458.0,0.5612629466170972,13215010801,other metro,1,1,0,1,0
13215010802,0.6179560649474689,0.7234495172639501,86.2,64753.0,0.5908320553024181,13215010802,other metro,1,1,0,1,0
13215011100,0.2693409742120344,0.685362461135657,74.8,44792.0,0.6551548103610101,13215011100,other metro,0,1,0,0,1
13215011200,0.33142311365807064,0.657257404680085,82.7,39146.0,0.6958195721783637,13215011200,other metro,0,1,0,0,1
13215011400,0.2989493791786056,0.684135166093929,59.7,33707.0,0.688018077771318,13215011400,other metro,0,1,0,0,1
13215011500,0.38968481375358166,0.6467844869906725,61.7,28147.0,0.5974438350320204,13215011500,other metro,0,1,0,0,1
13217100101,0.4288443170964661,0.5726558664702994,91.1,64205.0,0.5846727932794724,13217100101,other metro,0,0,1,1,0
13217100102,0.4383954154727794,0.6033791523482245,95.3,92284.0,0.5840648649607432,13217100102,other metro,1,0,1,1,0
13217100202,0.43935052531041074,0.4811814760268368,96.7,88981.0,0.5872910168593201,13217100202,other metro,1,0,1,1,0
13217100203,0.4966571155682904,0.5241368024873179,92.3,74808.0,0.5732948412496789,13217100203,other metro,1,0,1,1,0
13217100204,0.4899713467048711,0.5275732286041563,85.6,80313.0,0.5911967738325524,13217100204,other metro,1,0,0,1,0
13217100301,0.27793696275071633,0.639216167566683,81.7,65000.0,0.5786349577539416,13217100301,other metro,0,1,0,1,0
13217100302,0.22445081184336194,0.4843724431353298,94.0,81481.0,0.5495634478349446,13217100302,other metro,0,0,1,1,0
13217100400,0.2024832855778415,0.6765668466699394,71.5,43299.0,0.5833235813532051,13217100400,other metro,0,1,0,0,0
13217100503,0.33619866284622735,0.44681721485845194,85.9,70847.0,0.5009031657254498,13217100503,other metro,0,0,0,1,0
13217100504,0.3008595988538682,0.5683194239895271,83.9,43147.0,0.516054647046878,13217100504,other metro,0,0,0,0,0
13217100505,0.4173829990448901,0.5456144657175586,94.6,80562.0,0.5236114199006165,13217100505,other metro,0,0,1,1,0
13217100506,0.35339063992359127,0.5601783668793978,94.0,56181.0,0.5519611790231338,13217100506,other metro,0,0,1,0,0
13217100507,0.38968481375358166,0.5258550155457371,88.1,64783.0,0.5242562070513973,13217100507,other metro,0,0,1,1,0
13217100600,0.3123209169054441,0.5344051710031091,80.2,50094.0,0.5458022801195167,13217100600,other metro,0,0,0,0,0
13217100701,0.21872015281757395,0.5706512845688103,76.9,30521.0,0.6206844637138969,13217100701,other metro,0,0,0,0,1
13217100702,0.26743075453677173,0.4736131566028473,90.6,53259.0,0.6173235426310294,13217100702,other metro,0,0,1,0,1
13217100801,0.5128939828080229,0.46440844378988705,93.4,58260.0,0.5538855025085577,13217100801,other metro,1,0,1,0,0
13217100802,0.5119388729703915,0.5312142038946163,72.7,64426.0,0.5522070481231195,13217100802,other metro,1,0,0,1,0
13217100902,0.38490926456542507,0.5314187530682376,80.7,63363.0,0.5092200937545861,13217100902,other metro,0,0,0,1,0
13217100903,0.4040114613180516,0.5608329242349861,80.3,58548.0,0.4940727098111388,13217100903,other metro,0,0,0,0,0
13217100904,0.48328557784145176,0.43221240386188836,85.7,70658.0,0.5272580848049773,13217100904,other metro,1,0,0,1,0
13217100905,0.498567335243553,0.485027000490918,85.3,70283.0,0.5204449215651703,13217100905,other metro,1,0,0,1,0
13219030101,0.6714422158548232,0.5510554737358861,99.8,83421.0,0.6038012899033494,13219030101,other metro,1,0,1,1,1
13219030102,0.6513849092645654,0.5688921616756668,98.2,126250.0,0.6135068700931555,13219030102,other metro,1,0,1,1,1
13219030103,0.5348615090735435,0.5383734249713631,97.9,99167.0,0.6316690800007584,13219030103,other metro,1,0,1,1,1
13219030104,0.6141356255969437,0.5229095074455898,100.0,125528.0,0.6403258594471846,13219030104,other metro,1,0,1,1,1
13219030201,0.5319961795606495,0.6227704140075274,89.0,137206.0,0.6645145810912003,13219030201,other metro,1,1,1,1,1
13219030202,0.6026743075453678,0.5344869906725577,85.2,71688.0,0.6594601904857362,13219030202,other metro,1,0,0,1,1
13219030300,0.6380133715377269,0.5484781541482572,96.4,107734.0,0.6368232361329902,13219030300,other metro,1,0,1,1,1
13219030401,0.6532951289398281,0.6066928489608902,94.8,105694.0,0.6339672117567707,13219030401,other metro,1,0,1,1,1
13219030402,0.5978987583572111,0.5486827033218786,93.4,77596.0,0.6271607554498638,13219030402,other metro,1,0,1,1,1
13219030500,0.7297039159503343,0.5240140729831451,97.1,106833.0,0.597016416459243,13219030500,other metro,1,0,1,1,1
13219030600,0.6313276026743075,0.4387579774177712,98.0,114963.0,0.6125044002743298,13219030600,other metro,1,0,1,1,1
13221960100,0.7946513849092645,0.4192030764195713,92.4,48920.0,0.5704763742190462,13221960100,other metro,1,0,1,0,0
13221960203,0.7545367717287488,0.5067910325642284,84.9,46736.0,0.5707750854682876,13221960203,other metro,1,0,0,0,0
13221960204,0.7564469914040115,0.5274504990999835,93.2,66708.0,0.5838487325742189,13221960204,other metro,1,0,1,1,0
13221960205,0.8175740210124164,0.4846997218131238,88.3,68750.0,0.5572965953121283,13221960205,other metro,1,0,1,1,0
13221960206,0.7363896848137536,0.5100229095074456,84.8,58958.0,0.5546008176900835,13221960206,other metro,1,0,0,0,0
13221960300,0.6953199617956065,0.5162821142202585,97.5,62500.0,0.5803037101535279,13221960300,other metro,1,0,1,1,0
13223120104,0.6991404011461319,0.46399934544264443,93.4,76678.0,0.5625218173091949,13223120104,other metro,1,0,1,1,0
13223120105,0.6561604584527221,0.4493945344460808,98.1,125651.0,0.5529267415490856,13223120105,other metro,1,0,1,1,0
13223120106,0.6275071633237822,0.440558010145639,88.9,83203.0,0.5082516371885013,13223120106,other metro,1,0,1,1,0
13223120107,0.6485195797516714,0.5357142857142857,96.1,85508.0,0.5432656624402679,13223120107,other metro,1,0,1,1,0
13223120108,0.7153772683858645,0.4556128293241696,93.3,107588.0,0.5350190121426732,13223120108,other metro,1,0,1,1,0
13223120109,0.7191977077363897,0.4768859433807887,99.3,110050.0,0.5230590952620767,13223120109,other metro,1,0,1,1,0
13223120110,0.7363896848137536,0.5071592210767468,99.4,126266.0,0.5385289777164555,13223120110,other metro,1,0,1,1,0
13223120111,0.7574021012416428,0.5209049255441007,95.0,107500.0,0.54368108068425,13223120111,other metro,1,0,1,1,0
13223120203,0.6762177650429799,0.5406643757159222,96.8,86625.0,0.5322613074886344,13223120203,other metro,1,0,1,1,0
13223120205,0.5081184336198663,0.5683603338242513,98.3,112545.0,0.5572025391351939,13223120205,other metro,1,0,1,1,0
13223120206,0.46609360076408785,0.5240958926525936,98.2,56642.0,0.5458428603885453,13223120206,other metro,1,0,1,0,0
13223120207,0.664756446991404,0.5449599083619703,97.2,91892.0,0.5265238796013791,13223120207,other metro,1,0,1,1,0
13223120208,0.6561604584527221,0.5184912452953689,88.5,67083.0,0.5437512619545642,13223120208,other metro,1,0,1,1,0
13223120301,0.6208213944603629,0.4551628211422026,88.5,59630.0,0.5686039409089835,13223120301,other metro,1,0,1,0,0
13223120303,0.7182425978987584,0.5011454753722795,90.3,59556.0,0.5430293047290368,13223120303,other metro,1,0,1,0,0
13223120304,0.6934097421203438,0.45712649320896737,78.1,54242.0,0.5610029664282539,13223120304,other metro,1,0,0,0,0
13223120305,0.5950334288443171,0.6578710522009491,94.5,50725.0,0.516695121665798,13223120305,other metro,1,1,1,0,0
13223120306,0.66189111747851,0.505195549009982,98.3,66004.0,0.551607809150473,13223120306,other metro,1,0,1,1,0
13223120307,0.5883476599808979,0.5075683194239895,75.9,51378.0,0.6071089291566637,13223120307,other metro,1,0,0,0,1
13223120401,0.7039159503342884,0.4886679757813779,90.4,53571.0,0.5625726642172842,13223120401,other metro,1,0,1,0,0
13223120402,0.6714422158548232,0.5129684176075928,90.9,74405.0,0.5504880939293729,13223120402,other metro,1,0,1,1,0
13223120403,0.7316141356255969,0.4620356733758796,85.1,56667.0,0.5537025136805859,13223120403,other metro,1,0,0,0,0
13223120503,0.6561604584527221,0.48932253313696616,97.9,92755.0,0.5389407900330337,13223120503,other metro,1,0,1,1,0
13223120504,0.6886341929321872,0.4317623956799214,94.5,64297.0,0.5286569673279498,13223120504,other metro,1,0,1,1,0
13223120505,0.6905444126074498,0.4487399770904925,95.5,76517.0,0.5353333557557889,13223120505,other metro,1,0,1,1,0
13223120506,0.6991404011461319,0.510391098019964,96.2,79451.0,0.5539747626201835,13223120506,other metro,1,0,1,1,0
13223120507,0.5826170009551098,0.5159548355424644,93.6,70523.0,0.5432023251268321,13223120507,other metro,1,0,1,1,0
13223120601,0.5921680993314231,0.5339960726558665,90.8,69615.0,0.5511500986584743,13223120601,other metro,1,0,1,1,0
13223120603,0.5711556829035339,0.5659875634102438,95.4,81066.0,0.551354910574749,13223120603,other metro,1,0,1,1,0
13223120604,0.6552053486150908,0.48977254131893305,90.5,84130.0,0.5306548997638472,13223120604,other metro,1,0,1,1,0
13223120605,0.6322827125119388,0.4925544100801833,97.4,85221.0,0.536574790609749,13223120605,other metro,1,0,1,1,0
13223120606,0.7153772683858645,0.46314023891343475,96.4,104970.0,0.5226073175775602,13223120606,other metro,1,0,1,1,0
13223120607,0.6771728748806112,0.5015954835542464,91.3,84727.0,0.5366613267574752,13223120607,other metro,1,0,1,1,0
13225040101,0.6055396370582617,0.5486417934871543,99.0,99545.0,0.5475637797378683,13225040101,other metro,1,0,1,1,0
13225040103,0.559694364851958,0.6257159221076747,88.0,57271.0,0.5495846234586363,13225040103,other metro,1,1,1,0,0
13225040104,0.5262655205348615,0.6555391916216659,81.3,38639.0,0.5113723692010689,13225040104,other metro,1,1,0,0,0
13225040105,0.7163323782234957,0.526305023727704,74.1,54801.0,0.556896528961957,13225040105,other metro,1,0,0,0,0
13225040200,0.5262655205348615,0.5877106856488299,71.3,44629.0,0.5383404625540538,13225040200,other metro,1,0,0,0,0
13225040301,0.5673352435530086,0.5746195385370643,88.4,70543.0,0.5946085155005904,13225040301,other metro,1,0,1,1,0
13225040302,0.5472779369627507,0.6437162493863524,64.7,25491.0,0.5712736339846268,13225040302,rural,0,1,0,0,0
13225040400,0.5835721107927412,0.684748813614793,77.7,34674.0,0.610588411442233,13225040400,other metro,1,1,0,0,1
13227050101,0.8500477554918816,0.49791359842906235,100.0,119320.0,0.5805718278107698,13227050101,other metro,1,0,1,1,0
13227050102,0.8691499522445081,0.4753722794959908,92.8,81085.0,0.5934819933932206,13227050102,other metro,1,0,1,1,0
13227050201,0.6943648519579751,0.6615529373261332,75.5,67898.0,0.5895500742570996,13227050201,other metro,1,1,0,1,0
13227050202,0.6743075453677172,0.6222385861561119,93.8,57750.0,0.6029270077319232,13227050202,other metro,1,1,1,0,1
13227050300,0.7669531996179562,0.5640648011782032,84.1,62557.0,0.5977989065947031,13227050300,other metro,1,0,0,1,1
13227050400,0.7946513849092645,0.5382916053019146,87.7,64874.0,0.5947312320166975,13227050400,other metro,1,0,1,1,0
13227050500,0.7612225405921682,0.5546146293568974,86.8,70313.0,0.592664456650234,13227050500,other metro,1,0,1,1,0
13227050601,0.6838586437440306,0.5690148911798396,91.4,91731.0,0.5905563563663154,13227050601,other metro,1,0,1,1,0
13227050602,0.7765042979942693,0.5415234822451318,80.8,43929.0,0.5811736636395701,13227050602,other metro,1,0,0,0,0
13229960100,0.8185291308500479,0.505809196530846,82.2,52917.0,0.5692728018345886,13229960100,other metro,1,0,0,0,0
13229960200,0.8643744030563515,0.452790050728195,90.6,62900.0,0.5711278877710677,13229960200,other metro,1,0,1,1,0
13229960301,0.6494746895893029,0.5386188839797087,77.0,39681.0,0.6025036724422796,13229960301,other metro,1,0,0,0,1
13229960302,0.7516714422158548,0.43769432171494027,90.5,52065.0,0.5624225194313403,13229960302,other metro,1,0,1,0,0
13229960401,0.6781279847182426,0.5465963017509409,78.3,41944.0,0.5716557232017314,13229960401,other metro,1,0,0,0,0
13229960402,0.8061127029608405,0.501063655702831,81.4,45700.0,0.5281430734115308,13229960402,other metro,1,0,0,0,0
13231010101,0.7230181470869149,0.5507691048928163,85.8,80302.0,0.5766912150756406,13231010101,other metro,1,0,0,1,0
13231010102,0.6924546322827125,0.5544100801832761,91.3,71250.0,0.5808204181170414,13231010102,other metro,1,0,1,1,0
13231010200,0.7382999044890163,0.47946326296841757,93.7,70341.0,0.5763071737631436,13231010200,other metro,1,0,1,1,0
13231010300,0.7726838586437441,0.5000818196694485,90.0,72548.0,0.5796780747963566,13231010300,other metro,1,0,1,1,0
13231010400,0.7574021012416428,0.555923744068074,95.6,88750.0,0.5804995297899055,13231010400,other metro,1,0,1,1,0
13233010100,0.5444126074498568,0.46473572246768124,89.5,55833.0,0.5902486554266004,13233010100,rural,0,0,1,1,1
13233010201,0.4087870105062082,0.5523236786123383,83.6,60065.0,0.5051373975165873,13233010201,other metro,0,0,0,1,0
13233010202,0.5873925501432665,0.46367206676485023,89.9,66544.0,0.5307648768357941,13233010202,other metro,1,0,1,1,0
13233010300,0.48328557784145176,0.49545900834560624,72.8,44398.0,0.5119082169956256,13233010300,other metro,1,0,0,0,0
13233010400,0.39923591212989495,0.4447308132875143,69.4,43690.0,0.5463616498611054,13233010400,other metro,0,0,0,0,0
13233010500,0.37058261700095513,0.5660693830796923,82.2,43156.0,0.5002061882800514,13233010500,rural,0,1,0,0,0
13233010600,0.504297994269341,0.44669448535427914,84.4,48974.0,0.5618079140207597,13233010600,rural,0,0,0,0,0
13233010700,0.4250238777459408,0.5231140566192113,87.8,45746.0,0.5166201779488085,13233010700,rural,0,0,1,0,0
13235950100,0.7297039159503343,0.43147602683685155,82.9,42917.0,0.5690454998039821,13235950100,other metro,1,0,0,0,0
13235950201,0.6389684813753582,0.6143838978890525,68.6,32181.0,0.5716362112884021,13235950201,other metro,1,1,0,0,0
13235950202,0.7000955109837631,0.5242595319914908,94.3,84375.0,0.5729916951187908,13235950202,other metro,1,0,1,1,0
13235950300,0.7917860553963705,0.5358779250531828,84.5,54167.0,0.566764848610859,13235950300,other metro,1,0,0,0,0
13237960101,0.7191977077363897,0.4453444608083783,72.4,52573.0,0.5748432631692064,13237960101,other metro,1,0,0,0,0
13237960103,0.7526265520534862,0.5905334642448045,91.3,76787.0,0.5903265604239168,13237960103,other metro,1,0,1,1,0
13237960104,0.7191977077363897,0.5132138766159384,94.9,70302.0,0.5680292719688886,13237960104,other metro,1,0,1,1,0
13237960201,0.6552053486150908,0.5785059728358697,79.3,53920.0,0.586858721919353,13237960201,other metro,1,0,0,0,0
13237960203,0.5253104106972302,0.6029700540009819,65.8,42356.0,0.5879697905786269,13237960203,other metro,1,0,0,0,0
13237960204,0.5978987583572111,0.6510800196367206,93.1,38003.0,0.579494843126174,13237960204,other metro,1,1,1,0,0
13237960301,0.6580706781279848,0.5192276223204058,95.2,58404.0,0.6016845980199513,13237960301,other metro,1,0,1,0,1
13237960302,0.5931232091690545,0.5873015873015872,83.8,69042.0,0.5470737595209154,13237960302,other metro,1,0,0,1,0
13239960300,0.7468958930276982,0.40639829815087547,81.1,31594.0,0.5919145550149352,13239960300,other metro,1,0,0,0,0
13241970101,0.8089780324737345,0.5682376043200785,82.8,54550.0,0.5120070232830027,13241970101,other metro,1,0,0,0,0
13241970102,0.8424068767908309,0.5884470626738667,83.6,53542.0,0.518741123179293,13241970102,other metro,1,0,0,0,0
13241970103,0.8032473734479465,0.5392325315005727,79.1,34135.0,0.5155250568105009,13241970103,other metro,1,0,0,0,0
13241970201,0.8013371537726839,0.5551464572083129,85.2,48295.0,0.5020210156667154,13241970201,rural,1,1,0,0,0
13241970202,0.8080229226361032,0.5201276386843398,82.4,48828.0,0.5219258324556797,13241970202,other metro,1,0,0,0,0
13241970302,0.8252148997134671,0.3631566028473245,81.7,55673.0,0.5039967556938876,13241970302,other metro,1,0,0,0,0
13241970303,0.8424068767908309,0.5807151039109801,80.5,47635.0,0.4814261407495584,13241970303,other metro,1,0,0,0,0
13241970304,0.8252148997134671,0.518654884634266,96.5,64643.0,0.45853814097637463,13241970304,other metro,1,0,1,1,0
13243790100,0.836676217765043,0.412902961872034,68.0,33235.0,0.5905723208606067,13243790100,rural,1,0,0,0,1
13243790200,0.8080229226361032,0.42660775650466365,69.7,28203.0,0.5918093176088884,13243790200,rural,1,0,0,0,1
13245000100,0.3954154727793696,0.6721076746849943,85.9,63309.0,0.6739784898121525,13245000100,other metro,0,1,0,1,1
13245000200,0.30659025787965616,0.6813123874979545,62.9,19500.0,0.7639387824865211,13245000200,other metro,0,1,0,0,1
13245000300,0.22636103151862463,0.656807396498118,55.5,23897.0,0.8136836664625804,13245000300,other metro,0,1,0,0,1
13245000600,0.16332378223495703,0.7223040418916707,63.9,,0.8214398995535083,13245000600,other metro,0,1,0,0,1
13245000700,0.17382999044890168,0.6769759450171822,55.4,26650.0,0.9523249988240577,13245000700,other metro,0,1,0,0,1
13245001000,0.28175740210124167,0.6716576665030274,79.0,42750.0,0.683896305707208,13245001000,other metro,0,1,0,0,1
13245001100,0.31900668576886343,0.6781214203894617,89.5,95808.0,0.6501978295831458,13245001100,other metro,0,1,1,1,1
13245001200,0.3447946513849093,0.6748895434462444,70.8,31250.0,0.6583914418045068,13245001200,other metro,0,1,0,0,1
13245001300,0.32473734479465144,0.6480526918671249,71.3,45988.0,0.8002364447734197,13245001300,other metro,0,1,0,0,1
13245001400,0.2913085004775549,0.703403698249059,62.9,23258.0,0.8211102054754568,13245001400,other metro,0,1,0,0,1
13245001602,0.3524355300859599,0.6804941908034691,93.5,77222.0,0.6236030369902525,13245001602,other metro,0,1,1,1,1
13245001603,0.3734479465138491,0.6046064473899526,59.6,35755.0,0.6615833488208234,13245001603,other metro,0,0,0,0,1
13245001604,0.35625596943648524,0.7304860088365244,87.2,,0.6224272875863394,13245001604,other metro,0,1,1,0,1
13245010101,0.3820439350525311,0.637988872524955,84.5,64115.0,0.6236246778742858,13245010101,other metro,0,1,0,1,1
13245010104,0.38968481375358166,0.6261250204549174,83.3,64667.0,0.5910074989056203,13245010104,other metro,0,1,0,1,0
13245010105,0.38490926456542507,0.6826215022091311,90.4,56417.0,0.6386718697738822,13245010105,other metro,0,1,1,0,1
13245010107,0.3753581661891118,0.6478072328587792,90.5,47269.0,0.6208781772914965,13245010107,other metro,0,1,1,0,1
13245010108,0.4450811843361987,0.6881852397316315,97.1,44341.0,0.6643058610299929,13245010108,other metro,1,1,1,0,1
13245010109,0.4183381088825215,0.6070201276386843,96.4,56879.0,0.6485902641276737,13245010109,other metro,0,0,1,0,1
13245010201,0.39923591212989495,0.6564392079855996,97.3,113828.0,0.6410934323416124,13245010201,other metro,0,1,1,1,1
13245010203,0.35625596943648524,0.6768123056782851,76.8,42161.0,0.6623290656990266,13245010203,other metro,0,1,0,0,1
13245010205,0.5367717287488062,0.710276550482736,79.3,57478.0,0.636747730827241,13245010205,other metro,1,1,0,0,1
13245010206,0.5071633237822349,0.71759941089838,84.7,65217.0,0.6593518728178526,13245010206,other metro,1,1,0,1,1
13245010207,0.5864374403056352,0.6332842415316642,97.6,85374.0,0.5747410820000072,13245010207,other metro,1,1,1,1,0
13245010208,0.5730659025787965,0.5310505645557192,92.7,80088.0,0.6418989848723929,13245010208,other metro,1,0,1,1,1
13245010300,0.28175740210124167,0.6838897070855834,55.9,25411.0,0.6397494427545317,13245010300,other metro,0,1,0,0,1
13245010400,0.16523400191021972,0.7016854851906398,39.2,15889.0,0.6702154310256838,13245010400,other metro,0,1,0,0,1
13245010506,0.2349570200573066,0.7124447717231221,61.9,25922.0,0.5637114162931581,13245010506,other metro,0,1,0,0,0
13245010507,0.3820439350525311,0.6334478808705613,82.8,31989.0,0.592842054231143,13245010507,other metro,0,1,0,0,0
13245010508,0.1814708691499522,0.695917198494518,61.4,28611.0,0.5786034203517378,13245010508,other metro,0,1,0,0,0
13245010509,0.3056351480420248,0.6426935035182457,71.5,47820.0,0.5297969418391847,13245010509,other metro,0,1,0,0,0
13245010510,0.15950334288443177,0.6705940108001963,73.1,35100.0,0.5870484071244143,13245010510,other metro,0,1,0,0,0
13245010511,0.16236867239732575,0.675748649975454,56.2,25095.0,0.6084357664775281,13245010511,other metro,0,1,0,0,1
13245010512,0.4422158548233047,0.6332433316969399,74.1,37000.0,0.5395644801604355,13245010512,other metro,1,1,0,0,0
13245010513,0.443170964660936,0.5984699721813124,63.4,46288.0,0.5325373477236266,13245010513,other metro,1,0,0,0,0
13245010514,0.5291308500477555,0.6585665193912615,64.0,33284.0,0.5719866417621357,13245010514,other metro,1,1,0,0,0
13245010515,0.4173829990448901,0.6647848142693504,58.7,32227.0,0.5967593539036566,13245010515,other metro,0,1,0,0,0
13245010601,0.2874880611270296,0.6372934053346424,69.3,29912.0,0.7130768385157696,13245010601,other metro,0,1,0,0,1
13245010602,0.22158548233046796,0.626984126984127,38.4,18969.0,0.6396195218098298,13245010602,other metro,0,1,0,0,1
13245010706,0.2540592168099332,0.617370315823924,85.9,52685.0,0.5853940307839232,13245010706,other metro,0,1,0,0,0
13245010707,0.5253104106972302,0.6085747013582065,88.7,56799.0,0.5040230974894532,13245010707,other metro,1,0,1,0,0
13245010708,0.5339063992359122,0.5890198003600065,84.2,45000.0,0.48640722961268235,13245010708,other metro,1,0,0,0,0
13245010709,0.4297994269340974,0.5862379315987564,90.1,68114.0,0.5220601911595198,13245010709,other metro,0,0,1,1,0
13245010710,0.46418338108882523,0.6023154966453935,75.6,45576.0,0.4980491662719734,13245010710,other metro,1,0,0,0,0
13245010711,0.5768863419293219,0.6025609556537391,91.0,55431.0,0.46838304457268687,13245010711,other metro,1,0,1,0,0
13245010713,0.5386819484240688,0.5913925707740141,86.1,62449.0,0.457198170788667,13245010713,other metro,1,0,0,1,0
13245010714,0.5969436485195798,0.5819423989527082,94.2,65303.0,0.44503524136279005,13245010714,other metro,1,0,1,1,0
13245010801,0.5491881566380133,0.7333087874324987,85.6,57976.0,0.5164486020072148,13245010801,other metro,1,1,0,0,0
13245010802,0.6628462273161413,0.6494436262477499,89.3,45765.0,0.5310367604404616,13245010802,other metro,1,1,1,0,0
13245010903,0.6294173829990448,0.5078546882670594,82.6,65950.0,0.5460853070510767,13245010903,other metro,1,0,0,1,0
13245010904,0.5730659025787965,0.5398461790214367,80.0,47108.0,0.5039719224054594,13245010904,other metro,1,0,0,0,0
13245010905,0.5759312320916905,0.5130093274423171,78.5,43250.0,0.6069946506169334,13245010905,other metro,1,0,0,0,1
13245010907,0.498567335243553,0.5336687939780723,96.6,73517.0,0.5454437279638135,13245010907,other metro,1,0,1,1,0
13245010908,0.49570200573065903,0.46555391916216654,84.2,55961.0,0.5983458434304575,13245010908,other metro,1,0,0,0,1
13245011000,0.17382999044890168,0.7551137293405334,62.2,16811.0,0.7153960812801569,13245011000,other metro,0,1,0,0,1
13245011100,0.20439350525310404,0.6411389297987236,62.0,21667.0,0.7854666103510858,13245011100,other metro,0,1,0,0,1
13247060101,0.48519579751671443,0.5580510554737359,95.6,66635.0,0.5673141552158808,13247060101,other metro,1,0,1,1,0
13247060103,0.5234001910219676,0.47430862379315986,96.8,85533.0,0.5569086874901221,13247060103,other metro,1,0,1,1,0
13247060104,0.440305635148042,0.5030682376043201,91.9,61888.0,0.5914219753656303,13247060104,other metro,1,0,1,1,0
13247060201,0.36007640878701047,0.5943380788741613,71.0,43510.0,0.57871487926578,13247060201,other metro,0,0,0,0,0
13247060203,0.2617000955109837,0.5747831778759613,79.0,70708.0,0.5807277035489417,13247060203,other metro,0,0,0,1,0
13247060204,0.3256924546322827,0.48997709049255445,88.0,77000.0,0.5802289079153738,13247060204,other metro,0,0,1,1,0
13247060305,0.21203438395415472,0.6295205367370316,88.0,53810.0,0.5894008219683796,13247060305,other metro,0,1,1,0,0
13247060306,0.3056351480420248,0.4618311242022582,91.1,81250.0,0.6092912664059225,13247060306,other metro,0,0,1,1,1
13247060310,0.1442215854823304,0.6297250859106529,75.2,36273.0,0.5903274179605267,13247060310,other metro,0,1,0,0,0
13247060311,0.22063037249283668,0.5990427098674522,86.0,66777.0,0.5972529039025684,13247060311,other metro,0,0,0,1,1
13247060312,0.31136580706781275,0.45733104238258876,95.0,100291.0,0.5638178152718161,13247060312,other metro,0,0,1,1,0
13247060313,0.3123209169054441,0.5084274259531991,98.4,78192.0,0.523165901770751,13247060313,other metro,0,0,1,1,0
13247060314,0.2922636103151863,0.5558419243986255,89.0,56875.0,0.5668744360914638,13247060314,other metro,0,0,1,0,0
13247060315,0.27029608404966576,0.6939535264277532,90.9,49774.0,0.6338590541701306,13247060315,other metro,0,1,1,0,1
13247060316,0.25596943648519577,0.5534691539846179,77.8,42264.0,0.6384826937086094,13247060316,other metro,0,0,0,0,1
