System ID,System Name,School ID,School Name,Grade Cluster,2015,2016,2017,2018,2019,15 to 16,16 to 17,18 to 19,YoY Average,Average is positive?,Average score,CCRPI Score Data Availability (years),Applicable 25th Percentile,Average Score is in Top 75%?,CCRPI Scores Qualify Under Option C?,2019 BTO Designation
761,Atlanta Public Schools,5567,Toomer Elementary School,E,62.7,58.3,58.6,51.9,58.6,-0.070175439,0.005145798,0.129094412,0.021354924,Yes,58.02,2015-2019,66.04,No,No,Below Expected Range
761,Atlanta Public Schools,ALL,All Schools,E,67.9,65.6,68.6,76.8,76.6,-0.033873343,0.045731707,-0.002604167,0.003084732,Yes,71.1,2015-2019,66.04,Yes,Yes,
761,Atlanta Public Schools,ALL,All Schools,H,66.1,63.3,68.7,65.5,70.4,-0.042360061,0.085308057,0.07480916,0.039252386,Yes,66.8,2015-2019,67.97,No,No,
761,Atlanta Public Schools,ALL,All Schools,M,64.5,61.5,62.5,72.8,72.2,-0.046511628,0.016260163,-0.008241758,-0.012831075,No,66.7,2015-2019,65.54,Yes,No,
763,Bremen City,110,Bremen 4th  Grade Academy,E,90.5,89.1,86.7,85.2,93.6,-0.015469613,-0.026936027,0.098591549,0.018728636,Yes,89.02,2015-2019,66.04,Yes,Yes,
763,Bremen City,201,Bremen High School,H,85.6,89.7,93.9,86.1,92.3,0.047897196,0.046822742,0.072009292,0.05557641,Yes,89.52,2015-2019,67.97,Yes,Yes,Beating the Odds
763,Bremen City,209,Bremen Middle School,M,77.2,77.1,83.4,89.9,92.4,-0.001295337,0.081712062,0.027808676,0.036075134,Yes,84,2015-2019,65.54,Yes,Yes,Beating the Odds
763,Bremen City,2050,Jones Elementary School,E,,,,95.1,96.8,,,0.01787592,0.01787592,Yes,95.95,2018-2019,65.75,Yes,Yes,Beating the Odds
763,Bremen City,ALL,All Schools,E,87.8,83.6,85.2,86.6,93.7,-0.047835991,0.019138756,0.081986143,0.017762969,Yes,87.38,2015-2019,66.04,Yes,Yes,
763,Bremen City,ALL,All Schools,H,85.6,88.7,92.9,86.1,92.3,0.036214953,0.04735062,0.072009292,0.051858288,Yes,89.12,2015-2019,67.97,Yes,Yes,
763,Bremen City,ALL,All Schools,M,76.7,76.1,81.9,89.9,92.4,-0.007822686,0.076215506,0.027808676,0.032067165,Yes,83.4,2015-2019,65.54,Yes,Yes,
764,Buford City,100,Buford Academy,E,79.1,84.7,85.3,92.6,83.5,0.07079646,0.007083825,-0.098272138,-0.006797284,No,85.04,2015-2019,66.04,Yes,No,Below Expected Range
764,Buford City,104,Buford Middle School,M,90.1,90.5,94,93.4,94.8,0.004439512,0.038674033,0.014989293,0.019367613,Yes,92.56,2015-2019,65.54,Yes,Yes,Beating the Odds
764,Buford City,191,Buford High School,H,97.5,101,100.7,89,91.2,0.035897436,-0.002970297,0.024719101,0.019215413,Yes,95.88,2015-2019,67.97,Yes,Yes,Beating the Odds
764,Buford City,196,Buford Elementary School,E,,,,96,80.2,,,-0.164583333,-0.164583333,No,88.1,2018-2019,65.75,Yes,No,Below Expected Range
764,Buford City,ALL,All Schools,E,77.6,83.1,84.8,92.6,83.8,0.070876289,0.02045728,-0.095032397,-0.001232943,No,84.38,2015-2019,66.04,Yes,No,
764,Buford City,ALL,All Schools,H,96.5,100,99.7,89,91.2,0.03626943,-0.003,0.024719101,0.01932951,Yes,95.28,2015-2019,67.97,Yes,Yes,
764,Buford City,ALL,All Schools,M,90.1,90.5,93.5,93.4,94.8,0.004439512,0.033149171,0.014989293,0.017525992,Yes,92.46,2015-2019,65.54,Yes,Yes,
765,Calhoun City,205,Calhoun Middle School,M,64.9,66.2,63.4,68.4,66,0.020030817,-0.042296073,-0.035087719,-0.019117658,No,65.78,2015-2019,65.54,Yes,No,Below Expected Range
765,Calhoun City,305,Calhoun Primary School,E,,,,82.9,,,,,,,,,,No,,
765,Calhoun City,405,Calhoun Elementary School,E,74,70.9,75.5,81.9,79.3,-0.041891892,0.064880113,-0.031746032,-0.00291927,No,76.32,2015-2019,66.04,Yes,No,Beating the Odds
765,Calhoun City,3050,Calhoun High School,H,78.2,81.2,76.8,74.7,68.5,0.038363171,-0.054187192,-0.082998661,-0.032940894,No,75.88,2015-2019,67.97,Yes,No,Below Expected Range
765,Calhoun City,ALL,All Schools,E,73.8,69.2,74.3,81.8,79.3,-0.062330623,0.073699422,-0.030562347,-0.00639785,No,75.68,2015-2019,66.04,Yes,No,
765,Calhoun City,ALL,All Schools,H,77.7,80.2,75.3,74.7,68.5,0.032175032,-0.061097257,-0.082998661,-0.037306962,No,75.28,2015-2019,67.97,Yes,No,
765,Calhoun City,ALL,All Schools,M,63.9,65.2,61.9,68.4,66,0.020344288,-0.050613497,-0.035087719,-0.021785643,No,65.08,2015-2019,65.54,No,No,
766,Carrollton City,106,Carrollton Middle-Upper Elementary School,E,75.1,69.6,70.4,76,73.3,-0.073235686,0.011494253,-0.035526316,-0.032422583,No,72.88,2015-2019,66.04,Yes,No,Beating the Odds
766,Carrollton City,106,Carrollton Middle-Upper Elementary School,M,77.5,74.8,76.7,69.6,87,-0.03483871,0.02540107,0.25,0.080187453,Yes,77.12,2015-2019,65.54,Yes,Yes,Beating the Odds
766,Carrollton City,193,Carrollton Elementary School,E,,,,68.7,83.5,,,0.215429403,0.215429403,Yes,76.1,2018-2019,65.75,Yes,Yes,Beating the Odds
766,Carrollton City,1050,Carrollton High School,H,85.3,80.4,85.7,83.7,78.3,-0.057444314,0.065920398,-0.064516129,-0.018680015,No,82.68,2015-2019,67.97,Yes,No,Within Expected Range
766,Carrollton City,1550,Carrollton Jr. High School,M,66.3,62.8,65.1,72.4,61.9,-0.052790347,0.036624204,-0.145027624,-0.053731256,No,65.7,2015-2019,65.54,Yes,No,Below Expected Range
766,Carrollton City,ALL,All Schools,E,74.7,68,69.1,74.4,75.2,-0.089692102,0.016176471,0.010752688,-0.020920981,No,72.28,2015-2019,66.04,Yes,No,
766,Carrollton City,ALL,All Schools,H,84.8,79.9,85.7,83.7,78.3,-0.057783019,0.072590738,-0.064516129,-0.01656947,No,82.48,2015-2019,67.97,Yes,No,
766,Carrollton City,ALL,All Schools,M,69.2,66.1,66.9,72.3,70.5,-0.044797688,0.012102874,-0.024896266,-0.019197026,No,69,2015-2019,65.54,Yes,No,
767,Cartersville City,177,Cartersville Primary School,E,,,,83.7,86.6,,,0.034647551,0.034647551,Yes,85.15,2018-2019,65.75,Yes,Yes,Beating the Odds
767,Cartersville City,191,Cartersville Elementary School,E,76.8,84.3,80.5,77.6,75.1,0.09765625,-0.045077106,-0.032216495,0.00678755,Yes,78.86,2015-2019,66.04,Yes,Yes,Within Expected Range
767,Cartersville City,277,Cartersville Middle School,M,78.7,79.3,74.5,78,77.2,0.007623888,-0.060529634,-0.01025641,-0.021054052,No,77.54,2015-2019,65.54,Yes,No,Within Expected Range
767,Cartersville City,2050,Cartersville High School,H,80.6,76.7,82.9,81,83.8,-0.048387097,0.08083442,0.034567901,0.022338408,Yes,81,2015-2019,67.97,Yes,Yes,Beating the Odds
767,Cartersville City,ALL,All Schools,E,75.6,84,79.8,77.5,75,0.111111111,-0.05,-0.032258065,0.009617682,Yes,78.38,2015-2019,66.04,Yes,Yes,
767,Cartersville City,ALL,All Schools,H,80.1,76.7,82.9,81,83.8,-0.042446941,0.08083442,0.034567901,0.02431846,Yes,80.9,2015-2019,67.97,Yes,Yes,
767,Cartersville City,ALL,All Schools,M,78.7,79.3,74.5,78,77.2,0.007623888,-0.060529634,-0.01025641,-0.021054052,No,77.54,2015-2019,65.54,Yes,No,
769,Chickamauga City,111,Gordon Lee Middle School,M,87.3,79.1,80.7,77.2,85.4,-0.093928981,0.02022756,0.106217617,0.010838732,Yes,81.94,2015-2019,65.54,Yes,Yes,Within Expected Range
769,Chickamauga City,211,Gordon Lee High School,H,82,82.6,87.9,89,88.9,0.007317073,0.064164649,-0.001123596,0.023452709,Yes,86.08,2015-2019,67.97,Yes,Yes,Beating the Odds
769,Chickamauga City,1050,Chickamauga Elementary School,E,82.9,83.9,85.2,69.5,90.7,0.012062726,0.015494636,0.305035971,0.110864445,Yes,82.44,2015-2019,66.04,Yes,Yes,Within Expected Range
769,Chickamauga City,ALL,All Schools,E,80.9,81.9,83.7,69.5,90.7,0.012360939,0.021978022,0.305035971,0.113124978,Yes,81.34,2015-2019,66.04,Yes,Yes,
769,Chickamauga City,ALL,All Schools,H,82,82.1,87.9,89,88.9,0.001219512,0.070645554,-0.001123596,0.02358049,Yes,85.98,2015-2019,67.97,Yes,Yes,
769,Chickamauga City,ALL,All Schools,M,86.3,79.1,80.2,77.2,85.4,-0.083429896,0.013906448,0.106217617,0.012231389,Yes,81.64,2015-2019,65.54,Yes,Yes,
771,Commerce City,104,Commerce Primary,E,,,,93.4,62.8,,,-0.327623126,-0.327623126,No,78.1,2018-2019,65.75,Yes,No,Below Expected Range
771,Commerce City,105,Commerce Middle School,E,69.6,84.2,62.4,77.5,76,0.209770115,-0.258907363,-0.019354839,-0.022830696,No,73.94,2015-2019,66.04,Yes,No,Within Expected Range
771,Commerce City,105,Commerce Middle School,M,65.9,80,78.1,83.3,76.2,0.213960546,-0.02375,-0.085234094,0.034992151,Yes,76.7,2015-2019,65.54,Yes,Yes,Within Expected Range
771,Commerce City,112,Commerce High School,H,86.8,80.3,82.4,75.2,76.8,-0.074884793,0.02615193,0.021276596,-0.009152089,No,80.3,2015-2019,67.97,Yes,No,Within Expected Range
771,Commerce City,1050,Commerce Elementary School,E,85.4,89.1,86.6,88.2,77.1,0.043325527,-0.028058361,-0.12585034,-0.036861058,No,85.28,2015-2019,66.04,Yes,No,Within Expected Range
771,Commerce City,ALL,All Schools,E,76.9,85.4,74.8,85.4,71.3,0.11053316,-0.12412178,-0.165105386,-0.059564669,No,78.76,2015-2019,66.04,Yes,No,
771,Commerce City,ALL,All Schools,H,86.8,80.3,80.9,75.2,76.8,-0.074884793,0.00747198,0.021276596,-0.015378739,No,80,2015-2019,67.97,Yes,No,
771,Commerce City,ALL,All Schools,M,64.9,79,76.6,83.3,76.2,0.217257319,-0.030379747,-0.085234094,0.033881159,Yes,76,2015-2019,65.54,Yes,Yes,
772,Dalton Public Schools,101,Park Creek Elementary School,E,63.9,59.5,62.1,74.4,80.9,-0.06885759,0.043697479,0.087365591,0.02073516,Yes,68.16,2015-2019,66.04,Yes,Yes,Beating the Odds
772,Dalton Public Schools,105,Blue Ridge Elementary School,E,63.1,53.7,55.6,63.7,74.1,-0.148969889,0.03538175,0.163265306,0.016559056,Yes,62.04,2015-2019,66.04,No,No,Within Expected Range
772,Dalton Public Schools,110,Morris Innovative High School,H,42.2,47.7,47.7,41.8,54.6,0.130331754,0,0.306220096,0.145517283,Yes,46.8,2015-2019,67.97,No,No,Below Expected Range
772,Dalton Public Schools,173,Westwood Elementary School,E,71.8,75.4,71.4,74.1,77.7,0.050139276,-0.053050398,0.048582996,0.015223958,Yes,74.08,2015-2019,66.04,Yes,Yes,Within Expected Range
772,Dalton Public Schools,201,Dalton Middle School,M,65.1,65.9,65.2,67.6,74,0.012288786,-0.010622155,0.094674556,0.032113729,Yes,67.56,2015-2019,65.54,Yes,Yes,Within Expected Range
772,Dalton Public Schools,301,City Park Elementary School,E,63.6,61.4,66.5,75.7,73.4,-0.034591195,0.083061889,-0.030383091,0.006029201,Yes,68.12,2015-2019,66.04,Yes,Yes,Within Expected Range
772,Dalton Public Schools,1050,Brookwood Elementary School,E,76.8,67.4,83.5,89.2,86.5,-0.122395833,0.238872404,-0.030269058,0.028735837,Yes,80.68,2015-2019,66.04,Yes,Yes,Within Expected Range
772,Dalton Public Schools,1052,Roan Elementary School,E,63.1,71.4,59.8,78.9,81.3,0.131537242,-0.162464986,0.030418251,-0.000169831,No,70.9,2015-2019,66.04,Yes,No,Within Expected Range
772,Dalton Public Schools,4050,Dalton High School,H,71.5,76.5,76.6,81.2,80.3,0.06993007,0.00130719,-0.011083744,0.020051172,Yes,77.22,2015-2019,67.97,Yes,Yes,Beating the Odds
772,Dalton Public Schools,ALL,All Schools,E,65.5,63.9,67.1,79.2,81.3,-0.024427481,0.050078247,0.026515152,0.017388639,Yes,71.4,2015-2019,66.04,Yes,Yes,
772,Dalton Public Schools,ALL,All Schools,H,66.1,68.7,69.1,72.6,75.7,0.039334342,0.005822416,0.042699725,0.029285494,Yes,70.44,2015-2019,67.97,Yes,Yes,
772,Dalton Public Schools,ALL,All Schools,M,64.6,65.9,65.2,67.6,74,0.020123839,-0.010622155,0.094674556,0.034725413,Yes,67.46,2015-2019,65.54,Yes,Yes,
773,City Schools of Decatur,105,Oakhurst Elementary School,E,,,,98.2,98.4,,,0.00203666,0.00203666,Yes,98.3,2018-2019,65.75,Yes,Yes,
773,City Schools of Decatur,112,Fifth Avenue Elementary,E,80.7,85.5,87.6,83.3,90.2,0.059479554,0.024561404,0.082833133,0.055624697,Yes,85.46,2015-2019,66.04,Yes,Yes,
773,City Schools of Decatur,115,Westchester Elementary School,E,,,,97.9,97.7,,,-0.002042901,-0.002042901,No,97.8,2018-2019,65.75,Yes,No,
773,City Schools of Decatur,212,New Glennwood Elementary,E,,,,96,95.5,,,-0.005208333,-0.005208333,No,95.75,2018-2019,65.75,Yes,No,
773,City Schools of Decatur,405,Winnona Park Elementary School,E,,,,97.6,94,,,-0.036885246,-0.036885246,No,95.8,2018-2019,65.75,Yes,No,
773,City Schools of Decatur,505,Clairemont Elementary School,E,,,,68.7,94.1,,,0.369723435,0.369723435,Yes,81.4,2018-2019,65.75,Yes,Yes,
773,City Schools of Decatur,1552,Renfroe Middle School,M,89.1,88.5,85.3,82.5,77.7,-0.006734007,-0.036158192,-0.058181818,-0.033691339,No,84.62,2015-2019,65.54,Yes,No,
773,City Schools of Decatur,3050,Decatur High School,H,90.6,96.4,97.8,89.7,91.9,0.06401766,0.014522822,0.024526198,0.03435556,Yes,93.28,2015-2019,67.97,Yes,Yes,
773,City Schools of Decatur,ALL,All Schools,E,82.8,84.8,87.8,83.8,90.7,0.024154589,0.035377358,0.082338902,0.047290283,Yes,85.98,2015-2019,66.04,Yes,Yes,
773,City Schools of Decatur,ALL,All Schools,H,88.6,93.9,95.8,89.7,91.9,0.059819413,0.020234292,0.024526198,0.034859968,Yes,91.98,2015-2019,67.97,Yes,Yes,
773,City Schools of Decatur,ALL,All Schools,M,87.1,87.5,84.3,82.5,77.7,0.004592423,-0.036571429,-0.058181818,-0.030053608,No,83.82,2015-2019,65.54,Yes,No,
774,Dublin City,102,Dublin Middle School,E,,,52.4,54,41.5,,,-0.231481481,-0.231481481,No,47.75,2018-2019,65.75,No,No,Within Expected Range
774,Dublin City,102,Dublin Middle School,M,48.5,58.7,57,76.5,63.7,0.210309278,-0.028960818,-0.167320261,0.004676066,Yes,60.88,2015-2019,65.54,No,No,Within Expected Range
774,Dublin City,108,Community Hope Center,H,,,,,,,,,,,,,,No,,
774,Dublin City,108,Community Hope Center,M,,,,,,,,,,,,,,No,,
774,Dublin City,112,Hillcrest Elementary,E,73.9,68.4,68,71.3,71.4,-0.074424899,-0.005847953,0.001402525,-0.026290109,No,70.6,2015-2019,66.04,Yes,No,Within Expected Range
774,Dublin City,211,Dublin High School,H,56.8,71.8,76.4,66.6,58.5,0.264084507,0.064066852,-0.121621622,0.068843246,Yes,66.02,2015-2019,67.97,No,No,Below Expected Range
774,Dublin City,212,Saxon Heights,E,49,52.4,,,,0.069387755,,,0.069387755,Yes,50.7,2015-2016,63.7,No,No,
774,Dublin City,312,Susie Dasher,E,52.2,65.8,73.8,62.6,80.7,0.260536398,0.121580547,0.28913738,0.223751442,Yes,67.02,2015-2019,66.04,Yes,Yes,Beating the Odds
774,Dublin City,412,Moore Street Facility,H,,,,27.5,58.3,,,1.12,1.12,Yes,42.9,2018-2019,65.975,No,No,Beating the Odds
774,Dublin City,412,Moore Street Facility,M,,,,,,,,,,,,,,No,,Beating the Odds
774,Dublin City,ALL,All Schools,E,56.4,63.5,57.8,61.7,59,0.125886525,-0.08976378,-0.04376013,-0.002545795,No,59.68,2015-2019,66.04,No,No,
774,Dublin City,ALL,All Schools,H,52.5,64,71.2,64.3,55.9,0.219047619,0.1125,-0.130637636,0.066969994,Yes,61.58,2015-2019,67.97,No,No,
774,Dublin City,ALL,All Schools,M,47.6,57.8,55.4,76.4,62.2,0.214285714,-0.041522491,-0.185863874,-0.004366884,No,59.88,2015-2019,65.54,No,No,
776,Gainesville City,104,New Holland Core Knowledge Academy,E,73.1,65.5,70.9,62.6,60.4,-0.103967168,0.082442748,-0.03514377,-0.018889397,No,66.5,2015-2019,66.04,Yes,No,Below Expected Range
776,Gainesville City,110,Gainesville Middle School,M,72.5,64.9,69.4,54.8,61.7,-0.104827586,0.069337442,0.125912409,0.030140755,Yes,64.66,2015-2019,65.54,No,No,Below Expected Range
776,Gainesville City,193,Centennial Arts Academy,E,72.5,73.4,72.1,60.8,74.4,0.012413793,-0.017711172,0.223684211,0.072795611,Yes,70.64,2015-2019,66.04,Yes,Yes,Within Expected Range
776,Gainesville City,204,Gainesville Exploration Academy,E,72.2,72.1,73.8,67.6,76.2,-0.001385042,0.023578363,0.127218935,0.049804086,Yes,72.38,2015-2019,66.04,Yes,Yes,Within Expected Range
776,Gainesville City,210,The Academy at Woods Mill,H,47,40.7,,,,-0.134042553,,,-0.134042553,No,43.85,2015-2016,67.4,No,No,
776,Gainesville City,210,The Academy at Wood's Mill,M,41.6,,,,,,,,,,,,,No,,
776,Gainesville City,211,Mundy Mill Academy,E,,,,70.2,75.8,,,0.07977208,0.07977208,Yes,73,2018-2019,65.75,Yes,Yes,Below Expected Range
776,Gainesville City,2050,Enota Multiple Intelligences Academy,E,79,74.2,77.3,62.7,74.2,-0.060759494,0.041778976,0.183413078,0.054810853,Yes,73.48,2015-2019,66.04,Yes,Yes,Within Expected Range
776,Gainesville City,2550,Fair Street International Baccalaureate World School,E,50.9,55.1,64.1,56,49.3,0.082514735,0.163339383,-0.119642857,0.04207042,Yes,55.08,2015-2019,66.04,No,No,Below Expected Range
776,Gainesville City,3050,Gainesville High School,H,77,74.7,77.1,68.5,73.3,-0.02987013,0.032128514,0.070072993,0.024110459,Yes,74.12,2015-2019,67.97,Yes,Yes,Within Expected Range
776,Gainesville City,ALL,All Schools,E,68.3,66.4,69.8,60.6,70.4,-0.027818448,0.051204819,0.161716172,0.061700848,Yes,67.1,2015-2019,66.04,Yes,Yes,
776,Gainesville City,ALL,All Schools,H,73,71.1,76.5,68.5,73.2,-0.026027397,0.075949367,0.068613139,0.039511703,Yes,72.46,2015-2019,67.97,Yes,Yes,
776,Gainesville City,ALL,All Schools,M,71.7,64.4,68.9,54.8,61.7,-0.10181311,0.069875776,0.125912409,0.031325025,Yes,64.3,2015-2019,65.54,No,No,
779,Jefferson City,101,Jefferson Middle School,M,81.7,88.6,96.7,85.3,88.6,0.084455324,0.091422122,0.038686987,0.071521478,Yes,88.18,2015-2019,65.54,Yes,Yes,Beating the Odds
779,Jefferson City,107,Jefferson Academy,E,84.9,88.8,88.7,93,92.6,0.045936396,-0.001126126,-0.004301075,0.013503065,Yes,89.6,2015-2019,66.04,Yes,Yes,Beating the Odds
779,Jefferson City,174,Jefferson High School,H,95.6,93.7,96.9,92.8,88.3,-0.019874477,0.034151547,-0.048491379,-0.01140477,No,93.46,2015-2019,67.97,Yes,No,Within Expected Range
779,Jefferson City,3050,Jefferson Elementary School,E,,,,91.9,87.7,,,-0.04570185,-0.04570185,No,89.8,2018-2019,65.75,Yes,No,Within Expected Range
779,Jefferson City,ALL,All Schools,E,84.4,87.3,87.6,93,92.5,0.03436019,0.003436426,-0.005376344,0.010806757,Yes,88.96,2015-2019,66.04,Yes,Yes,
779,Jefferson City,ALL,All Schools,H,94.6,92.2,95.4,92.8,88.3,-0.025369979,0.034707158,-0.048491379,-0.0130514,No,92.66,2015-2019,67.97,Yes,No,
779,Jefferson City,ALL,All Schools,M,80.7,87.6,95.7,85.3,88.6,0.085501859,0.092465753,0.038686987,0.0722182,Yes,87.58,2015-2019,65.54,Yes,Yes,
781,Marietta City,101,Marietta High School ,H,72.5,73.6,78.4,76.3,80.9,0.015172414,0.065217391,0.060288336,0.046892714,Yes,76.34,2015-2019,67.97,Yes,Yes,
781,Marietta City,104,Sawyer Road Elementary School,E,73,75.6,82,60,80.5,0.035616438,0.084656085,0.341666667,0.15397973,Yes,74.22,2015-2019,66.04,Yes,Yes,Beating the Odds
781,Marietta City,106,Marietta Center for Advanced Academics,E,105,102.5,104.7,95.9,91.3,-0.023809524,0.021463415,-0.047966632,-0.016770914,No,99.88,2015-2019,66.04,Yes,No,Within Expected Range
781,Marietta City,188,A.L. Burruss Elementary School,E,66.4,75.3,73.3,69.3,68.5,0.134036145,-0.026560425,-0.011544012,0.031977236,Yes,70.56,2015-2019,66.04,Yes,Yes,Below Expected Range
781,Marietta City,194,Dunleith Elementary School,E,76.3,64,65.7,83.4,84.5,-0.161205767,0.0265625,0.013189448,-0.040484606,No,74.78,2015-2019,66.04,Yes,No,Beating the Odds
781,Marietta City,203,Marietta Middle School ,M,68.7,71.6,69.6,70.3,80,0.042212518,-0.027932961,0.137980085,0.050753214,Yes,72.04,2015-2019,65.54,Yes,Yes,
781,Marietta City,207,George W. Hartmann Center,H,,,,,,,,,,,,,,No,,
781,Marietta City,207,George W. Hartmann Center,M,,,,,,,,,,,,,,No,,
781,Marietta City,294,Lockheed Elementary School,E,80.1,70.9,65.6,70.8,66.3,-0.114856429,-0.074753173,-0.063559322,-0.084389642,No,70.74,2015-2019,66.04,Yes,No,Below Expected Range
781,Marietta City,303,Marietta Sixth Grade Academy,M,85.2,80.1,71.8,81.9,80.6,-0.059859155,-0.103620474,-0.015873016,-0.059784215,No,79.92,2015-2019,65.54,Yes,No,Beating the Odds
781,Marietta City,2052,Park Street Elementary School,E,65.4,64.6,74.8,56.1,63.5,-0.012232416,0.157894737,0.131907308,0.09252321,Yes,64.88,2015-2019,66.04,No,No,Below Expected Range
781,Marietta City,3050,Hickory Hills Elementary School,E,77.5,66.1,74.3,61,76.4,-0.147096774,0.124054463,0.252459016,0.076472235,Yes,71.06,2015-2019,66.04,Yes,Yes,Within Expected Range
781,Marietta City,5052,West Side Elementary School,E,88.4,95.1,89.9,90.5,77.9,0.075791855,-0.054679285,-0.139226519,-0.039371316,No,88.36,2015-2019,66.04,Yes,No,Below Expected Range
781,Marietta City,ALL,All Schools,E,80.3,75.6,76.3,75.1,80.2,-0.058530511,0.009259259,0.067909454,0.006212734,Yes,77.5,2015-2019,66.04,Yes,Yes,
781,Marietta City,ALL,All Schools,H,72.5,73.1,77.9,76.3,80.9,0.008275862,0.065663475,0.060288336,0.044742557,Yes,76.14,2015-2019,67.97,Yes,Yes,
781,Marietta City,ALL,All Schools,M,74.8,73.4,70,74,80.4,-0.018716578,-0.046321526,0.086486486,0.007149461,Yes,74.52,2015-2019,65.54,Yes,Yes,
784,Pelham City,111,Pelham High School,H,84.9,78.9,88.5,75.4,82.3,-0.070671378,0.121673004,0.091511936,0.047504521,Yes,82,2015-2019,67.97,Yes,Yes,Beating the Odds
784,Pelham City,201,Pelham City Middle School,M,73.5,75.2,73.5,69.6,56.1,0.023129252,-0.022606383,-0.193965517,-0.064480883,No,69.58,2015-2019,65.54,Yes,No,Below Expected Range
784,Pelham City,3050,Pelham Elementary School,E,69.8,60.8,64.8,65.7,71.1,-0.128939828,0.065789474,0.082191781,0.006347142,Yes,66.44,2015-2019,66.04,Yes,Yes,Beating the Odds
784,Pelham City,ALL,All Schools,E,69.3,60.3,64.8,65.7,71.1,-0.12987013,0.074626866,0.082191781,0.008982839,Yes,66.24,2015-2019,66.04,Yes,Yes,
784,Pelham City,ALL,All Schools,H,84.9,78.9,88,75.4,82.3,-0.070671378,0.115335868,0.091511936,0.045392142,Yes,81.9,2015-2019,67.97,Yes,Yes,
784,Pelham City,ALL,All Schools,M,73,74.7,72.5,69.6,56.1,0.023287671,-0.029451138,-0.193965517,-0.066709661,No,69.18,2015-2019,65.54,Yes,No,
