2020 Census Tract,% of rental units occupied by 80% AMI and below with Severe Housing Problems,avg_pop_yoy_growth_2018_2021,avg_emp_growth_2020_2022
13135050558,0.8181818181818,0.016799167,0.0395
13135050559,0.2352941176471,0.016799167,0.0395
13135050560,1.0000000000000,0.016799167,0.0395
13135050561,0.4660194174757,0.016799167,0.0395
13135050562,0.7226277372263,0.016799167,0.0395
13135050563,0.1111111111111,0.016799167,0.0395
13135050564,0.4038461538462,0.016799167,0.0395
13135050565,0.5000000000000,0.016799167,0.0395
13135050566,1.0000000000000,0.016799167,0.0395
13135050567,0.5800000000000,0.016799167,0.0395
13135050568,0.2500000000000,0.016799167,0.0395
13135050569,0.7062937062937,0.016799167,0.0395
13135050570,0.0555555555556,0.016799167,0.0395
13135050571,0.9444444444444,0.016799167,0.0395
13135050572,0.7272727272727,0.016799167,0.0395
13135050573,0.0000000000000,0.016799167,0.0395
13135050574,0.5195530726257,0.016799167,0.0395
13135050575,0.3478260869565,0.016799167,0.0395
13135050576,0.2272727272727,0.016799167,0.0395
13135050577,0.2876712328767,0.016799167,0.0395
13135050578,0.0000000000000,0.016799167,0.0395
13135050579,0.5769230769231,0.016799167,0.0395
13135050580,0.0310077519380,0.016799167,0.0395
13135050581,0.1111111111111,0.016799167,0.0395
13135050582,-,0.016799167,0.0395
13135050583,0.7222222222222,0.016799167,0.0395
13135050584,0.0000000000000,0.016799167,0.0395
13135050585,0.0000000000000,0.016799167,0.0395
13135050586,1.0000000000000,0.016799167,0.0395
13135050587,1.0000000000000,0.016799167,0.0395
13135050588,1.0000000000000,0.016799167,0.0395
13135050589,0.8095238095238,0.016799167,0.0395
13135050590,0.3513513513514,0.016799167,0.0395
13135050591,0.0000000000000,0.016799167,0.0395
13135050611,0.0000000000000,0.016799167,0.0395
13135050612,0.4615384615385,0.016799167,0.0395
13135050613,0.5294117647059,0.016799167,0.0395
13135050614,1.0000000000000,0.016799167,0.0395
13135050615,0.0000000000000,0.016799167,0.0395
13135050616,0.0000000000000,0.016799167,0.0395
13135050617,0.2800000000000,0.016799167,0.0395
13135050618,-,0.016799167,0.0395
13135050619,0.5384615384615,0.016799167,0.0395
13135050620,1.0000000000000,0.016799167,0.0395
13135050621,1.0000000000000,0.016799167,0.0395
13135050622,0.3500000000000,0.016799167,0.0395
13135050623,-,0.016799167,0.0395
13135050624,1.0000000000000,0.016799167,0.0395
13135050625,1.0000000000000,0.016799167,0.0395
13135050626,0.0000000000000,0.016799167,0.0395
13135050627,0.5588235294118,0.016799167,0.0395
13135050628,0.0000000000000,0.016799167,0.0395
13135050629,-,0.016799167,0.0395
13135050630,0.7000000000000,0.016799167,0.0395
13135050631,0.0000000000000,0.016799167,0.0395
13135050632,-,0.016799167,0.0395
13135050633,0.3960396039604,0.016799167,0.0395
13135050634,0.2602739726027,0.016799167,0.0395
13135050635,0.0000000000000,0.016799167,0.0395
13135050636,-,0.016799167,0.0395
13135050715,0.4400000000000,0.016799167,0.0395
13135050719,0.3636363636364,0.016799167,0.0395
13135050722,0.1269841269841,0.016799167,0.0395
13135050725,0.2000000000000,0.016799167,0.0395
13135050729,0.4264705882353,0.016799167,0.0395
13135050732,0.4153846153846,0.016799167,0.0395
13135050733,0.3950000000000,0.016799167,0.0395
13135050734,0.4864864864865,0.016799167,0.0395
13135050735,0.3500000000000,0.016799167,0.0395
13135050736,0.0000000000000,0.016799167,0.0395
13135050737,1.0000000000000,0.016799167,0.0395
13135050738,-,0.016799167,0.0395
13135050739,0.0000000000000,0.016799167,0.0395
13135050740,0.0000000000000,0.016799167,0.0395
13135050741,0.4615384615385,0.016799167,0.0395
13135050742,0.9322033898305,0.016799167,0.0395
13135050743,0.8000000000000,0.016799167,0.0395
13135050744,0.0000000000000,0.016799167,0.0395
13135050745,0.0000000000000,0.016799167,0.0395
13135050746,0.0000000000000,0.016799167,0.0395
13135050747,0.3636363636364,0.016799167,0.0395
13135050748,1.0000000000000,0.016799167,0.0395
13135050749,0.6666666666667,0.016799167,0.0395
13135050750,1.0000000000000,0.016799167,0.0395
13135050751,0.2641509433962,0.016799167,0.0395
13135050752,0.5263157894737,0.016799167,0.0395
13135050753,0.2800000000000,0.016799167,0.0395
13135050754,0.6216216216216,0.016799167,0.0395
13135050755,1.0000000000000,0.016799167,0.0395
13135050756,1.0000000000000,0.016799167,0.0395
13135050757,0.0000000000000,0.016799167,0.0395
13135050758,0.8823529411765,0.016799167,0.0395
13135050759,1.0000000000000,0.016799167,0.0395
13135050760,0.8461538461538,0.016799167,0.0395
13135050761,1.0000000000000,0.016799167,0.0395
13135050762,0.0000000000000,0.016799167,0.0395
13135050763,0.0000000000000,0.016799167,0.0395
13135050764,0.0875000000000,0.016799167,0.0395
13135050765,0.1025641025641,0.016799167,0.0395
13137000100,0.1052631578947,0.011005285,0.012
13137000201,0.3103448275862,0.011005285,0.012
13137000203,0.2500000000000,0.011005285,0.012
13137000204,-,0.011005285,0.012
13137000300,0.1571428571429,0.011005285,0.012
13137000400,0.0425531914894,0.011005285,0.012
13137000501,1.0000000000000,0.011005285,0.012
13137000502,0.2500000000000,0.011005285,0.012
13137000601,0.5250000000000,0.011005285,0.012
13137000603,0.7560975609756,0.011005285,0.012
13137000604,0.2537313432836,0.011005285,0.012
13139000101,0.1263157894737,0.009690708,0.034
13139000102,0.0000000000000,0.009690708,0.034
13139000203,0.6296296296296,0.009690708,0.034
13139000204,0.5555555555556,0.009690708,0.034
13139000205,0.2500000000000,0.009690708,0.034
13139000206,0.4000000000000,0.009690708,0.034
13139000303,0.6129032258065,0.009690708,0.034
13139000304,0.8181818181818,0.009690708,0.034
13139000305,0.3548387096774,0.009690708,0.034
13139000306,0.4000000000000,0.009690708,0.034
13139000307,0.0652173913043,0.009690708,0.034
13139000401,0.3220338983051,0.009690708,0.034
13139000402,0.5000000000000,0.009690708,0.034
13139000501,0.2531645569620,0.009690708,0.034
13139000502,0.6947368421053,0.009690708,0.034
13139000601,0.4725274725275,0.009690708,0.034
13139000602,0.5254237288136,0.009690708,0.034
13139000702,0.2105263157895,0.009690708,0.034
13139000703,0.6371681415929,0.009690708,0.034
13139000704,0.6818181818182,0.009690708,0.034
13139000800,0.5507246376812,0.009690708,0.034
13139000901,0.4800000000000,0.009690708,0.034
13139000902,0.4152542372881,0.009690708,0.034
13139001004,0.3176470588235,0.009690708,0.034
13139001005,0.0000000000000,0.009690708,0.034
13139001006,0.2127659574468,0.009690708,0.034
13139001007,0.4018691588785,0.009690708,0.034
13139001008,0.3270440251572,0.009690708,0.034
13139001101,0.5095541401274,0.009690708,0.034
13139001102,0.6949152542373,0.009690708,0.034
13139001202,0.7047619047619,0.009690708,0.034
13139001203,0.3000000000000,0.009690708,0.034
13139001204,0.3617021276596,0.009690708,0.034
13139001302,0.1904761904762,0.009690708,0.034
13139001303,0.5666666666667,0.009690708,0.034
13139001304,0.5660377358491,0.009690708,0.034
13139001402,0.2333333333333,0.009690708,0.034
13139001404,0.3333333333333,0.009690708,0.034
13139001405,0.3209302325581,0.009690708,0.034
13139001406,0.6666666666667,0.009690708,0.034
13139001501,0.0869565217391,0.009690708,0.034
13139001502,0.5142857142857,0.009690708,0.034
13139001603,0.5238095238095,0.009690708,0.034
13139001605,0.7333333333333,0.009690708,0.034
13139001606,0.5925925925926,0.009690708,0.034
13139001607,0.5918367346939,0.009690708,0.034
13139001609,-,0.009690708,0.034
13139001610,0.6666666666667,0.009690708,0.034
13139001611,0.0000000000000,0.009690708,0.034
13139001612,-,0.009690708,0.034
13141480300,0.5468750000000,0.004592488,0.014
13141480400,0.1885245901639,0.004592488,0.014
13143010100,0.5510204081633,0.008331856,0.0395
13143010201,0.0243902439024,0.008331856,0.0395
13143010202,0.9183673469388,0.008331856,0.0395
13143010301,0.3888888888889,0.008331856,0.0395
13143010303,0.5483870967742,0.008331856,0.0395
13143010304,0.2909090909091,0.008331856,0.0395
13143010401,0.3939393939394,0.008331856,0.0395
13143010402,0.4461538461538,0.008331856,0.0395
13145120198,0.2360000000000,0.007230846,0.007
13145120200,0.3333333333333,0.007230846,0.007
13145120301,0.1230769230769,0.007230846,0.007
13145120302,0.4736842105263,0.007230846,0.007
13145120401,1.0000000000000,0.007230846,0.007
13145120403,-,0.007230846,0.007
13145120404,0.1875000000000,0.007230846,0.007
13147960101,1.0000000000000,0.002317305,0.045
13147960102,0.0000000000000,0.002317305,0.045
13147960103,0.2500000000000,0.002317305,0.045
13147960200,0.2142857142857,0.002317305,0.045
13147960300,0.2622950819672,0.002317305,0.045
13147960401,0.1333333333333,0.002317305,0.045
13147960402,0.5538461538462,0.002317305,0.045
13147960501,0.1785714285714,0.002317305,0.045
13147960502,0.0000000000000,0.002317305,0.045
13147960503,0.5600000000000,0.002317305,0.045
13149970100,0.2677165354331,-0.006682215,0.0385
13149970200,0.4228571428571,-0.006682215,0.0385
13149970300,0.1320754716981,-0.006682215,0.0385
13151070109,0.1750000000000,0.022554776,0.039
13151070113,0.1979166666667,0.022554776,0.039
13151070114,0.2684824902724,0.022554776,0.039
13151070115,0.8333333333333,0.022554776,0.039
13151070116,0.0000000000000,0.022554776,0.039
13151070117,0.0000000000000,0.022554776,0.039
13151070118,0.2000000000000,0.022554776,0.039
13151070119,0.4751381215470,0.022554776,0.039
13151070120,0.7575757575758,0.022554776,0.039
13151070121,0.1379310344828,0.022554776,0.039
13151070122,0.3571428571429,0.022554776,0.039
13151070123,0.2277227722772,0.022554776,0.039
13151070124,-,0.022554776,0.039
13151070125,0.0000000000000,0.022554776,0.039
13151070126,0.6266666666667,0.022554776,0.039
13151070127,0.3361344537815,0.022554776,0.039
13151070128,0.1886792452830,0.022554776,0.039
13151070204,0.0000000000000,0.022554776,0.039
13151070206,1.0000000000000,0.022554776,0.039
13151070207,0.0000000000000,0.022554776,0.039
13151070208,0.6153846153846,0.022554776,0.039
13151070209,0.0000000000000,0.022554776,0.039
13151070210,0.0000000000000,0.022554776,0.039
13151070211,0.1785714285714,0.022554776,0.039
13151070212,0.1641791044776,0.022554776,0.039
13151070213,-,0.022554776,0.039
13151070214,-,0.022554776,0.039
13151070215,0.0000000000000,0.022554776,0.039
13151070216,0.0000000000000,0.022554776,0.039
13151070307,0.4000000000000,0.022554776,0.039
13151070310,0.7727272727273,0.022554776,0.039
13151070312,0.3437500000000,0.022554776,0.039
13151070313,0.5625000000000,0.022554776,0.039
13151070314,0.0000000000000,0.022554776,0.039
13151070315,0.4642857142857,0.022554776,0.039
13151070316,0.2500000000000,0.022554776,0.039
13151070317,0.4857142857143,0.022554776,0.039
13151070318,0.4878048780488,0.022554776,0.039
13151070319,0.4444444444444,0.022554776,0.039
13151070320,0.0000000000000,0.022554776,0.039
13151070321,-,0.022554776,0.039
13151070322,0.3274336283186,0.022554776,0.039
13151070323,0.2361111111111,0.022554776,0.039
13151070324,0.5585585585586,0.022554776,0.039
13151070325,0.7254901960784,0.022554776,0.039
13151070405,0.2666666666667,0.022554776,0.039
13151070406,0.4516129032258,0.022554776,0.039
13151070407,0.0000000000000,0.022554776,0.039
13151070408,-,0.022554776,0.039
13151070409,1.0000000000000,0.022554776,0.039
13151070410,0.4824561403509,0.022554776,0.039
13151070411,0.2837837837838,0.022554776,0.039
13151070412,0.3157894736842,0.022554776,0.039
13151070503,0.3666666666667,0.022554776,0.039
13151070504,0.2380952380952,0.022554776,0.039
13151070505,0.6956521739130,0.022554776,0.039
13151070506,0.4047619047619,0.022554776,0.039
13151070507,0.0000000000000,0.022554776,0.039
13151070508,-,0.022554776,0.039
13153020106,0.2823529411765,0.020517344,0.0115
13153020108,0.4159292035398,0.020517344,0.0115
13153020110,0.3167701863354,0.020517344,0.0115
13153020111,0.2391304347826,0.020517344,0.0115
13153020112,0.3888888888889,0.020517344,0.0115
13153020113,0.6265060240964,0.020517344,0.0115
13153020200,0.4018691588785,0.020517344,0.0115
13153020301,0.3076923076923,0.020517344,0.0115
13153020302,0.3132530120482,0.020517344,0.0115
13153020400,0.5245901639344,0.020517344,0.0115
13153020600,0.5142857142857,0.020517344,0.0115
13153020700,0.4360902255639,0.020517344,0.0115
13153020800,0.4181818181818,0.020517344,0.0115
13153020900,0.6101694915254,0.020517344,0.0115
13153021001,0.1506849315068,0.020517344,0.0115
13153021002,0.5000000000000,0.020517344,0.0115
13153021108,0.2121212121212,0.020517344,0.0115
13153021114,1.0000000000000,0.020517344,0.0115
13153021115,0.4642857142857,0.020517344,0.0115
13153021116,0.4302325581395,0.020517344,0.0115
13153021117,0.2173913043478,0.020517344,0.0115
13153021118,0.2970297029703,0.020517344,0.0115
13153021119,0.2812500000000,0.020517344,0.0115
13153021120,0.3538461538462,0.020517344,0.0115
13153021121,0.0000000000000,0.020517344,0.0115
13153021122,-,0.020517344,0.0115
13153021123,0.3278688524590,0.020517344,0.0115
13153021124,0.0000000000000,0.020517344,0.0115
13153021125,0.7000000000000,0.020517344,0.0115
13153021203,0.0000000000000,0.020517344,0.0115
13153021204,0.1388888888889,0.020517344,0.0115
13153021205,0.4000000000000,0.020517344,0.0115
13153021206,0.0727272727273,0.020517344,0.0115
13153021300,0.3536585365854,0.020517344,0.0115
13153021401,0.3855421686747,0.020517344,0.0115
13153021402,0.8888888888889,0.020517344,0.0115
13153021501,0.0000000000000,0.020517344,0.0115
13153021502,0.0620155038760,0.020517344,0.0115
13155950100,0.0400000000000,0.012367924,0.0145
13155950201,0.2758620689655,0.012367924,0.0145
13155950202,0.2424242424242,0.012367924,0.0145
13157010104,0.4097560975610,0.039426691,0.084
13157010105,0.0000000000000,0.039426691,0.084
13157010106,0.3589743589744,0.039426691,0.084
13157010107,0.0000000000000,0.039426691,0.084
13157010108,0.1707317073171,0.039426691,0.084
13157010109,-,0.039426691,0.084
13157010200,0.2173913043478,0.039426691,0.084
13157010300,0.2795698924731,0.039426691,0.084
13157010400,0.1875000000000,0.039426691,0.084
13157010500,0.2028985507246,0.039426691,0.084
13157010601,0.5666666666667,0.039426691,0.084
13157010602,0.5882352941176,0.039426691,0.084
13157010701,0.5384615384615,0.039426691,0.084
13157010703,0.4117647058824,0.039426691,0.084
13157010704,0.0000000000000,0.039426691,0.084
13157010705,0.1363636363636,0.039426691,0.084
13157010706,0.4769230769231,0.039426691,0.084
13159010100,0.2500000000000,0.016545191,0.0385
13159010200,0.3448275862069,0.016545191,0.0385
13159010501,0.3906250000000,0.016545191,0.0385
13159010502,0.2295081967213,0.016545191,0.0385
13159010503,0.0000000000000,0.016545191,0.0385
13161960101,0.3137254901961,-0.005260913,0.0075
13161960102,0.3030303030303,-0.005260913,0.0075
13161960201,0.1815789473684,-0.005260913,0.0075
13161960202,0.0000000000000,-0.005260913,0.0075
13161960300,0.2272727272727,-0.005260913,0.0075
13163960100,0.3230769230769,-0.001294924,0.0095
13163960200,0.1000000000000,-0.001294924,0.0095
13163960300,0.4308943089431,-0.001294924,0.0095
13163960400,0.2363636363636,-0.001294924,0.0095
13165960100,0.5098039215686,-0.005077267,0.0305
13165960200,0.5520000000000,-0.005077267,0.0305
13167960100,0.3333333333333,-0.015707116,0.01
13167960201,0.3913043478261,-0.015707116,0.01
13167960202,0.5000000000000,-0.015707116,0.01
13167960300,0.0347826086957,-0.015707116,0.01
13169030101,0.7142857142857,-0.00292147,0.005
13169030103,0.2040816326531,-0.00292147,0.005
13169030105,0.0588235294118,-0.00292147,0.005
13169030106,0.1860465116279,-0.00292147,0.005
13169030200,0.2307692307692,-0.00292147,0.005
13169030303,0.0000000000000,-0.00292147,0.005
13169030304,0.7941176470588,-0.00292147,0.005
13169030305,0.6984126984127,-0.00292147,0.005
13169030306,0.2272727272727,-0.00292147,0.005
13171970100,0.3225806451613,-0.000474984,0.04
13171970201,0.4905660377358,-0.000474984,0.04
13171970202,0.2400000000000,-0.000474984,0.04
13171970300,0.1355932203390,-0.000474984,0.04
13173950100,0.3461538461538,-0.015489157,0.0055
13173950201,0.4166666666667,-0.015489157,0.0055
13173950202,0.1598173515982,-0.015489157,0.0055
13175950100,0.1481481481481,0.012544679,0.0105
13175950201,0.2500000000000,0.012544679,0.0105
13175950202,0.3548387096774,0.012544679,0.0105
13175950300,0.3933333333333,0.012544679,0.0105
13175950400,0.4102564102564,0.012544679,0.0105
13175950500,0.4000000000000,0.012544679,0.0105
13175950600,0.3692307692308,0.012544679,0.0105
13175950700,0.5741935483871,0.012544679,0.0105
13175950800,0.3378378378378,0.012544679,0.0105
13175950900,0.2012195121951,0.012544679,0.0105
13175951001,0.0000000000000,0.012544679,0.0105
13175951002,0.3448275862069,0.012544679,0.0105
13175951100,0.5090909090909,0.012544679,0.0105
13175951400,0.3714285714286,0.012544679,0.0105
13177020101,0.8571428571429,0.035904612,0.0065
13177020102,0.3076923076923,0.035904612,0.0065
13177020200,0.3391304347826,0.035904612,0.0065
13177020301,0.2516129032258,0.035904612,0.0065
13177020302,0.1351351351351,0.035904612,0.0065
13177020403,0.4897959183673,0.035904612,0.0065
13177020404,0.5178571428571,0.035904612,0.0065
13177020405,0.7837837837838,0.035904612,0.0065
13179010101,0.2349726775956,0.012006446,0.0225
13179010102,0.3125000000000,0.012006446,0.0225
13179010103,0.3607305936073,0.012006446,0.0225
13179010202,0.3577981651376,0.012006446,0.0225
13179010204,0.5903614457831,0.012006446,0.0225
13179010205,0.3636363636364,0.012006446,0.0225
13179010206,0.3576642335766,0.012006446,0.0225
13179010207,0.5037593984962,0.012006446,0.0225
13179010208,0.4404761904762,0.012006446,0.0225
13179010301,0.7500000000000,0.012006446,0.0225
13179010302,0.5234899328859,0.012006446,0.0225
13179010401,0.3020408163265,0.012006446,0.0225
13179010402,0.7058823529412,0.012006446,0.0225
13179010501,0.3076923076923,0.012006446,0.0225
13179010503,0.5555555555556,0.012006446,0.0225
13179010504,0.1400000000000,0.012006446,0.0225
13179010600,0.2432432432432,0.012006446,0.0225
13179990000,-,0.012006446,0.0225
13181970100,0.3292682926829,-0.004682034,0.0085
13181970200,0.2142857142857,-0.004682034,0.0085
13183970101,0.2539682539683,-0.029636863,0.023
13183970102,0.1122448979592,-0.029636863,0.023
13183970201,0.5058823529412,-0.029636863,0.023
13183970202,0.1044776119403,-0.029636863,0.023
13183980000,-,-0.029636863,0.023
13185010101,0.5222222222222,0.008238044,0.004
13185010102,0.3750000000000,0.008238044,0.004
13185010103,0.0000000000000,0.008238044,0.004
13185010201,0.1904761904762,0.008238044,0.004
13185010203,0.3910614525140,0.008238044,0.004
13185010204,0.0000000000000,0.008238044,0.004
13185010301,0.3333333333333,0.008238044,0.004
13185010302,0.5000000000000,0.008238044,0.004
13185010401,0.2926829268293,0.008238044,0.004
13185010403,0.3050847457627,0.008238044,0.004
13185010404,0.2751322751323,0.008238044,0.004
13185010500,0.4802259887006,0.008238044,0.004
13185010601,0.2250000000000,0.008238044,0.004
13185010604,0.4619565217391,0.008238044,0.004
13185010700,0.4375000000000,0.008238044,0.004
13185010801,0.3450704225352,0.008238044,0.004
13185010802,0.5352112676056,0.008238044,0.004
13185010900,0.4125000000000,0.008238044,0.004
13185011000,0.2371134020619,0.008238044,0.004
13185011100,0.2580645161290,0.008238044,0.004
13185011200,0.5034482758621,0.008238044,0.004
13185011301,0.4938628158845,0.008238044,0.004
13185011302,0.3793103448276,0.008238044,0.004
13185011401,0.4382022471910,0.008238044,0.004
13185011402,0.2790697674419,0.008238044,0.004
13185011404,0.6693877551020,0.008238044,0.004
13185011405,0.1008403361345,0.008238044,0.004
13185011500,0.1714285714286,0.008238044,0.004
13185011600,0.3918918918919,0.008238044,0.004
13187960103,0.0000000000000,0.01275718,0.071
13187960104,0.0000000000000,0.01275718,0.071
13187960105,0.6666666666667,0.01275718,0.071
13187960106,0.5625000000000,0.01275718,0.071
13187960203,0.3809523809524,0.01275718,0.071
13187960204,0.6068965517241,0.01275718,0.071
13187960205,0.3030303030303,0.01275718,0.071
13187960206,0.2727272727273,0.01275718,0.071
13189950100,0.0000000000000,0.003571128,0.0085
13189950200,0.2061068702290,0.003571128,0.0085
13189950300,0.2741935483871,0.003571128,0.0085
13189950401,0.3684210526316,0.003571128,0.0085
13189950402,0.2948717948718,0.003571128,0.0085
13189950500,0.2454545454545,0.003571128,0.0085
13191110101,0.0000000000000,-0.066317287,0.0345
13191110102,0.1578947368421,-0.066317287,0.0345
13191110103,0.8571428571429,-0.066317287,0.0345
13191110201,0.0216216216216,-0.066317287,0.0345
13191110202,0.0833333333333,-0.066317287,0.0345
13191110300,0.1296296296296,-0.066317287,0.0345
13191980000,-,-0.066317287,0.0345
13191990000,-,-0.066317287,0.0345
13193000100,0.3571428571429,-0.029048373,0.0035
13193000200,0.2071428571429,-0.029048373,0.0035
13193000300,0.3950617283951,-0.029048373,0.0035
13193000400,0.3461538461538,-0.029048373,0.0035
13195020100,0.4315789473684,0.011472771,0.015
13195020200,0.4827586206897,0.011472771,0.015
13195020300,0.0568627450980,0.011472771,0.015
13195020400,0.5172413793103,0.011472771,0.015
13195020501,0.2500000000000,0.011472771,0.015
13195020502,0.3119266055046,0.011472771,0.015
13195020600,0.2272727272727,0.011472771,0.015
13197920100,0.4166666666667,-0.036321625,0.0075
13197920200,0.1250000000000,-0.036321625,0.0075
13199970501,0.0515463917526,-0.007178321,0.039
13199970502,0.1348837209302,-0.007178321,0.039
13199970600,0.2716049382716,-0.007178321,0.039
13199970701,0.1627906976744,-0.007178321,0.039
13199970702,0.2408163265306,-0.007178321,0.039
13199970801,0.4915254237288,-0.007178321,0.039
13199970802,0.0540540540541,-0.007178321,0.039
13201950100,0.2419354838710,0.008710115,0.024
13201950200,0.1772727272727,0.008710115,0.024
13201950300,0.7916666666667,0.008710115,0.024
13205090100,0.3333333333333,-0.007364578,0.009
13205090200,0.2537313432836,-0.007364578,0.009
13205090300,0.4911392405063,-0.007364578,0.009
13205090401,0.0000000000000,-0.007364578,0.009
13205090402,0.7794117647059,-0.007364578,0.009
13205090501,0.3700000000000,-0.007364578,0.009
13205090502,0.2941176470588,-0.007364578,0.009
13207050101,0.4615384615385,0.009963225,0.006
13207050102,0.6419753086420,0.009963225,0.006
13207050200,0.2116788321168,0.009963225,0.006
13207050301,0.3500000000000,0.009963225,0.006
13207050302,0.0000000000000,0.009963225,0.006
13209950100,0.5454545454545,-0.012309564,0.0105
13209950200,0.2637362637363,-0.012309564,0.0105
13209950300,0.2533333333333,-0.012309564,0.0105
13211010100,0.5172413793103,0.026083482,0.0385
13211010200,0.0745098039216,0.026083482,0.0385
13211010301,0.2901960784314,0.026083482,0.0385
13211010302,0.0888888888889,0.026083482,0.0385
13211010400,0.6122448979592,0.026083482,0.0385
13211010500,0.3164556962025,0.026083482,0.0385
13213010100,0.1034482758621,0.002488844,0.017
13213010201,0.4943820224719,0.002488844,0.017
13213010203,1.0000000000000,0.002488844,0.017
13213010204,0.4615384615385,0.002488844,0.017
13213010300,0.5263157894737,0.002488844,0.017
13213010401,0.3947368421053,0.002488844,0.017
13213010402,0.1025641025641,0.002488844,0.017
13213010500,0.1515151515152,0.002488844,0.017
13213010600,0.0676056338028,0.002488844,0.017
13213010700,0.2442748091603,0.002488844,0.017
13215000200,0.1120000000000,0.013138423,0.0065
13215000300,0.5360000000000,0.013138423,0.0065
13215000400,0.5333333333333,0.013138423,0.0065
13215000800,0.5058823529412,0.013138423,0.0065
13215000900,0.2261904761905,0.013138423,0.0065
13215001000,0.3962264150943,0.013138423,0.0065
13215001100,1.0000000000000,0.013138423,0.0065
13215001200,0.5076923076923,0.013138423,0.0065
13215001400,0.4680851063830,0.013138423,0.0065
13215001600,0.4315789473684,0.013138423,0.0065
13215001800,0.6301369863014,0.013138423,0.0065
13215002000,0.4772727272727,0.013138423,0.0065
13215002100,0.5735294117647,0.013138423,0.0065
13215002200,0.5048543689320,0.013138423,0.0065
13215002300,0.4084507042254,0.013138423,0.0065
13215002400,0.2125000000000,0.013138423,0.0065
13215002500,0.4230769230769,0.013138423,0.0065
13215002700,0.3434343434343,0.013138423,0.0065
13215002800,0.3846153846154,0.013138423,0.0065
13215002901,0.6162790697674,0.013138423,0.0065
13215002902,0.3365384615385,0.013138423,0.0065
13215003000,0.5400000000000,0.013138423,0.0065
13215003200,0.4496124031008,0.013138423,0.0065
13215003301,0.4000000000000,0.013138423,0.0065
13215003302,0.5206349206349,0.013138423,0.0065
13215003400,0.4772727272727,0.013138423,0.0065
13215010106,0.2577319587629,0.013138423,0.0065
13215010108,0.4566929133858,0.013138423,0.0065
13215010109,0.5714285714286,0.013138423,0.0065
13215010110,0.0000000000000,0.013138423,0.0065
13215010111,0.0000000000000,0.013138423,0.0065
13215010204,0.5072463768116,0.013138423,0.0065
13215010205,0.4000000000000,0.013138423,0.0065
13215010206,0.6363636363636,0.013138423,0.0065
13215010207,1.0000000000000,0.013138423,0.0065
13215010208,0.4711538461538,0.013138423,0.0065
13215010209,0.1785714285714,0.013138423,0.0065
13215010301,0.5000000000000,0.013138423,0.0065
13215010303,0.3928571428571,0.013138423,0.0065
13215010304,0.4838709677419,0.013138423,0.0065
13215010401,0.3174603174603,0.013138423,0.0065
13215010402,0.2480000000000,0.013138423,0.0065
13215010501,0.4032258064516,0.013138423,0.0065
13215010502,0.4142857142857,0.013138423,0.0065
13215010602,0.7209302325581,0.013138423,0.0065
13215010605,0.1967213114754,0.013138423,0.0065
13215010606,1.0000000000000,0.013138423,0.0065
13215010607,0.4403846153846,0.013138423,0.0065
13215010608,0.5636363636364,0.013138423,0.0065
13215010701,0.4470588235294,0.013138423,0.0065
13215010702,0.5178571428571,0.013138423,0.0065
13215010704,0.1911764705882,0.013138423,0.0065
13215010705,0.4000000000000,0.013138423,0.0065
13215010801,0.2750000000000,0.013138423,0.0065
13215010802,0.4615384615385,0.013138423,0.0065
13215011100,0.6250000000000,0.013138423,0.0065
13215011200,0.3875000000000,0.013138423,0.0065
13215011400,0.5228070175439,0.013138423,0.0065
13215011500,0.6285714285714,0.013138423,0.0065
13217100101,0.1333333333333,0.014698156,0.039
13217100102,0.0857142857143,0.014698156,0.039
13217100202,0.3958333333333,0.014698156,0.039
13217100203,0.4523809523810,0.014698156,0.039
13217100204,0.5764705882353,0.014698156,0.039
13217100301,0.5798319327731,0.014698156,0.039
13217100302,0.3768115942029,0.014698156,0.039
13217100400,0.4126984126984,0.014698156,0.039
13217100503,0.2558139534884,0.014698156,0.039
13217100504,0.4371859296482,0.014698156,0.039
13217100505,1.0000000000000,0.014698156,0.039
13217100506,0.2788461538462,0.014698156,0.039
13217100507,0.0000000000000,0.014698156,0.039
13217100600,0.6150684931507,0.014698156,0.039
13217100701,0.6737967914439,0.014698156,0.039
13217100702,0.3679245283019,0.014698156,0.039
13217100801,0.1237113402062,0.014698156,0.039
13217100802,0.3947368421053,0.014698156,0.039
13217100902,0.6612903225806,0.014698156,0.039
13217100903,0.6744186046512,0.014698156,0.039
13217100904,0.3947368421053,0.014698156,0.039
13217100905,0.2777777777778,0.014698156,0.039
13219030101,0.0000000000000,0.034734495,0.015
13219030102,0.0000000000000,0.034734495,0.015
13219030103,0.0216216216216,0.034734495,0.015
13219030104,0.1333333333333,0.034734495,0.015
13219030201,0.5625000000000,0.034734495,0.015
13219030202,0.2631578947368,0.034734495,0.015
13219030300,0.3550295857988,0.034734495,0.015
13219030401,-,0.034734495,0.015
13219030402,0.1818181818182,0.034734495,0.015
13219030500,0.3333333333333,0.034734495,0.015
13219030600,0.0000000000000,0.034734495,0.015
13221960100,0.0500000000000,-3.67646E-05,0.0135
13221960203,0.4461538461538,-3.67646E-05,0.0135
13221960204,0.5882352941176,-3.67646E-05,0.0135
13221960205,0.1166666666667,-3.67646E-05,0.0135
13221960206,0.2760000000000,-3.67646E-05,0.0135
13221960300,0.0930232558140,-3.67646E-05,0.0135
13223120104,0.2142857142857,0.020678608,0.039
