lat,lon,desirable_score,total_deductions,overall_score,final_score
33.61999999999993,-83.18000000000048,0.0,0,0,0
33.61999999999993,-83.16000000000048,0.0,0,0,0
33.61999999999993,-83.14000000000048,0.0,0,0,0
33.61999999999993,-83.12000000000049,6.0,0,6.0,6.0
33.61999999999993,-83.10000000000049,16.5,0,16.5,16.5
33.61999999999993,-83.0800000000005,17.0,0,17.0,17.0
33.61999999999993,-83.0600000000005,17.0,0,17.0,17.0
33.61999999999993,-83.0400000000005,14.0,0,14.0,14.0
33.61999999999993,-83.02000000000051,1.0,0,1.0,1.0
33.61999999999993,-83.00000000000051,2.0,2,0,0
33.61999999999993,-82.98000000000052,5.5,0,5.5,5.5
33.61999999999993,-82.96000000000052,5.0,2,3.0,3.0
33.61999999999993,-82.94000000000052,4.5,2,2.5,2.5
33.61999999999993,-82.92000000000053,3.5,2,1.5,1.5
33.61999999999993,-82.90000000000053,1.0,2,0,0
33.61999999999993,-82.88000000000054,0.0,2,0,0
33.61999999999993,-82.86000000000054,1.0,2,0,0
33.61999999999993,-82.84000000000054,1.5,2,0,0
33.61999999999993,-82.82000000000055,1.0,2,0,0
33.61999999999993,-82.80000000000055,1.0,2,0,0
33.61999999999993,-82.78000000000056,0.0,2,0,0
33.61999999999993,-82.76000000000056,0.0,2,0,0
33.61999999999993,-82.74000000000056,0.0,0,0,0
33.61999999999993,-82.72000000000057,1.0,0,1.0,1.0
33.61999999999993,-82.70000000000057,1.0,0,1.0,1.0
33.61999999999993,-82.68000000000058,1.0,0,1.0,1.0
33.61999999999993,-82.66000000000058,1.5,0,1.5,1.5
33.61999999999993,-82.64000000000058,1.0,0,1.0,1.0
33.61999999999993,-82.62000000000059,0.0,0,0,0
33.61999999999993,-82.60000000000059,0.0,0,0,0
33.61999999999993,-82.5800000000006,1.0,0,1.0,1.0
33.61999999999993,-82.5600000000006,1.5,0,1.5,1.5
33.61999999999993,-82.5400000000006,0.0,0,0,0
33.61999999999993,-82.5200000000006,2.0,0,2.0,2.0
33.61999999999993,-82.50000000000061,4.0,0,4.0,4.0
33.61999999999993,-82.48000000000062,5.0,0,5.0,5.0
33.61999999999993,-82.46000000000062,2.5,0,2.5,2.5
33.61999999999993,-82.44000000000062,1.5,0,1.5,1.5
33.61999999999993,-82.42000000000063,0.0,0,0,0
33.61999999999993,-82.40000000000063,7.0,0,7.0,7.0
33.61999999999993,-82.38000000000063,1.5,0,1.5,1.5
33.61999999999993,-82.36000000000064,1.5,0,1.5,1.5
33.61999999999993,-82.34000000000064,1.0,0,1.0,1.0
33.61999999999993,-82.32000000000065,5.0,0,5.0,5.0
33.61999999999993,-82.30000000000065,1.0,0,1.0,1.0
33.61999999999993,-82.28000000000065,2.0,0,2.0,2.0
33.61999999999993,-82.26000000000066,2.5,0,2.5,2.5
33.61999999999993,-82.24000000000066,2.0,0,2.0,2.0
33.61999999999993,-82.22000000000067,2.5,0,2.5,2.5
33.61999999999993,-82.20000000000067,0.0,0,0,0
33.61999999999993,-82.18000000000067,0.0,0,0,0
33.61999999999993,-82.16000000000068,2.0,0,2.0,2.0
33.61999999999993,-82.14000000000068,3.0,0,3.0,3.0
33.61999999999993,-82.12000000000069,3.5,0,3.5,3.5
33.61999999999993,-82.10000000000069,2.0,0,2.0,2.0
33.61999999999993,-82.0800000000007,2.0,0,2.0,2.0
33.61999999999993,-82.0600000000007,1.5,0,1.5,1.5
33.61999999999993,-82.0400000000007,2.0,0,2.0,2.0
33.61999999999993,-82.0200000000007,2.5,0,2.5,2.5
33.61999999999993,-82.00000000000071,1.0,0,1.0,1.0
33.61999999999993,-81.98000000000071,2.5,0,2.5,2.5
33.61999999999993,-81.96000000000072,4.5,0,4.5,4.5
33.61999999999993,-81.94000000000072,6.5,0,6.5,6.5
33.61999999999993,-81.92000000000073,7.5,0,7.5,7.5
33.61999999999993,-81.90000000000073,3.0,0,3.0,3.0
33.61999999999993,-81.88000000000073,0.0,0,0,0
33.61999999999993,-81.86000000000074,1.5,0,1.5,1.5
33.61999999999993,-81.84000000000074,3.5,0,3.5,3.5
33.61999999999993,-81.82000000000075,2.0,0,2.0,2.0
33.61999999999993,-81.80000000000075,5.0,0,5.0,5.0
33.61999999999993,-81.78000000000075,1.5,0,1.5,1.5
33.61999999999993,-81.76000000000076,2.0,0,2.0,2.0
33.61999999999993,-81.74000000000076,4.5,0,4.5,4.5
33.61999999999993,-81.72000000000077,4.5,0,4.5,4.5
33.61999999999993,-81.70000000000077,0.0,0,0,0
33.61999999999993,-81.68000000000077,0.0,0,0,0
33.61999999999993,-81.66000000000078,0.0,0,0,0
33.61999999999993,-81.64000000000078,0.0,0,0,0
33.61999999999993,-81.62000000000079,1.0,0,1.0,1.0
33.61999999999993,-81.60000000000079,2.0,0,2.0,2.0
33.61999999999993,-81.5800000000008,1.0,0,1.0,1.0
33.61999999999993,-81.5600000000008,3.5,0,3.5,3.5
33.61999999999993,-81.5400000000008,5.0,0,5.0,5.0
33.61999999999993,-81.5200000000008,1.0,0,1.0,1.0
33.61999999999993,-81.50000000000081,0.0,0,0,0
33.61999999999993,-81.48000000000081,0.0,0,0,0
33.61999999999993,-81.46000000000082,1.0,0,1.0,1.0
33.61999999999993,-81.44000000000082,1.0,0,1.0,1.0
33.61999999999993,-81.42000000000083,0.0,0,0,0
33.61999999999993,-81.40000000000083,1.0,0,1.0,1.0
33.61999999999993,-81.38000000000083,1.5,0,1.5,1.5
33.61999999999993,-81.36000000000084,21.0,0,21.0,20
33.61999999999993,-81.34000000000084,10.5,0,10.5,10.5
33.61999999999993,-81.32000000000085,8.0,0,8.0,8.0
33.61999999999993,-81.30000000000085,6.5,0,6.5,6.5
33.61999999999993,-81.28000000000085,1.0,0,1.0,1.0
33.61999999999993,-81.26000000000086,2.0,0,2.0,2.0
33.61999999999993,-81.24000000000086,1.0,0,1.0,1.0
33.61999999999993,-81.22000000000087,0.0,0,0,0
33.61999999999993,-81.20000000000087,0.0,0,0,0
33.61999999999993,-81.18000000000087,0.0,0,0,0
33.61999999999993,-81.16000000000088,0.0,0,0,0
33.61999999999993,-81.14000000000088,1.5,0,1.5,1.5
33.61999999999993,-81.12000000000089,17.5,0,17.5,17.5
33.61999999999993,-81.10000000000089,26.0,0,26.0,20
33.61999999999993,-81.0800000000009,5.0,0,5.0,5.0
33.61999999999993,-81.0600000000009,2.0,0,2.0,2.0
33.61999999999993,-81.0400000000009,1.5,0,1.5,1.5
33.61999999999993,-81.0200000000009,2.0,0,2.0,2.0
33.61999999999993,-81.00000000000091,1.0,0,1.0,1.0
33.61999999999993,-80.98000000000091,0.0,0,0,0
33.61999999999993,-80.96000000000092,0.0,0,0,0
33.61999999999993,-80.94000000000092,0.0,0,0,0
33.61999999999993,-80.92000000000093,3.0,0,3.0,3.0
33.61999999999993,-80.90000000000093,4.5,0,4.5,4.5
33.61999999999993,-80.88000000000093,1.5,0,1.5,1.5
33.61999999999993,-80.86000000000094,0.0,0,0,0
33.61999999999993,-80.84000000000094,0.0,0,0,0
33.61999999999993,-80.82000000000095,1.0,0,1.0,1.0
33.63999999999993,-85.6,24.5,0,24.5,20
33.63999999999993,-85.58,24.0,0,24.0,20
33.63999999999993,-85.56,22.5,0,22.5,20
33.63999999999993,-85.54,7.5,0,7.5,7.5
33.63999999999993,-85.52000000000001,4.0,0,4.0,4.0
33.63999999999993,-85.50000000000001,4.0,0,4.0,4.0
33.63999999999993,-85.48000000000002,2.0,0,2.0,2.0
33.63999999999993,-85.46000000000002,1.5,0,1.5,1.5
33.63999999999993,-85.44000000000003,1.5,0,1.5,1.5
33.63999999999993,-85.42000000000003,3.5,0,3.5,3.5
33.63999999999993,-85.40000000000003,2.0,0,2.0,2.0
33.63999999999993,-85.38000000000004,1.5,0,1.5,1.5
33.63999999999993,-85.36000000000004,0.0,0,0,0
33.63999999999993,-85.34000000000005,0.0,0,0,0
33.63999999999993,-85.32000000000005,0.0,0,0,0
33.63999999999993,-85.30000000000005,0.0,0,0,0
33.63999999999993,-85.28000000000006,0.0,0,0,0
33.63999999999993,-85.26000000000006,0.0,0,0,0
33.63999999999993,-85.24000000000007,0.0,0,0,0
33.63999999999993,-85.22000000000007,1.5,0,1.5,1.5
33.63999999999993,-85.20000000000007,10.0,0,10.0,10.0
33.63999999999993,-85.18000000000008,12.0,0,12.0,12.0
33.63999999999993,-85.16000000000008,3.0,0,3.0,3.0
33.63999999999993,-85.14000000000009,1.5,0,1.5,1.5
33.63999999999993,-85.12000000000009,1.5,0,1.5,1.5
33.63999999999993,-85.1000000000001,0.0,0,0,0
33.63999999999993,-85.0800000000001,0.0,0,0,0
33.63999999999993,-85.0600000000001,5.0,0,5.0,5.0
33.63999999999993,-85.0400000000001,6.5,0,6.5,6.5
33.63999999999993,-85.02000000000011,9.0,0,9.0,9.0
33.63999999999993,-85.00000000000011,7.5,0,7.5,7.5
33.63999999999993,-84.98000000000012,7.5,0,7.5,7.5
33.63999999999993,-84.96000000000012,7.0,0,7.0,7.0
33.63999999999993,-84.94000000000013,6.5,0,6.5,6.5
33.63999999999993,-84.92000000000013,7.5,0,7.5,7.5
33.63999999999993,-84.90000000000013,6.0,0,6.0,6.0
33.63999999999993,-84.88000000000014,2.5,0,2.5,2.5
33.63999999999993,-84.86000000000014,3.5,0,3.5,3.5
33.63999999999993,-84.84000000000015,6.5,0,6.5,6.5
33.63999999999993,-84.82000000000015,7.5,0,7.5,7.5
33.63999999999993,-84.80000000000015,3.0,0,3.0,3.0
33.63999999999993,-84.78000000000016,1.5,0,1.5,1.5
33.63999999999993,-84.76000000000016,0.0,0,0,0
33.63999999999993,-84.74000000000017,1.0,0,1.0,1.0
33.63999999999993,-84.72000000000017,2.0,0,2.0,2.0
33.63999999999993,-84.70000000000017,2.0,0,2.0,2.0
33.63999999999993,-84.68000000000018,1.5,0,1.5,1.5
33.63999999999993,-84.66000000000018,5.0,0,5.0,5.0
33.63999999999993,-84.64000000000019,5.5,0,5.5,5.5
33.63999999999993,-84.62000000000019,6.0,0,6.0,6.0
33.63999999999993,-84.6000000000002,12.5,0,12.5,12.5
33.63999999999993,-84.5800000000002,11.0,0,11.0,11.0
33.63999999999993,-84.5600000000002,2.5,0,2.5,2.5
33.63999999999993,-84.5400000000002,10.5,0,10.5,10.5
33.63999999999993,-84.52000000000021,8.5,0,8.5,8.5
33.63999999999993,-84.50000000000021,17.0,0,17.0,17.0
33.63999999999993,-84.48000000000022,12.5,2,10.5,10.5
33.63999999999993,-84.46000000000022,13.5,8,5.5,5.5
33.63999999999993,-84.44000000000023,13.5,0,13.5,13.5
33.63999999999993,-84.42000000000023,13.5,0,13.5,13.5
33.63999999999993,-84.40000000000023,13.0,2,11.0,11.0
33.63999999999993,-84.38000000000024,14.0,0,14.0,14.0
33.63999999999993,-84.36000000000024,13.5,0,13.5,13.5
33.63999999999993,-84.34000000000024,11.5,2,9.5,9.5
33.63999999999993,-84.32000000000025,8.0,2,6.0,6.0
33.63999999999993,-84.30000000000025,12.5,2,10.5,10.5
33.63999999999993,-84.28000000000026,12.0,0,12.0,12.0
33.63999999999993,-84.26000000000026,7.5,0,7.5,7.5
33.63999999999993,-84.24000000000026,12.0,0,12.0,12.0
33.63999999999993,-84.22000000000027,8.5,0,8.5,8.5
33.63999999999993,-84.20000000000027,3.5,0,3.5,3.5
33.63999999999993,-84.18000000000028,2.5,0,2.5,2.5
33.63999999999993,-84.16000000000028,5.0,0,5.0,5.0
33.63999999999993,-84.14000000000028,4.0,0,4.0,4.0
33.63999999999993,-84.12000000000029,6.0,0,6.0,6.0
33.63999999999993,-84.10000000000029,0.0,0,0,0
33.63999999999993,-84.0800000000003,2.0,0,2.0,2.0
33.63999999999993,-84.0600000000003,5.5,0,5.5,5.5
33.63999999999993,-84.0400000000003,7.5,0,7.5,7.5
33.63999999999993,-84.02000000000031,13.5,0,13.5,13.5
33.63999999999993,-84.00000000000031,7.5,2,5.5,5.5
33.63999999999993,-83.98000000000032,9.0,4,5.0,5.0
33.63999999999993,-83.96000000000032,5.0,0,5.0,5.0
33.63999999999993,-83.94000000000032,4.0,0,4.0,4.0
33.63999999999993,-83.92000000000033,4.0,0,4.0,4.0
33.63999999999993,-83.90000000000033,1.0,0,1.0,1.0
33.63999999999993,-83.88000000000034,3.5,0,3.5,3.5
33.63999999999993,-83.86000000000034,3.0,0,3.0,3.0
33.63999999999993,-83.84000000000034,11.0,0,11.0,11.0
33.63999999999993,-83.82000000000035,2.5,0,2.5,2.5
33.63999999999993,-83.80000000000035,2.0,0,2.0,2.0
33.63999999999993,-83.78000000000036,0.0,0,0,0
33.63999999999993,-83.76000000000036,1.5,0,1.5,1.5
33.63999999999993,-83.74000000000036,1.0,0,1.0,1.0
33.63999999999993,-83.72000000000037,13.0,0,13.0,13.0
33.63999999999993,-83.70000000000037,10.5,0,10.5,10.5
33.63999999999993,-83.68000000000038,5.0,0,5.0,5.0
33.63999999999993,-83.66000000000038,4.0,0,4.0,4.0
33.63999999999993,-83.64000000000038,0.0,0,0,0
33.63999999999993,-83.62000000000039,8.0,0,8.0,8.0
33.63999999999993,-83.60000000000039,4.0,0,4.0,4.0
33.63999999999993,-83.5800000000004,2.0,0,2.0,2.0
33.63999999999993,-83.5600000000004,0.0,0,0,0
33.63999999999993,-83.5400000000004,0.0,0,0,0
33.63999999999993,-83.52000000000041,0.0,0,0,0
33.63999999999993,-83.50000000000041,1.0,0,1.0,1.0
33.63999999999993,-83.48000000000042,4.5,0,4.5,4.5
33.63999999999993,-83.46000000000042,3.5,0,3.5,3.5
33.63999999999993,-83.44000000000042,3.5,0,3.5,3.5
33.63999999999993,-83.42000000000043,2.5,0,2.5,2.5
33.63999999999993,-83.40000000000043,0.0,0,0,0
33.63999999999993,-83.38000000000044,0.0,0,0,0
33.63999999999993,-83.36000000000044,0.0,0,0,0
33.63999999999993,-83.34000000000044,0.0,0,0,0
33.63999999999993,-83.32000000000045,2.0,0,2.0,2.0
33.63999999999993,-83.30000000000045,0.0,0,0,0
33.63999999999993,-83.28000000000046,0.0,0,0,0
33.63999999999993,-83.26000000000046,0.0,0,0,0
33.63999999999993,-83.24000000000046,2.0,0,2.0,2.0
33.63999999999993,-83.22000000000047,2.0,0,2.0,2.0
33.63999999999993,-83.20000000000047,1.0,0,1.0,1.0
33.63999999999993,-83.18000000000048,0.0,0,0,0
33.63999999999993,-83.16000000000048,0.0,0,0,0
33.63999999999993,-83.14000000000048,0.0,0,0,0
33.63999999999993,-83.12000000000049,0.0,0,0,0
33.63999999999993,-83.10000000000049,5.5,0,5.5,5.5
33.63999999999993,-83.0800000000005,15.5,0,15.5,15.5
33.63999999999993,-83.0600000000005,4.5,0,4.5,4.5
33.63999999999993,-83.0400000000005,0.0,0,0,0
33.63999999999993,-83.02000000000051,0.0,0,0,0
33.63999999999993,-83.00000000000051,1.0,0,1.0,1.0
33.63999999999993,-82.98000000000052,1.0,0,1.0,1.0
33.63999999999993,-82.96000000000052,4.5,2,2.5,2.5
33.63999999999993,-82.94000000000052,3.5,2,1.5,1.5
33.63999999999993,-82.92000000000053,1.5,2,0,0
33.63999999999993,-82.90000000000053,1.0,2,0,0
33.63999999999993,-82.88000000000054,0.0,2,0,0
33.63999999999993,-82.86000000000054,0.0,2,0,0
33.63999999999993,-82.84000000000054,1.0,2,0,0
33.63999999999993,-82.82000000000055,1.0,2,0,0
33.63999999999993,-82.80000000000055,0.0,2,0,0
33.63999999999993,-82.78000000000056,0.0,0,0,0
33.63999999999993,-82.76000000000056,1.0,0,1.0,1.0
33.63999999999993,-82.74000000000056,1.0,0,1.0,1.0
33.63999999999993,-82.72000000000057,1.5,0,1.5,1.5
33.63999999999993,-82.70000000000057,1.0,0,1.0,1.0
33.63999999999993,-82.68000000000058,1.0,0,1.0,1.0
33.63999999999993,-82.66000000000058,1.0,0,1.0,1.0
33.63999999999993,-82.64000000000058,1.0,0,1.0,1.0
33.63999999999993,-82.62000000000059,0.0,0,0,0
33.63999999999993,-82.60000000000059,0.0,0,0,0
33.63999999999993,-82.5800000000006,0.0,0,0,0
33.63999999999993,-82.5600000000006,0.0,0,0,0
33.63999999999993,-82.5400000000006,2.0,0,2.0,2.0
33.63999999999993,-82.5200000000006,0.0,0,0,0
33.63999999999993,-82.50000000000061,0.0,0,0,0
33.63999999999993,-82.48000000000062,4.5,0,4.5,4.5
33.63999999999993,-82.46000000000062,1.5,0,1.5,1.5
33.63999999999993,-82.44000000000062,2.5,0,2.5,2.5
33.63999999999993,-82.42000000000063,2.0,0,2.0,2.0
33.63999999999993,-82.40000000000063,4.0,0,4.0,4.0
33.63999999999993,-82.38000000000063,2.5,0,2.5,2.5
33.63999999999993,-82.36000000000064,0.0,0,0,0
33.63999999999993,-82.34000000000064,0.0,0,0,0
33.63999999999993,-82.32000000000065,3.5,0,3.5,3.5
33.63999999999993,-82.30000000000065,5.5,0,5.5,5.5
33.63999999999993,-82.28000000000065,4.5,0,4.5,4.5
33.63999999999993,-82.26000000000066,3.5,0,3.5,3.5
33.63999999999993,-82.24000000000066,1.0,0,1.0,1.0
33.63999999999993,-82.22000000000067,3.0,0,3.0,3.0
33.63999999999993,-82.20000000000067,1.5,0,1.5,1.5
33.63999999999993,-82.18000000000067,0.0,0,0,0
33.63999999999993,-82.16000000000068,4.5,0,4.5,4.5
33.63999999999993,-82.14000000000068,1.5,0,1.5,1.5
33.63999999999993,-82.12000000000069,0.0,0,0,0
33.63999999999993,-82.10000000000069,2.0,0,2.0,2.0
33.63999999999993,-82.0800000000007,3.5,0,3.5,3.5
33.63999999999993,-82.0600000000007,1.0,0,1.0,1.0
33.63999999999993,-82.0400000000007,0.0,0,0,0
33.63999999999993,-82.0200000000007,0.0,0,0,0
33.63999999999993,-82.00000000000071,0.0,0,0,0
33.63999999999993,-81.98000000000071,1.0,0,1.0,1.0
33.63999999999993,-81.96000000000072,0.0,0,0,0
33.63999999999993,-81.94000000000072,0.0,0,0,0
33.63999999999993,-81.92000000000073,4.5,0,4.5,4.5
33.63999999999993,-81.90000000000073,4.0,0,4.0,4.0
33.63999999999993,-81.88000000000073,1.0,0,1.0,1.0
33.63999999999993,-81.86000000000074,3.5,0,3.5,3.5
33.63999999999993,-81.84000000000074,1.5,0,1.5,1.5
33.63999999999993,-81.82000000000075,1.5,0,1.5,1.5
33.63999999999993,-81.80000000000075,2.0,0,2.0,2.0
33.63999999999993,-81.78000000000075,1.0,0,1.0,1.0
33.63999999999993,-81.76000000000076,1.0,0,1.0,1.0
33.63999999999993,-81.74000000000076,2.0,0,2.0,2.0
33.63999999999993,-81.72000000000077,1.0,0,1.0,1.0
33.63999999999993,-81.70000000000077,1.0,0,1.0,1.0
33.63999999999993,-81.68000000000077,6.0,0,6.0,6.0
33.63999999999993,-81.66000000000078,2.5,0,2.5,2.5
33.63999999999993,-81.64000000000078,2.0,0,2.0,2.0
33.63999999999993,-81.62000000000079,1.5,0,1.5,1.5
33.63999999999993,-81.60000000000079,1.0,0,1.0,1.0
33.63999999999993,-81.5800000000008,3.5,0,3.5,3.5
33.63999999999993,-81.5600000000008,6.5,0,6.5,6.5
33.63999999999993,-81.5400000000008,5.0,0,5.0,5.0
33.63999999999993,-81.5200000000008,2.0,0,2.0,2.0
33.63999999999993,-81.50000000000081,0.0,0,0,0
33.63999999999993,-81.48000000000081,0.0,0,0,0
33.63999999999993,-81.46000000000082,1.0,0,1.0,1.0
33.63999999999993,-81.44000000000082,2.0,0,2.0,2.0
33.63999999999993,-81.42000000000083,1.0,0,1.0,1.0
33.63999999999993,-81.40000000000083,3.5,0,3.5,3.5
33.63999999999993,-81.38000000000083,21.0,0,21.0,20
33.63999999999993,-81.36000000000084,21.5,0,21.5,20
33.63999999999993,-81.34000000000084,23.5,0,23.5,20
33.63999999999993,-81.32000000000085,10.0,0,10.0,10.0
33.63999999999993,-81.30000000000085,5.0,0,5.0,5.0
33.63999999999993,-81.28000000000085,2.0,0,2.0,2.0
33.63999999999993,-81.26000000000086,2.5,0,2.5,2.5
33.63999999999993,-81.24000000000086,2.0,0,2.0,2.0
33.63999999999993,-81.22000000000087,1.0,0,1.0,1.0
33.63999999999993,-81.20000000000087,1.5,0,1.5,1.5
33.63999999999993,-81.18000000000087,1.5,0,1.5,1.5
33.63999999999993,-81.16000000000088,0.0,0,0,0
33.63999999999993,-81.14000000000088,0.0,0,0,0
33.63999999999993,-81.12000000000089,1.0,0,1.0,1.0
33.63999999999993,-81.10000000000089,1.5,0,1.5,1.5
33.63999999999993,-81.0800000000009,1.0,0,1.0,1.0
33.63999999999993,-81.0600000000009,0.0,0,0,0
33.63999999999993,-81.0400000000009,1.0,0,1.0,1.0
33.63999999999993,-81.0200000000009,0.0,0,0,0
33.63999999999993,-81.00000000000091,0.0,0,0,0
33.63999999999993,-80.98000000000091,0.0,0,0,0
33.63999999999993,-80.96000000000092,1.0,0,1.0,1.0
33.63999999999993,-80.94000000000092,1.5,0,1.5,1.5
33.63999999999993,-80.92000000000093,0.0,0,0,0
33.63999999999993,-80.90000000000093,3.5,0,3.5,3.5
33.63999999999993,-80.88000000000093,2.0,0,2.0,2.0
33.63999999999993,-80.86000000000094,0.0,0,0,0
33.63999999999993,-80.84000000000094,0.0,0,0,0
33.63999999999993,-80.82000000000095,0.0,0,0,0
33.659999999999926,-85.6,25.0,0,25.0,20
33.659999999999926,-85.58,25.0,0,25.0,20
33.659999999999926,-85.56,19.0,0,19.0,19.0
33.659999999999926,-85.54,8.5,0,8.5,8.5
33.659999999999926,-85.52000000000001,6.0,0,6.0,6.0
33.659999999999926,-85.50000000000001,4.5,0,4.5,4.5
33.659999999999926,-85.48000000000002,3.5,0,3.5,3.5
33.659999999999926,-85.46000000000002,1.0,0,1.0,1.0
33.659999999999926,-85.44000000000003,2.5,0,2.5,2.5
33.659999999999926,-85.42000000000003,2.5,0,2.5,2.5
33.659999999999926,-85.40000000000003,2.5,0,2.5,2.5
33.659999999999926,-85.38000000000004,4.0,0,4.0,4.0
33.659999999999926,-85.36000000000004,3.0,0,3.0,3.0
33.659999999999926,-85.34000000000005,0.0,0,0,0
33.659999999999926,-85.32000000000005,0.0,0,0,0
33.659999999999926,-85.30000000000005,0.0,0,0,0
33.659999999999926,-85.28000000000006,1.0,0,1.0,1.0
33.659999999999926,-85.26000000000006,1.0,0,1.0,1.0
33.659999999999926,-85.24000000000007,0.0,0,0,0
33.659999999999926,-85.22000000000007,0.0,0,0,0
33.659999999999926,-85.20000000000007,0.0,0,0,0
33.659999999999926,-85.18000000000008,2.0,0,2.0,2.0
33.659999999999926,-85.16000000000008,4.5,0,4.5,4.5
33.659999999999926,-85.14000000000009,5.5,0,5.5,5.5
33.659999999999926,-85.12000000000009,1.0,0,1.0,1.0
33.659999999999926,-85.1000000000001,0.0,0,0,0
33.659999999999926,-85.0800000000001,1.0,0,1.0,1.0
33.659999999999926,-85.0600000000001,6.0,0,6.0,6.0
33.659999999999926,-85.0400000000001,4.5,0,4.5,4.5
33.659999999999926,-85.02000000000011,0.0,0,0,0
33.659999999999926,-85.00000000000011,3.0,0,3.0,3.0
33.659999999999926,-84.98000000000012,9.0,0,9.0,9.0
33.659999999999926,-84.96000000000012,10.0,0,10.0,10.0
33.659999999999926,-84.94000000000013,5.0,0,5.0,5.0
33.659999999999926,-84.92000000000013,1.5,0,1.5,1.5
33.659999999999926,-84.90000000000013,0.0,0,0,0
33.659999999999926,-84.88000000000014,1.5,0,1.5,1.5
33.659999999999926,-84.86000000000014,1.5,0,1.5,1.5
33.659999999999926,-84.84000000000015,0.0,0,0,0
33.659999999999926,-84.82000000000015,5.5,0,5.5,5.5
33.659999999999926,-84.80000000000015,9.5,0,9.5,9.5
33.659999999999926,-84.78000000000016,4.5,0,4.5,4.5
33.659999999999926,-84.76000000000016,1.0,0,1.0,1.0
33.659999999999926,-84.74000000000017,1.5,0,1.5,1.5
33.659999999999926,-84.72000000000017,4.0,0,4.0,4.0
33.659999999999926,-84.70000000000017,1.5,0,1.5,1.5
33.659999999999926,-84.68000000000018,5.0,0,5.0,5.0
33.659999999999926,-84.66000000000018,9.0,0,9.0,9.0
33.659999999999926,-84.64000000000019,1.5,0,1.5,1.5
33.659999999999926,-84.62000000000019,7.5,0,7.5,7.5
33.659999999999926,-84.6000000000002,10.5,0,10.5,10.5
33.659999999999926,-84.5800000000002,8.5,0,8.5,8.5
33.659999999999926,-84.5600000000002,8.5,0,8.5,8.5
33.659999999999926,-84.5400000000002,6.5,0,6.5,6.5
33.659999999999926,-84.52000000000021,22.0,0,22.0,20
33.659999999999926,-84.50000000000021,23.5,0,23.5,20
33.659999999999926,-84.48000000000022,17.5,0,17.5,17.5
33.659999999999926,-84.46000000000022,22.0,0,22.0,20
33.659999999999926,-84.44000000000023,26.0,4,22.0,20
33.659999999999926,-84.42000000000023,26.5,2,24.5,20
33.659999999999926,-84.40000000000023,25.5,0,25.5,20
33.659999999999926,-84.38000000000024,14.5,2,12.5,12.5
33.659999999999926,-84.36000000000024,9.5,2,7.5,7.5
33.659999999999926,-84.34000000000024,5.5,0,5.5,5.5
33.659999999999926,-84.32000000000025,6.5,0,6.5,6.5
33.659999999999926,-84.30000000000025,9.0,0,9.0,9.0
33.659999999999926,-84.28000000000026,6.0,2,4.0,4.0
33.659999999999926,-84.26000000000026,8.0,2,6.0,6.0
33.659999999999926,-84.24000000000026,13.5,0,13.5,13.5
33.659999999999926,-84.22000000000027,13.5,0,13.5,13.5
33.659999999999926,-84.20000000000027,8.5,0,8.5,8.5
33.659999999999926,-84.18000000000028,10.5,0,10.5,10.5
33.659999999999926,-84.16000000000028,8.0,0,8.0,8.0
33.659999999999926,-84.14000000000028,6.0,0,6.0,6.0
33.659999999999926,-84.12000000000029,7.0,0,7.0,7.0
33.659999999999926,-84.10000000000029,7.0,0,7.0,7.0
33.659999999999926,-84.0800000000003,6.5,0,6.5,6.5
33.659999999999926,-84.0600000000003,6.0,0,6.0,6.0
33.659999999999926,-84.0400000000003,16.0,0,16.0,16.0
33.659999999999926,-84.02000000000031,28.0,12,16.0,16.0
33.659999999999926,-84.00000000000031,21.0,0,21.0,20
33.659999999999926,-83.98000000000032,14.0,2,12.0,12.0
33.659999999999926,-83.96000000000032,2.5,2,0.5,0.5
33.659999999999926,-83.94000000000032,2.5,0,2.5,2.5
33.659999999999926,-83.92000000000033,3.0,0,3.0,3.0
33.659999999999926,-83.90000000000033,0.0,0,0,0
33.659999999999926,-83.88000000000034,0.0,0,0,0
33.659999999999926,-83.86000000000034,3.5,0,3.5,3.5
33.659999999999926,-83.84000000000034,7.0,0,7.0,7.0
33.659999999999926,-83.82000000000035,1.0,0,1.0,1.0
33.659999999999926,-83.80000000000035,0.0,0,0,0
33.659999999999926,-83.78000000000036,0.0,0,0,0
33.659999999999926,-83.76000000000036,7.0,0,7.0,7.0
33.659999999999926,-83.74000000000036,12.0,0,12.0,12.0
33.659999999999926,-83.72000000000037,20.5,0,20.5,20
33.659999999999926,-83.70000000000037,19.5,0,19.5,19.5
33.659999999999926,-83.68000000000038,10.5,0,10.5,10.5
33.659999999999926,-83.66000000000038,1.5,0,1.5,1.5
33.659999999999926,-83.64000000000038,3.5,0,3.5,3.5
33.659999999999926,-83.62000000000039,1.5,0,1.5,1.5
33.659999999999926,-83.60000000000039,2.5,0,2.5,2.5
33.659999999999926,-83.5800000000004,2.0,0,2.0,2.0
33.659999999999926,-83.5600000000004,0.0,0,0,0
33.659999999999926,-83.5400000000004,0.0,0,0,0
33.659999999999926,-83.52000000000041,2.0,0,2.0,2.0
33.659999999999926,-83.50000000000041,3.0,0,3.0,3.0
33.659999999999926,-83.48000000000042,2.5,0,2.5,2.5
33.659999999999926,-83.46000000000042,3.0,0,3.0,3.0
