state,county,stcnty,tract,tract_id_20,split_tr,qct_id,metro,Area_Pop,cbsa,cbsasub,VLIL_4_Person_19,VLIL_4_Person_20,VLIL_4_Person_21,P1,P5,H1,B17001est1_19,B17001est2_19,B19013est1_19,B17001est1_20,B17001me1_20,B17001est2_20,B17001me2_20,B19013est1_20,B19013me1_20,B17001est1_21,B17001me1_21,B17001est2_21,B17001me2_21,B19013est1_21,B19013me1_21,AvgHHSize,adj_inc_lim_19,adj_inc_lim_20,adj_inc_lim_21,inc_factor_19,inc_factor_20,inc_factor_21,pov_rate_19,pov_rate_20,pov_rate_21,qct
13,175,13175,950201,13175950201,0,131759502010,0,1801928,1300000,NCNTY13175N13175,28597,28950,30310,4985,15,2065,4430,880,50930,4604,618,905,361,57929,7231,4616,493,828,399,56549,6151,2.406779766,28849,29205,30577,0.566444159,0.504151642,0.540716887,0.199000001,0.196999997,0.179000005,0
13,175,13175,950202,13175950202,0,131759502020,0,1801928,1300000,NCNTY13175N13175,28597,28950,30310,5121.999694,50.999998,1963.999948,4788,436,62977,4725,560,282,139,59129,5494,4859,456,352,158,60687,4706,2.58197546,29450,29814,31214,0.467631042,0.504219592,0.514344096,0.090999998,0.059999999,0.071999997,0
13,175,13175,950300,13175950300,0,131759503000,0,1801928,1300000,NCNTY13175N13175,28597,28950,30310,1683,0,669,1612,260,41597,1537,287,310,181,48640,11238,1588,333,155,130,50575,11073,2.515695095,29223,29584,30973,0.702526629,0.608223677,0.612417221,,,,0
13,175,13175,950400,13175950400,0,131759504000,0,1801928,1300000,NCNTY13175N13175,28597,28950,30310,4276,78,1805,3924,1250,27019,3825,614,1390,490,22739,4988,4012,598,1429,563,24329,7630,2.325761795,28571,28924,30282,1.057441115,1.271999598,1.244687438,0.319000006,0.363000005,0.356000006,1
13,175,13175,950500,13175950500,0,131759505000,0,1801928,1300000,NCNTY13175N13175,28597,28950,30310,3830,314,1477,3093,810,32165,2957,402,737,333,31808,13332,3136,450,1044,351,31447,16559,2.380501032,28759,29114,30482,0.894108474,0.915304303,,0.261999995,0.248999998,0.333000004,1
13,175,13175,950600,13175950600,0,131759506000,0,1801928,1300000,NCNTY13175N13175,28597,28950,30310,2084,4,807,2327,375,56522,2215,274,341,168,53235,10112,2413,298,384,194,59688,8233,2.577447414,29435,29798,31198,0.520770669,0.559744537,0.522684634,0.160999998,0.153999999,,0
13,175,13175,950700,13175950700,0,131759507000,0,1801928,1300000,NCNTY13175N13175,28597,28950,30310,2639,0,1022,2464,471,38519,2828,578,453,193,37500,24695,3132,537,485,235,48529,30084,2.582191706,29451,29815,31215,0.764583707,,,0.191,0.159999996,0.155000001,0
13,175,13175,950800,13175950800,0,131759508000,0,1801928,1300000,NCNTY13175N13175,28597,28950,30310,4305,406,1611,4256,1463,38465,4152,561,1432,494,39468,9681,3958,644,1439,550,33794,12300,2.420235872,28895,29252,30626,0.751202404,0.741157413,0.906255543,0.344000012,0.344999999,0.363999993,1
13,175,13175,950900,13175950900,0,131759509000,0,1801928,1300000,NCNTY13175N13175,28597,28950,30310,2578.000084,12.00000003,1039.999949,2809,1558,18302,2841,447,1618,474,16684,1651,2988,536,1645,457,16611,1391,2.467307806,29057,29415,30797,1.587640643,1.763066411,1.85401237,0.555000007,0.569999993,0.550999999,1
13,175,13175,951001,13175951001,0,131759510010,0,1801928,1300000,NCNTY13175N13175,28597,28950,30310,3886,0,1500,6742,2306,34949,2869,594,947,447,36687,8403,2851,523,596,445,44468,22991,2.590666771,29480,29844,31246,0.84351486,0.813476145,,0.342000008,0.330000013,,1
13,175,13175,951002,13175951002,0,131759510020,0,1801928,1300000,NCNTY13175N13175,28597,28950,30310,3817,0,1459,6742,2306,34949,3788,550,998,268,33875,14785,4344,519,1287,413,35847,11446,2.616175413,29568,29933,31339,0.846032798,0.883630991,0.874243319,0.342000008,0.263000011,0.296000004,1
13,175,13175,951100,13175951100,0,131759511000,0,1801928,1300000,NCNTY13175N13175,28597,28950,30310,4199,16,1601,4636,1718,35165,4423,506,1738,508,35573,9688,4267,568,1093,470,41741,2730,2.612741947,29556,29921,31326,0.840494812,0.841115475,0.750485122,0.370999992,0.393000007,0.256000012,1
13,175,13175,951400,13175951400,0,131759514000,0,1801928,1300000,NCNTY13175N13175,28597,28950,30310,2696,12,1094,2315,354,39414,2232,410,420,142,42000,4388,2416,457,470,222,46397,4315,2.453382015,29009,29367,30747,0.736007512,0.69921428,0.662693679,0.152999997,0.187999994,0.194999993,0
13,177,13177,020101,13177020101,0,131770201010,1,148922,10500,METRO10500M10500,29042,29400,30781,3383,2,1329,5995,562,57699,2759,521,400,228,52813,7634,3094,658,331,232,57039,14954,2.54401803,29776,30143,31559,0.516057491,0.57074964,0.553288102,0.093999997,,,0
13,177,13177,020102,13177020102,0,131770201020,1,148922,10500,METRO10500M10500,29042,29400,30781,3559,0,1372,5995,562,57699,2717,492,160,133,58241,12244,2789,450,86,91,61127,10503,2.594023228,29951,30320,31744,0.519090474,0.520595431,0.519312263,0.093999997,,,0
13,177,13177,020200,13177020200,0,131770202000,1,148922,10500,METRO10500M10500,29042,29400,30781,1577,0,604,1565,272,43782,1671,410,238,137,58750,22915,1505,424,189,105,66417,27675,2.610927105,30009,30379,31806,0.685418665,0.517089367,0.478883415,0.173999995,,,0
13,177,13177,020301,13177020301,0,131770203010,1,148922,10500,METRO10500M10500,29042,29400,30781,4025,55,1416,5418,937,57938,3197,184,562,256,65329,15186,3668,261,750,341,73510,8375,2.803672314,30681,31059,32518,0.529548824,0.475424379,0.442361593,0.172999993,0.175999999,0.203999996,0
13,177,13177,020302,13177020302,0,131770203020,1,148922,10500,METRO10500M10500,29042,29400,30781,4811,762,1421,5418,937,57938,2374,473,358,162,47534,22601,2753,411,294,192,57000,9254,2.849401712,30841,31221,32687,0.532310426,0.656814098,0.573456168,0.172999993,0.150999993,,0
13,177,13177,020403,13177020403,0,131770204030,1,148922,10500,METRO10500M10500,29042,29400,30781,6710.999999,141.0000003,2416.000044,6554,455,103281,6957,676,326,308,104009,7513,7585,854,338,282,94052,14869,2.719370842,30387,30762,32207,0.294216752,0.295762867,0.342438221,,,,0
13,177,13177,020404,13177020404,0,131770204040,1,148922,10500,METRO10500M10500,29042,29400,30781,4591,0,1726,8922,1406,69792,3777,605,592,442,64545,19897,4081,621,558,489,79167,20294,2.659907341,30180,30552,31987,0.432427794,0.473344177,0.404044628,0.158000007,,,0
13,177,13177,020405,13177020405,0,131770204050,1,148922,10500,METRO10500M10500,29042,29400,30781,4506,8,1687,8922,1406,69792,5009,704,803,449,76612,20677,5752,806,544,386,76447,23579,2.666271448,30202,30575,32011,0.432743013,0.399088919,0.41873455,0.158000007,,,0
13,179,13179,010101,13179010101,0,131790101010,1,81424,25980,METRO25980M25980,28745,29100,30467,5170.000187,189.000001,1424.999998,5896,566,40335,6345,643,938,500,44205,8065,6225,621,1032,452,44455,8753,3.495438814,32754,33158,34716,0.812049091,0.750096142,0.780924559,,,0.165999994,0
13,179,13179,010102,13179010102,0,131790101020,1,81424,25980,METRO25980M25980,28745,29100,30467,2456,1819,198,845,24,62661,777,294,28,29,58523,13169,599,199,72,70,58478,3473,3.217171669,31794,32186,33698,0.507396936,0.549971819,0.576250911,,,,0
13,179,13179,010103,13179010103,0,131790101030,1,81424,25980,METRO25980M25980,28745,29100,30467,1827,758,463,1228,56,41831,1178,214,49,49,42377,18353,1049,188,52,52,53250,8550,2.308855295,28661,29015,30378,0.68516171,0.684687436,0.570478857,,,,0
13,179,13179,010202,13179010202,0,131790102020,1,81424,25980,METRO25980M25980,28745,29100,30467,3845,0,1532,4548,845,43125,4388,452,960,402,45859,10951,4449,583,1209,558,44679,7617,2.509791136,29354,29716,31112,0.680672467,0.647986233,0.696345031,0.186000004,0.218999997,0.272000015,0
13,179,13179,010204,13179010204,0,131790102040,1,81424,25980,METRO25980M25980,28745,29100,30467,2575,0,1010,2824,720,36967,3188,454,780,312,50269,24109,2833,421,766,292,53369,17311,2.549504995,29491,29855,31257,0.797765553,0.593904793,0.585677087,0.254999995,0.245000005,0.270000011,1
13,179,13179,010205,13179010205,0,131790102050,1,81424,25980,METRO25980M25980,28745,29100,30467,4911,0,1821,5462,616,63111,6172,853,707,367,64928,6081,6036,845,1039,423,63673,13099,2.69686985,29999,30369,31796,0.475337118,0.467733502,0.499363929,0.112999998,,0.172000006,0
13,179,13179,010206,13179010206,0,131790102060,1,81424,25980,METRO25980M25980,28745,29100,30467,6604.99974,0,2524.999864,5000,961,51821,5346,785,818,450,51565,6674,5659,807,804,330,55293,9452,2.615841627,29719,30087,31500,0.573493361,0.583477139,0.569692373,0.192000002,,0.142000005,0
13,179,13179,010207,13179010207,0,131790102070,1,81424,25980,METRO25980M25980,28745,29100,30467,4761,0,1765,5762,1168,48731,5777,885,1082,406,47467,6878,6439,1098,1200,435,49074,7716,2.697450399,30001,30371,31798,0.615645051,0.639833987,0.647960246,0.202999994,0.187000006,0.186000004,0
13,179,13179,010208,13179010208,0,131790102080,1,81424,25980,METRO25980M25980,28745,29100,30467,6453.000299,183.0000095,2164.999961,6023,624,50746,5645,700,328,230,60163,14572,5540,753,398,272,54145,5221,2.896074057,30686,31065,32524,0.604697883,0.516347229,0.600683331,,,,0
13,179,13179,010301,13179010301,0,131790103010,1,81424,25980,METRO25980M25980,28745,29100,30467,1907,14,860,6671,1354,49112,1185,297,133,116,51003,19580,1242,338,183,105,41711,16135,2.201162815,28289,28638,29984,0.576009929,0.561496377,0.718851149,0.202999994,,,0
13,179,13179,010302,13179010302,0,131790103020,1,81424,25980,METRO25980M25980,28745,29100,30467,6241.000214,0,2492.999992,6627,1332,48996,5704,796,1069,574,43667,7412,5769,816,1350,670,44594,6572,2.503409624,29332,29694,31089,0.598661125,0.68001008,0.697156549,0.201000005,,0.233999997,0
13,179,13179,010401,13179010401,0,131790104010,1,81424,25980,METRO25980M25980,28745,29100,30467,2369,0,851.0000036,5586,821,46269,1884,258,61,56,44490,9348,2020,305,124,106,47894,19868,2.783783674,30299,30673,32114,0.654844522,0.68943584,0.670522392,0.147,,,0
13,179,13179,010402,13179010402,0,131790104020,1,81424,25980,METRO25980M25980,28745,29100,30467,4820,59,1826,5588,821,46259,3255,448,596,187,53214,11893,3937,545,718,300,48534,7635,2.607338428,29690,30057,31469,0.641821027,0.564832568,0.64839083,0.147,0.182999998,0.181999996,0
13,179,13179,010501,13179010501,0,131790105010,1,81424,25980,METRO25980M25980,28745,29100,30467,3950,2,1690,3306,520,54563,3179,448,443,204,49167,8598,3524,483,425,205,60787,17152,2.336094618,28755,29110,30477,0.527005494,0.592063785,0.501373649,0.157000005,0.138999999,0.120999999,0
13,179,13179,010503,13179010503,0,131790105030,1,81424,25980,METRO25980M25980,28745,29100,30467,2879,0,1106,4281,668,52201,2286,423,205,102,59271,15565,2750,472,461,221,70769,16050,2.603074074,29675,30042,31453,0.568475723,0.506858349,0.444446027,0.156000003,0.090000004,0.167999998,0
13,179,13179,010504,13179010504,0,131790105040,1,81424,25980,METRO25980M25980,28745,29100,30467,2798,108,1009,4281,668,52201,1934,329,142,91,69358,13439,2104,302,217,141,64833,15868,2.66600585,29893,30262,31683,0.572651863,0.436315924,0.488686323,0.156000003,,,0
13,179,13179,010600,13179010600,0,131790106000,1,81424,25980,METRO25980M25980,28745,29100,30467,1689,0,674,1647,461,42383,1550,225,386,159,35658,6102,1811,272,361,149,37826,7426,2.505934715,29340,29703,31098,0.692258716,0.832996786,0.822132945,0.280000001,0.248999998,0.199000001,0
13,179,13179,990000,13179990000,0,131799900000,1,81424,25980,METRO25980M25980,28745,29100,30467,0,0,0,0,0,0,0,14,0,14,0,0,0,14,0,14,,,,,,,,,,,,,0
13,181,13181,970100,13181970100,0,131819701000,1,611000,12260,METRO12260N13181,29931,30300,31724,3576,51,1522,3393,644,37188,3450,351,650,200,36021,6358,3255,276,605,200,36275,2563,2.316031456,29869,30237,31658,0.803189218,0.839426994,0.872722268,0.189999998,0.187999994,0.186000004,0
13,181,13181,970200,13181970200,0,131819702000,1,611000,12260,METRO12260N13181,29931,30300,31724,4114,21,1723,4367,956,40779,4372,372,921,327,45603,5977,4333,293,797,260,47945,6694,2.375507832,30082,30453,31885,0.737683594,0.667784989,0.665032864,0.218999997,0.210999995,0.184,0
13,183,13183,970101,13183970101,0,131839701010,1,81424,25980,METRO25980N13183,30326,30700,32142,3748.000111,0,1320.000063,11917,1845,59285,4699,597,1127,534,60429,17050,3391,443,619,401,64415,26567,2.839393854,32168,32564,34094,0.54259932,0.538880348,0.529286683,0.155000001,0.239999995,,0
13,183,13183,970102,13183970102,0,131839701020,1,81424,25980,METRO25980N13183,30326,30700,32142,6789,0,2255,11917,1845,59286,7984,717,1007,366,57835,12181,7001,603,757,346,54986,12097,3.010643005,32791,33195,34754,0.553098559,0.573960423,0.632051766,0.155000001,0.126000002,0.108000003,0
13,183,13183,970201,13183970201,0,131839702010,1,81424,25980,METRO25980N13183,30326,30700,32142,2083,0,767,6514,1636,53081,3177,656,950,482,49704,9943,2874,568,1020,524,32778,24712,2.715775728,31718,32109,33617,0.597539604,0.646004319,,0.250999987,,,0
13,183,13183,970202,13183970202,0,131839702020,1,81424,25980,METRO25980N13183,30326,30700,32142,3548,322,1150,6514,1636,53081,3084,414,854,430,43177,11592,2815,442,566,350,51341,15929,2.805217505,32043,32438,33962,0.603662312,0.751279593,0.661498606,0.250999987,,,0
13,183,13183,980000,13183980000,0,131839800000,1,81424,25980,METRO25980N13183,30326,30700,32142,0,0,0,0,0,0,0,14,0,14,0,0,0,14,0,14,,,,,,,,,,,,,0
13,185,13185,010101,13185010101,0,131850101010,1,148126,46660,METRO46660M46660,29832,30200,31619,4407,25,1583,4300,689,46383,5429,896,765,424,54646,8177,5725,980,1075,485,57085,8094,2.768161774,31389,31776,33269,0.676734984,0.581488132,0.582797587,,,0.187999994,0
13,185,13185,010102,13185010102,0,131850101020,1,148126,46660,METRO46660M46660,29832,30200,31619,6559,683,1980,5831,944,56672,6004,636,1141,494,57881,5605,5896,578,1352,541,60483,12378,2.967676878,32103,32499,34026,0.566470206,0.561479568,0.562571287,,0.189999998,0.229000002,0
13,185,13185,010103,13185010103,0,131850101030,1,148126,46660,METRO46660M46660,29832,30200,31619,4387,0,1543,3984,216,75750,3830,444,328,195,74948,16800,4327,462,567,316,78750,19328,2.843162775,31657,32048,33553,0.417914182,0.427603126,0.426069856,,,,0
13,185,13185,010201,13185010201,0,131850102010,1,148126,46660,METRO46660M46660,29832,30200,31619,3856,845,1074,2903,394,76843,3418,703,350,228,77072,10948,3618,879,215,150,81250,23478,2.803538084,31515,31904,33403,0.410121948,0.413950592,0.411113858,,,,0
13,185,13185,010203,13185010203,0,131850102030,1,148126,46660,METRO46660M46660,29832,30200,31619,5696,0,2166,13020,722,78792,4744,426,552,338,58434,4184,4829,443,768,367,59480,4379,2.629732132,30893,31274,32744,0.392082959,0.535202086,0.550504386,0.055,,0.158999994,0
13,185,13185,010204,13185010204,0,131850102040,1,148126,46660,METRO46660M46660,29832,30200,31619,8983,60,3063,13020,722,78792,7663,833,5,2,101344,16899,8171,861,5,3,107435,18442,2.913156986,31908,32301,33819,0.404964983,0.318726331,0.314785689,0.055,0.001,,0
13,185,13185,010301,13185010301,0,131850103010,1,148126,46660,METRO46660M46660,29832,30200,31619,5121,0,2281,4904,879,57776,4688,647,798,423,56908,9889,4510,642,837,393,51837,9507,2.245067835,29516,29880,31284,0.510869563,0.525057971,0.603507161,,,0.186000004,0
13,185,13185,010302,13185010302,0,131850103020,1,148126,46660,METRO46660M46660,29832,30200,31619,2651,0,1150,2593,29,71607,2275,332,19,21,77895,15927,2167,303,60,75,77467,20580,2.305217505,29731,30098,31512,0.415196836,0.386391938,0.406779647,,,,0
13,185,13185,010401,13185010401,0,131850104010,1,148126,46660,METRO46660M46660,29832,30200,31619,1486,0,779,1506,275,43750,1550,287,216,128,47500,19912,1492,291,246,156,52868,11310,1.907573819,28308,28657,30004,0.647040009,0.60330528,0.567526698,,,,0
13,185,13185,010403,13185010403,0,131850104030,1,148126,46660,METRO46660M46660,29832,30200,31619,2768,36,987,8107,2590,35526,2912,861,1005,688,47961,18498,3277,764,1173,584,50898,13451,2.767983675,31388,31775,33268,0.883521914,0.662517488,0.653620958,0.319000006,,0.35800001,0
13,185,13185,010404,13185010404,0,131850104040,1,148126,46660,METRO46660M46660,29832,30200,31619,4728,259,1722,8107,2590,35526,5464,885,1607,572,31910,6069,5363,850,1551,500,36092,6437,2.595238209,30770,31149,32613,0.866126239,0.976151705,0.903607428,0.319000006,0.294,0.289000005,0
13,185,13185,010500,13185010500,0,131850105000,1,148126,46660,METRO46660M46660,29832,30200,31619,4022,0,1630,4091,1584,26532,4307,694,1774,588,22439,7523,4776,754,1954,623,25925,3611,2.467484713,30312,30686,32128,1.142469525,1.36752975,1.239267111,0.386999995,0.412,0.409000009,1
13,185,13185,010601,13185010601,0,131850106010,1,148126,46660,METRO46660M46660,29832,30200,31619,6070,88,2641,6377,2105,31747,6489,884,2082,767,29762,10567,6430,993,2171,854,32536,11300,2.265051126,29588,29953,31360,0.931993604,1.006417632,0.963855445,0.330000013,0.32100001,0.338,0
13,185,13185,010604,13185010604,0,131850106040,1,148126,46660,METRO46660M46660,29832,30200,31619,5957,8,2182,5757,914,56810,5973,799,733,491,70944,12057,5481,899,1189,600,62163,18555,2.726397753,31239,31624,33110,0.549885571,0.445760041,0.532631934,,,,0
13,185,13185,010700,13185010700,0,131850107000,1,148126,46660,METRO46660M46660,29832,30200,31619,3588,0,1349,3950,843,56563,3358,432,588,289,51875,27683,3573,497,491,294,56463,18960,2.659748077,31001,31383,32858,0.548079133,,0.581938624,,0.174999997,,0
13,185,13185,010801,13185010801,0,131850108010,1,148126,46660,METRO46660M46660,29832,30200,31619,3395,0,1358,5313,2239,18867,3932,1119,1100,443,23182,7257,4080,993,913,407,26189,8066,2.5,30429,30804,32251,1.612815976,1.328789592,1.231471181,0.421000004,0.280000001,0.224000007,1
13,185,13185,010802,13185010802,0,131850108020,1,148126,46660,METRO46660M46660,29832,30200,31619,1856,11,699,5313,2239,18867,1837,292,1130,290,17036,12167,1777,272,953,174,18010,8470,2.639484882,30928,31309,32781,1.639264345,,1.820155501,0.421000004,0.61500001,0.536000013,1
13,185,13185,010900,13185010900,0,131850109000,1,148126,46660,METRO46660M46660,29832,30200,31619,1631,13,687,1774,643,28967,1802,373,776,302,22625,7727,1731,325,694,301,20804,6841,2.355167389,29910,30279,31702,1.032554269,1.338298321,1.523841619,0.361999989,0.430999994,0.400999993,1
13,185,13185,011000,13185011000,0,131850110000,1,148126,46660,METRO46660M46660,29832,30200,31619,3052.999834,67.99999533,1153.000027,2641,1382,17324,2822,662,997,379,26692,10575,2839,708,1201,385,24219,9085,2.58889842,30747,31126,32589,1.774821043,1.166117191,1.345596433,0.523000002,0.352999985,0.423000008,1
13,185,13185,011100,13185011100,0,131850111000,1,148126,46660,METRO46660M46660,29832,30200,31619,4084,2062,961,2044,607,31500,2459,438,500,182,36063,25443,2248,447,543,202,26890,18751,2.104058266,29011,29369,30749,0.920984149,,,0.296999991,0.202999994,0.241999999,0
13,185,13185,011200,13185011200,0,131850112000,1,148126,46660,METRO46660M46660,29832,30200,31619,4615,6,2032,5699,1739,38038,5290,703,1494,478,44031,12977,5151,881,1176,457,53682,10579,2.268208742,29599,29964,31372,0.778142929,0.680520535,0.584404469,0.305000007,0.282000005,0.228,0
13,185,13185,011301,13185011301,0,131850113010,1,148126,46660,METRO46660M46660,29832,30200,31619,4851,491,1959,4414,2694,16834,4272,679,2704,644,18087,2823,4009,720,2236,644,19252,3719,2.225625277,29446,29810,31210,1.749198079,1.64814508,1.621130228,0.610000014,0.633000016,0.558000028,1
13,185,13185,011302,13185011302,0,131850113020,1,148126,46660,METRO46660M46660,29832,30200,31619,2243,39.99999893,1068.99992,2135,854,21718,1917,425,727,237,21177,6546,1922,386,755,255,24634,7236,2.060804605,28856,29212,30585,1.328667521,1.379421115,1.241576672,0.400000006,0.379000008,0.393000007,1
13,185,13185,011401,13185011401,0,131850114010,1,148126,46660,METRO46660M46660,29832,30200,31619,2625,0,978,2563,575,62292,2249,422,467,251,73438,17908,2174,371,473,221,71792,19217,2.684049129,31088,31471,32950,0.499068916,0.428538352,0.458964795,0.224000007,,0.217999995,0
13,185,13185,011402,13185011402,0,131850114020,1,148126,46660,METRO46660M46660,29832,30200,31619,2470,772,665,1654,471,28508,1669,370,635,317,21694,7837,1523,296,533,251,24250,9571,2.55338335,30620,30997,32454,1.07408452,1.428828239,1.338309288,0.284999996,0.379999995,0.349999994,1
13,185,13185,011404,13185011404,0,131850114040,1,148126,46660,METRO46660M46660,29832,30200,31619,4143.999895,0,1448.000059,7893,2354,34460,3367,862,1232,511,34779,17737,3565,750,881,414,39489,9309,2.861878157,31724,32115,33624,0.920603573,,0.851477623,0.298000008,0.365999997,0.246999994,0
13,185,13185,011405,13185011405,0,131850114050,1,148126,46660,METRO46660M46660,29832,30200,31619,4735,0,1819,7894,2354,34455,4713,868,506,217,46875,13136,4651,753,570,219,52904,8254,2.603078604,30798,31178,32642,0.893861532,0.665130675,0.617004395,0.298000008,0.107000001,0.123000003,0
13,185,13185,011500,13185011500,0,131850115000,1,148126,46660,METRO46660M46660,29832,30200,31619,3900,13,1505,3939,702,51250,3924,652,463,209,56549,6670,3884,596,655,303,54536,11187,2.582724333,30725,31104,32565,0.599512219,0.550036252,0.59712851,0.178000003,0.118000001,0.169,0
13,185,13185,011600,13185011600,0,131850116000,1,148126,46660,METRO46660M46660,29832,30200,31619,4370,0,1744,3851,750,49931,3671,432,685,281,50284,16123,3863,568,669,310,60000,15977,2.505733967,30449,30825,32273,0.609821558,0.613018036,0.537883341,0.194999993,0.187000006,0.172999993,0
13,187,13187,960103,13187960103,0,131879601030,0,1801928,1300000,NCNTY13187N13187,32647,33050,34603,3230,0,1189,7518,902,57070,2404,420,289,281,52372,14604,2598,435,365,331,59878,19033,2.71656847,34148,34570,36194,0.598352909,0.660085559,0.604462385,,,,0
13,187,13187,960104,13187960104,0,131879601040,0,1801928,1300000,NCNTY13187N13187,32647,33050,34603,4446,0,1705,7518,902,57070,5217,866,674,453,71094,12721,4891,800,365,243,77688,18937,2.607624531,33722,34138,35742,0.590888381,0.480181158,0.460071057,,,,0
13,187,13187,960105,13187960105,0,131879601050,0,1801928,1300000,NCNTY13187N13187,32647,33050,34603,2650,0,1148,7389,600,68537,3232,697,249,170,45833,36214,3205,589,173,126,54224,25550,2.308362484,32549,32951,34499,0.474911362,,0.636231184,0.081,,,0
13,187,13187,960106,13187960106,0,131879601060,0,1801928,1300000,NCNTY13187N13187,32647,33050,34603,3572,81,1451,7389,600,68537,4339,784,298,231,72535,9913,4177,773,336,298,79526,14274,2.405926943,32931,33338,34904,0.480484992,0.459612608,0.438900471,0.081,,,0
13,187,13187,960203,13187960203,0,131879602030,0,1801928,1300000,NCNTY13187N13187,32647,33050,34603,4238,92,1662,6776,1942,35881,4163,669,400,241,55737,12344,4512,648,477,267,59459,9756,2.494584799,33279,33690,35273,0.927482486,0.604445875,0.593232334,0.287,,,0
13,187,13187,960204,13187960204,0,131879602040,0,1801928,1300000,NCNTY13187N13187,32647,33050,34603,4483.000092,2184.999951,1046.999967,6776,1942,35882,3139,412,1340,467,23214,8596,3037,532,1176,529,31929,19236,2.194842577,32104,32501,34028,0.894710422,1.400060296,,0.287,0.426999986,0.386999995,1
13,187,13187,960205,13187960205,0,131879602050,0,1801928,1300000,NCNTY13187N13187,32647,33050,34603,4999,0,1862,9262,1220,51202,5347,803,727,476,42059,21697,5534,798,553,294,63420,12783,2.684747696,34024,34444,36062,0.664505303,,0.568621874,0.131999999,,,0
13,187,13187,960206,13187960206,0,131879602060,0,1801928,1300000,NCNTY13187N13187,32647,33050,34603,5870,1655,1612,9262,1220,51202,3687,451,459,196,44651,26643,3748,604,389,194,80482,21972,2.614764214,33750,34166,35772,0.659153938,,0.444472045,0.131999999,0.123999998,0.104000002,0
13,189,13189,950100,13189950100,0,131899501000,1,611000,12260,METRO12260M12260,34327,34750,36383,2228,0,954,2197,121,62404,2324,276,144,90,61642,10104,2399,335,202,117,66308,11367,2.335429668,34336,34759,36392,0.550221145,0.563885033,0.548832715,,,,0
13,189,13189,950200,13189950200,0,131899502000,1,611000,12260,METRO12260M12260,34327,34750,36383,5471,0,2169,5441,1394,35625,5408,549,1393,549,35980,10403,5450,703,689,353,38416,10474,2.522360563,35106,35538,37208,0.985431552,0.987715423,0.968554795,0.256000012,0.257999986,,1
13,189,13189,950300,13189950300,0,131899503000,1,611000,12260,METRO12260M12260,34327,34750,36383,3048,0,1245,3264,854,31901,3234,460,710,364,50841,2503,3027,444,676,361,53577,2507,2.448192835,34800,35229,36884,1.09087491,0.692924976,0.688429713,0.261999995,,,0
13,189,13189,950401,13189950401,0,131899504010,1,611000,12260,METRO12260M12260,34327,34750,36383,2099,123,824,4978,1273,44192,2058,365,357,206,58030,19180,2391,458,318,226,59595,15576,2.398058176,34594,35020,36666,0.782811344,0.603480935,0.615252972,0.256000012,,,0
13,189,13189,950402,13189950402,0,131899504020,1,611000,12260,METRO12260M12260,34327,34750,36383,3482,18,1366,4978,1273,44192,2996,542,388,221,34576,14334,2853,661,607,361,34558,7441,2.535871267,35161,35595,37267,0.79564172,1.029471278,1.078390002,0.256000012,,,1
13,189,13189,950500,13189950500,0,131899505000,1,611000,12260,METRO12260M12260,34327,34750,36383,5304,0,2031,5304,1433,45503,5135,496,1018,462,50177,3451,5389,621,1139,475,52389,4407,2.611521482,35473,35910,37598,0.77957499,0.715666533,0.717669725,0.270000011,0.197999999,0.210999995,0
13,191,13191,110101,13191110101,0,131911101010,1,113495,15260,METRO15260M15260,31017,31400,32875,1369,0,522,4650,461,76842,1265,515,468,461,0,0,1202,471,554,458,40139,17380,2.622605324,32094,32490,34016,0.417662203,,0.847455084,0.098999999,,,0
13,191,13191,110102,13191110102,0,131911101020,1,113495,15260,METRO15260M15260,31017,31400,32875,903,0,408,4650,461,76842,1112,220,184,118,68445,23232,714,150,111,75,44397,21870,2.213235378,30570,30947,32401,0.397829324,0.452144057,0.729801536,0.098999999,,,0
13,191,13191,110103,13191110103,0,131911101030,1,113495,15260,METRO15260M15260,31017,31400,32875,1454,0,694,4650,461,76842,2063,436,38,49,91373,22279,1434,300,38,46,83821,20529,2.09510088,30130,30502,31935,0.392103285,0.333818525,0.380990446,0.098999999,,,0
13,191,13191,110201,13191110201,0,131911102010,1,113495,15260,METRO15260M15260,31017,31400,32875,2297,0,968,5230,1000,46296,3150,652,285,179,55313,27877,2601,536,428,293,41556,17473,2.372933865,31164,31549,33031,0.673146725,,0.794855118,0.191,,,0
13,191,13191,110202,13191110202,0,131911102020,1,113495,15260,METRO15260M15260,31017,31400,32875,1819,0,769,5230,1000,46296,2451,595,476,323,58946,24302,1828,464,532,272,48379,4436,2.365409613,31136,31521,33002,0.672541916,0.534743667,0.68215549,0.191,,,0
13,191,13191,110300,13191110300,0,131911103000,1,113495,15260,METRO15260M15260,31017,31400,32875,3133,44,1320,4087,1004,44688,3981,602,646,279,45708,13219,3391,495,541,200,50212,11835,2.340151548,31042,31426,32902,0.694638371,0.687538266,0.655261695,0.246000007,0.162,0.159999996,0
13,191,13191,980000,13191980000,0,131919800000,1,113495,15260,METRO15260M15260,31017,31400,32875,0,0,0,0,0,0,0,14,0,14,0,0,0,14,0,14,,,,,,,,,,,,,0
13,191,13191,990000,13191990000,0,131919900000,1,113495,15260,METRO15260M15260,31017,31400,32875,0,0,0,0,0,0,0,14,0,14,0,0,0,14,0,14,,,,,,,,,,,,,0
