ID_NUMBER,FACILITY_NAME,FULL_ENFORCEMENT,HREPORT_UNIVERSE_RECORD,STREET_ADDRESS,CITY_NAME,STATE_CODE,ZIP_CODE,LATITUDE83,LONGITUDE83,FED_WASTE_GENERATOR,ACTIVE_SITE,OPERATING_TSDF,NAICS_CODE
GAR000037101,PENSKE TRUCK LEASING CO LP,------,VSQG,80 INDUSTRIAL COURT EAST,VILLA RICA,GA,30180,33.741067,-84.933826,3  ,H----,------         ,53212
GAR000005066,MIDDLE GEORGIA STATE UNIVERSITY,------,VSQG,100 UNIVERSITY PKWY,MACON,GA,31206,32.864094,-83.618129,3  ,H----,------         ,611310
GAR000083303,NORDSTROM INC 772,------,SQG,3500 PEACHTREE RD. NE,ATLANTA,GA,30326,33.866649,-84.336158,2  ,H----,------         ,
GAR000083493,A-1 COMPRESSOR,------,Other,140 MENDEL DR SW,ATLANTA,GA,30336,,,N  ,-----,------         ,
GAR000064550,CVS PHARMACY #6369,------,VSQG,5690 OGEECHEE ROAD,SAVANNAH,GA,31405,32.047532,-81.168747,3  ,H----,------         ,446110
GAR000021030,AL CHEM & CY US AQUICO INC,------,Other,1900 LAKE PARK DR,SMYRNA,GA,30080,33.89514,-84.49151,N  ,-----,------         ,32551
GAR000068627,WALGREENS 18291,------,VSQG,402 SOUTH DAVIS STREET,NASHVILLE,GA,31639,31.200281,-83.25102,3  ,H----,------         ,44611
GAR000082537,CRASH CHAMPIONS LLC,------,VSQG,1860 BUFORD HWY,CUMMING,GA,30041,34.126683,-84.093897,3  ,H----,------         ,
GAR000082057,O'REILLY AUTO PARTS  5224,------,VSQG,306 SOUTH MAIN ST,WRENS,GA,30833,33.19828,-82.395493,3  ,H----,------         ,
GAR000068791,WALGREENS DRUG STORE 17077,------,VSQG,12075 HWY 92,WOODSTOCK,GA,30188,34.074298,-84.429279,3  ,H----,------         ,44611
GAD000821934,ARCH WOOD PROTECTION INC,L---T-,"LQG, Operating TSDF",1579 KOPPERS RD,CONLEY,GA,30288,33.664033,-84.326001,1  ,HPA-S,----T-         ,325320
GAR000029561,TIC -THE INDUSTRIAL COMPANY,------,SQG,1818 W GWINNETT ST,SAVANNAH,GA,31415,32.075574,-81.125561,2  ,H----,------         ,332313
GAR000029561,TIC -THE INDUSTRIAL COMPANY,------,SQG,1818 W GWINNETT ST,SAVANNAH,GA,31415,32.075574,-81.125561,2  ,H----,------         ,33271
GAR000083907,SHERWIN-WILLIAMS #703621,------,VSQG,2830 HOLCOMB BRIDGE ROAD,ALPHARETTA,GA,30022,33.989313,-84.27452,3  ,H----,------         ,
GAR000082255,"CARVANA, LLC - INSPECTION CENTER",------,VSQG,63 PIERCE RD,WINDER,GA,30680,34.00861,-83.785978,3  ,H----,------         ,
GAD000229302,GDOT PROJECT IM-MS(100),------,Other,#2 CAPITOL SQUARE,ATLANTA,GA,30334,,,,-----,------         ,
GAR000085084,FEDEX FREIGHT AGS,------,SQG,2065 FORWARD AUGUSTA DRIVE,AUGUSTA,GA,30906,33.365893,-82.005277,2  ,H----,------         ,
GAD000612622,GEORGIA POWER - NORTH GEORGIA HYDRO,------,VSQG,2900 TUGALO VILLAGE ROAD,CLARKESVILLE,GA,35030,34.702408,-83.372227,3  ,H----,------         ,221111
GAR000025932,COOPER LIGHTING LLC,------,VSQG,1121 HWY 74 SOUTH,PEACHTREE CITY,GA,30269,33.363031,-84.562431,3  ,H----,------         ,423610
GAD046901096,ABB MOTORS AND MECHANICAL INC.,------,LQG,197 COLLINS INDUSTRIAL BOULEVARD,ATHENS,GA,30601,33.979407,-83.352343,1  ,H----,------         ,335312
GAR000083352,"MCCONWAY & TORLEY, LLC - PLANT 494",------,Other,880 AIRPORT ROAD,WINDER,GA,30680,33.977136,-83.667038,N  ,-----,------         ,
GAR000083311,NORDSTROM INC 760,------,SQG,4390 ASHFORD DUNWOODY RD. NE,ATLANTA,GA,30346,33.925524,-84.337333,2  ,H----,------         ,
GAD000230201,GDOT PROJECT IM-MS(109),------,Other,#2 CAPITOL SQUARE,ATLANTA,GA,30334,,,,-----,------         ,
GAR000070599,INTEGRATED POWER SOLUTIONS,------,Transporter,4165 RAPHAEL STREET,COVINGTON,GA,30014,33.595654,-83.871695,N  ,H----,------         ,42361
GAR000070599,INTEGRATED POWER SOLUTIONS,------,Transporter,4165 RAPHAEL STREET,COVINGTON,GA,30014,33.595654,-83.871695,N  ,H----,------         ,811219
GAR000070599,INTEGRATED POWER SOLUTIONS,------,Transporter,4165 RAPHAEL STREET,COVINGTON,GA,30014,33.595654,-83.871695,N  ,H----,------         ,811212
GAR000070599,INTEGRATED POWER SOLUTIONS,------,Transporter,4165 RAPHAEL STREET,COVINGTON,GA,30014,33.595654,-83.871695,N  ,H----,------         ,335911
GAR000083840,LUMMUS CORPORATION - PLANT #2,------,SQG,128 COLEMAN BLVD.,SAVANNAH,GA,31408,32.114573,-81.223863,2  ,H----,------         ,
GAR000085779,THERAPAK LLC,------,LQG,4305 HAMILTON MILL RD,BUFORD,GA,30518,34.10688,-83.981264,1  ,H----,------         ,
GAR000085761,AMERICAN BUILDING SUPPLY  ATLANTA,------,VSQG,4475 SOUTH FULTON PKWY,ATLANTA,GA,30349,33.612415,-84.602485,3  ,H----,------         ,
GAR000082487,SANDERSON FARMS INC.  MOULTRIE PROCESSING,------,VSQG,700 GA HIGHWAY 133 S,MOULTRIE,GA,31788,31.123136,-83.705244,3  ,H----,------         ,
GAR000082230,ABC COMPOUNDING CO INC,------,LQG,2001 DEERE DR.,CONYERS,GA,30013,33.633246,-83.957063,1  ,H----,------         ,
GAO001040104,ALLWASTE CONTAINER SERVICES,------,Other,4367 OLD MCDONOUGH RD,CONLEY,GA,30027-0000,,,,-----,------         ,
GAR000091298,SALLY BEAUTY SUPPLY #10725,------,VSQG,"1905 SCENIC HWY. S, SUITE #320",SNELLVILLE,GA,30078,33.879073,-84.01531,3  ,H----,------         ,
GAR000091371,SALLY BEAUTY SUPPLY #3778,------,VSQG,2421 HWY 80 W #113,DUBLIN,GA,31021,32.548435,-82.970068,3  ,H----,------         ,
GAR000091488,SALLY BEAUTY SUPPLY #3042,------,VSQG,3002 BATTLEFIELD PKWY.,FORT OGLETHORPE,GA,30742,34.939331,-85.215765,3  ,H----,------         ,
GAR000085639,SEOYON E-HWA INTERIOR SYSTEMS GEORGIA,------,VSQG,100 JANE FRYER RD,LAGRANGE,GA,30241,33.030221,-84.967661,3  ,H----,------         ,
GAD981216245,FEDEX FREIGHT SWA,------,SQG,2701 MORELAND AVE SE,ATLANTA,GA,30315,33.678924,-84.346372,2  ,H----,------         ,484122
GAR000085175,WUXI APPTEC ATLANTA CHEMISTRY,------,VSQG,1279 KENNESTONE CIRCLE,MARIETTA,GA,30066,33.98251,-84.550712,3  ,H----,------         ,
GAD984315655,BOMBARDIER - ATLANTA AIRPORT O & M,------,VSQG,"12700 SPINE ROAD, AGT MAINTENANCE FACILITY - GATE 41",ATLANTA,GA,30320,33.810826,-84.46952,3  ,H----,------         ,485999
GAR000035477,THERAGENICS CORPORATION,------,VSQG,5203 BRISTOL INDUSTRIAL WAY,BUFORD,GA,30518,34.140238,-83.960896,3  ,H----,------         ,325412
GAR000081703,NIFCO KTW ,------,SQG,325 HAMMERSTONE DRIVE,TOCCOA,GA,30577,34.517183,-83.221759,2  ,H----,------         ,
GAR000081711,PAINTERS SUPPLY & EQUIPMENT CO,------,SQG,3812 GREEN INDUSTRIAL WAY,CHAMBLEE,GA,30341,33.905256,-84.298584,2  ,H----,------         ,
GAR000072488,CONTROLLED PRODUCTS,------,SQG,200 HOWELL DR,DALTON,GA,30721,34.702824,-84.95131,2  ,H----,------         ,
GAR000065862,CVS PHARMACY #4203,------,VSQG,1027 SOUTH MAIN STREET,MOULTRIE,GA,31768,31.147309,-83.787487,3  ,H----,------         ,446110
GAR000085845,NEWCO ENTERPRISES INC DBA NEWCO USA INDUSTRIAL SERVICES,------,VSQG,87 HOWELL AVENUE,FAIRBURN,GA,30213,33.556756,-84.585914,3  ,H----,------         ,
GAR000081679,ARMADA ,------,VSQG,3707 NORTH COMMERCE DR,EAST POINT,GA,30344,33.639404,-84.499398,3  ,H----,------         ,
GAD000616367,MKC ENTERPRISES INC,---S--,"LQG, Operating TSDF",5856 NEW PEACHTREE ROAD,DORAVILLE,GA,30340,33.897921,-84.284189,1  ,HP--S,---S--         ,562112
GAD000616367,MKC ENTERPRISES INC,---S--,"LQG, Operating TSDF",5856 NEW PEACHTREE ROAD,DORAVILLE,GA,30340,33.897921,-84.284189,1  ,HP--S,---S--         ,562211
GAR000085043,ESTES EXPRESS ATLANTA TERMINAL #41,------,SQG,5451 HIGHWAY 42,ELLENWOOD,GA,30294,33.612354,-84.305114,2  ,H----,------         ,
GAR000012773,WALGREENS DRUG STORE 17686,------,VSQG,954 JOE FRANK HARRIS PKWY,CARTERSVILLE,GA,30120,34.272208,-84.865294,3  ,H----,------         ,44611
GAR000083238,"INTRACOASTAL ENVIRONMENTAL, LLC",------,Other,5578 EXPORT BLVD.,SAVANNAH,GA,31408,32.121299,-81.172795,N  ,H----,------         ,
GAR000084525,"LOWE'S OF POOLER, GA  #2772",------,SQG,1565 POOLER PARKWAY,POOLER,GA,31322,32.114925,-81.26835,2  ,H----,------         ,
GAR000092270,GEORGIA SKIN CANCER & AESTHETIC DERMATOLOGY,------,SQG,1180 RESURGENCE DRIVE   #100,WATKINSVILLE,GA,30677,33.91333,-83.461931,2  ,H----,------         ,
GAR000080820,ABF FREIGHT SYSTEMS INC,------,SQG,50 BOULDERBROOK CIRCLE,LAWRENCEVILLE,GA,30045,33.97505,-83.950627,2  ,H----,------         ,
GAR000069757,WALGREENS 19700,------,VSQG,100 SOUTH HIGHWAY I-29,HOGANSVILLE,GA,30230,33.168987,-84.914662,3  ,H----,------         ,44611
GAR000083154,"LEGAL MANUFACTURING, LLC",------,SQG,397 ROLLINS INDUSTRIAL COURT,RINGGOLD,GA,30736,34.89795,-85.125544,2  ,H----,------         ,
GAR000081877,ASI - SOUTHEAST - GLOBAL PARTITIONS,------,VSQG,2171 LIBERTY HILL RD,EASTANOLLEE,GA,30538,34.525151,-83.28552,3  ,H----,------         ,
GAR000083881,ENCOMPASS RX,------,VSQG,2700 NORTHEAST EXPRESSWAY NE,ATLANTA,GA,30345,33.851593,-84.300385,3  ,H----,------         ,
GAR000061770,PLASTI-PAINT INC,------,LQG,12991 GA HWY  34,FRANKLIN,GA,30217,33.311836,-85.052197,1  ,H----,------         ,332812
GAD991274820,BIO-LAB INCORPORATED,------,LQG,1700 OLD COVINGTON HIGHWAY SW,CONYERS,GA,30012,33.679095,-84.058267,1  ,H----,------         ,325998
GAD981024458,SOUTH ATLANTIC GALVANIZING,------,LQG,160 INDUSTRIAL PARK DR,CLAXTON,GA,30417,32.146266,-81.952708,1  ,H----,------         ,332812
GAD064489180,TRIMAC TRANSPORTATION,------,LQG,6800 MCLARIN RD.,FAIRBURN,GA,30213,33.545189,-84.609782,1  ,H----,------         ,484230
GAD064489180,TRIMAC TRANSPORTATION,------,LQG,6800 MCLARIN RD.,FAIRBURN,GA,30213,33.545189,-84.609782,1  ,H----,------         ,488490
GAD064489180,TRIMAC TRANSPORTATION,------,LQG,6800 MCLARIN RD.,FAIRBURN,GA,30213,33.545189,-84.609782,1  ,H----,------         ,484220
GAD981253263,PIEDMONT ATHENS REGIONAL MEDICAL CENTER INC,------,SQG,1199 PRINCE AVE,ATHENS,GA,30606,33.962285,-83.397822,2  ,H----,------         ,62211
GAR000084780,CHALLENGER TURF INC,------,LQG,743 HILL RD.,DALTON,GA,30721,34.74723,-84.927499,1  ,H----,------         ,
GAR000085860,AMAZON.COM SERVICES LLC - DAT3,------,Other,2750 SULLIVAN ROAD,COLLEGE PARK,GA,30337,33.624702,-84.472633,N  ,-----,------         ,
GAR000082784,ASPEN DENTAL,------,Other,613 HIGHWAY 53  SE,CALHOUN,GA,30701,34.476354,-84.929867,N  ,-----,------         ,
GAR000082578,"GEORGIA ROOTS, LLC.",------,Other,931 PINE ST,GAINESVILLE,GA,30501,,,N  ,-----,------         ,
GAR000010470,FEDEX FREIGHT ATL,------,LQG,4290 THURMAN RD,CONLEY,GA,30288,33.652935,-84.3418,1  ,H----,------         ,484122
GAR000051219,"BEASLEY FLOORING PRODUCTS, INC.",------,Other,7702 INDUSTRIAL HIGHWAY,MACON,GA,31216,,,N  ,-----,------         ,321918
GAR000065656,CVS PHARMACY #7637,------,VSQG,5848 HIGHWAY 124 W,HOSCHTON,GA,30548,34.108916,-83.706415,3  ,H----,------         ,446110
GAD981281231,PLAZE GEORGIA,------,Other,310 BROOKHOLLOW INDUSTRIAL BLVD.,DALTON,GA,30721,34.709919,-84.956544,N  ,-----,------         ,325998
GAR000044149,TARGET STORE T0734,------,SQG,2721 DAWSON RD,ALBANY,GA,31707-1672,31.60366,-84.204649,2  ,H----,------         ,452210
GAD084823301,"POLYNT COMPOSITES USA, INC",------,LQG,71 BARNETT RD,FOREST PARK,GA,30297,33.615257,-84.388795,1  ,H-AC-,------         ,325211
GAR000044099,TARGET STORE T0796,------,SQG,514 SHALLOWFORD RD NW,GAINESVILLE,GA,30504,34.292425,-83.847017,2  ,H----,------         ,452210
GAR000064121,CVS PHARMACY #2108,------,VSQG,5095 PEACHTREE PARKWAY,NORCROSS,GA,30092,33.983468,-84.213813,3  ,H----,------         ,446110
GAR000055996,HOME DEPOT DC #5085,------,LQG,6201 PETERSON ROAD,LAKE PARK,GA,31636,30.663081,-83.195264,1  ,H----,------         ,493110
GAR000044230,TARGET STORE T1197,------,SQG,3535 PEACHTREE RD NE,ATLANTA,GA,30326,33.849,-84.370681,2  ,H----,------         ,452210
GAR000059311,COSTCO WHOLESALE #1083,------,VSQG,100 COBB PARKWAY,RINGGOLD,GA,30736,34.970393,-85.194596,3  ,H----,------         ,45521
GAR000059311,COSTCO WHOLESALE #1083,------,VSQG,100 COBB PARKWAY,RINGGOLD,GA,30736,34.970393,-85.194596,3  ,H----,------         ,812922
GAR000033118,DYNAMIC PAINT SOLUTIONS (DPS),------,LQG,415 AIRPORT ROAD,EASTMAN,GA,31023,32.240801,-83.096511,1  ,H----,------         ,332813
GAR000065094,CVS PHARMACY #4590,------,Other,1099 JOHNSON FERRY ROAD,MARIETTA,GA,30068,33.981527,-84.426545,N  ,-----,------         ,
GAR000093765,FLOOR TREND USA,------,VSQG,560 MARINE DR,CALHOUN,GA,30701,34.444387,-84.924096,3  ,H----,------         ,
GAR000078683,AGLOGIC CHEMICAL LLC,------,LQG,251 COMMERCIAL DRIVE,WOODBINE,GA,31569,30.842079,-81.683515,1  ,H----,------         ,
GA0000575696,FORT DEARBORN COMPANY,------,LQG,103 LUMPKIN CAMPGROUND RD,DAWSONVILLE,GA,30534,34.351881,-84.053834,1  ,H----,------         ,323111
GAR000081885,SOUTHERN POLYURETHANES,------,SQG,1021 MURPHY HWY,BLAIRSVILLE,GA,30514,34.926205,-84.022177,2  ,H----,------         ,
GAR000081851,TRACTOR SUPPLY COMPANY  #2155,------,VSQG,97 HIGH PARK DRIVE,BLUE RIDGE,GA,30513,34.88275,-84.296505,3  ,H----,------         ,
GAD981279045,PATTERSON PUMP COMPANY,------,SQG,2129 AYERSVILLE ROAD,TOCCOA,GA,30577,34.554605,-83.412797,2  ,H----,------         ,333914
GAR000086025,MACON WETOUT PLANT,------,Other,490 GUY PAINE ROAD,MACON,GA,31206,32.780252,-83.651254,N  ,-----,------         ,
GAR000023291,US BATTERY MANUFACTURING COMPANY,------,LQG,717 N BELAIR RD,EVANS,GA,30809,33.538602,-82.126459,1  ,H----,------         ,335910
GAR000082560,IRON AX ,------,VSQG,9276 HIGHWAY 1 BYPASS,WADLEY,GA,30477,32.930027,-82.396807,3  ,H----,------         ,
GAR000065615,CVS PHARMACY #3767,------,VSQG,2791 CLEVELAND HIGHWAY,DALTON,GA,30721,34.844917,-84.943188,3  ,H----,------         ,446110
GAD086972718,GARRETT AVIATION SERVICES LLC DBA STANDARD AERO,------,LQG,1550 HANGAR ROAD,AUGUSTA,GA,30906,33.369642,-81.973803,1  ,H----,------         ,488190
GAD086972718,GARRETT AVIATION SERVICES LLC DBA STANDARD AERO,------,LQG,1550 HANGAR ROAD,AUGUSTA,GA,30906,33.369642,-81.973803,1  ,H----,------         ,811310
GAD981231970,OPTIMA CHEMICAL GROUP LLC,------,LQG,200 WILLACOOCHEE HIGHWAY,DOUGLAS,GA,31535,31.460198,-82.886947,1  ,H----,------         ,325199
GAR000066662,CVS PHARMACY #4258,------,Other,100 MINUS AVENUE,GARDEN CITY,GA,31408,32.102746,-81.146383,N  ,-----,------         ,
GAD981238199,"HYDRO EXTRUSION USA, LLC",------,LQG,2905 OLD OAKWOOD ROAD,GAINESVILLE,GA,30504,34.252679,-83.857304,1  ,H----,------         ,331318
GAD981225766,TARGET STORE T2036,------,SQG,100 PERIMETER CENTER PL,ATLANTA,GA,30346,33.929783,-84.33987,2  ,H----,------         ,452210
GAD003300506,LANGDALE FOREST PRODUCTS CO,------,SQG,1202 MADISON HIGHWAY,VALDOSTA,GA,31601,30.817383,-83.275855,2  ,H----,------         ,321113
GAR000064865,CVS PHARMACY #4537,------,VSQG,1610 MOUNT VERNON ROAD SUITE 100,ATLANTA,GA,30338,33.948903,-84.323829,3  ,H----,------         ,446110
GAD981266380,TROJAN BATTERY CO- LITHONIA,------,LQG,5174 MINOLA DR,LITHONIA,GA,30038,33.701103,-84.178198,1  ,H----,------         ,335910
GAD003321619,GEORGIA INSTITUTE OF TECHNOLOGY,------,LQG,793 MARIETTA STREET NW,ATLANTA,GA,30318,33.774896,-84.406478,1  ,H---S,------         ,611310
GAR000081901,AAA COOPER TRANSPORTATION,------,VSQG,2059 FORWARD AUGUSTA DR.,AUGUSTA,GA,30906,33.365893,-82.005277,3  ,H----,------         ,
GAR000070243,WALGREENS 19147,------,VSQG,"162 OCILLA HIGHWAY,  BLDG C",FITZGERALD,GA,31750,31.680326,-83.237066,3  ,H----,------         ,44611
GAR000083816,POWER SECURE SERVICE NATIONAL OPERATIONS CENTER,------,Other,545 WES WALKER MEMORIAL DRIVE,BALL GROUND,GA,30107,34.305978,-84.420354,N  ,H----,------         ,
GAR000082529,"CORE TECHNOLOGIES, INC.",------,Other,2800 COLONNADES CT.,NORCROSS,GA,30071,,,N  ,-----,------         ,
GAR000044347,TARGET STORE T1461,------,SQG,1850 JONESBORO RD,MCDONOUGH,GA,30253,33.459296,-84.193363,2  ,H----,------         ,452210
GAR000030296,"MINEBEA ACCESSSOLUTIONS USA, LLC",------,LQG,101 MURPHY INDUSTRIAL BLVD.,BREMEN,GA,30110,33.698453,-85.167574,1  ,H----,------         ,336390
GAR000064634,CVS PHARMACY #7245,------,VSQG,3357 MARTHA BERRY HIGHWAY,ROME,GA,30165,34.325063,-85.172226,3  ,H----,------         ,446110
GAR000066597,CVS PHARMACY #4246,------,Other,1709 GLOUCESTER STREET,BRUNSWICK,GA,31520,,,N  ,-----,------         ,446110
GAR000085811,GEIGER AUTOMOTIVE,------,VSQG,375 SATELLITE BLVD  NE  SITE 300,SUWANEE,GA,30024,34.038633,-84.053151,3  ,H----,------         ,
GAR000064626,CVS PHARMACY #7223,------,VSQG,805 NORTH MAIN STREET,LAFAYETTE,GA,30728,34.725089,-85.279759,3  ,H----,------         ,446110
GAR000043943,TARGET STORE T1164,------,SQG,4125 AUSTELL RD,AUSTELL,GA,30106,33.857662,-84.600936,2  ,H----,------         ,452210
GAD040690737,OLIN CORPORATION,L-----,"Legacy TSDF, VSQG",2402 DOUG BARNARD PARKWAY,AUGUSTA,GA,30906,33.359406,-81.968694,3  ,HPA--,------         ,325180
GAD003298684,SUN CHEMICAL,------,LQG,1357 SEABOARD INDUSTRIAL BLVD.,ATLANTA,GA,30318,33.808689,-84.431668,1  ,H----,------         ,325910
GAD981253289,QUEST DIAGNOSTICS,------,LQG,1777 MONTREAL CIRCLE,TUCKER,GA,30084,33.832639,-84.252744,1  ,H----,------         ,621511
GAR000033910,COMPASS CHEMICAL INTERNATIONAL LLC,------,LQG,5544 OAKDALE RD SE,SMYRNA,GA,30082,33.818967,-84.503592,1  ,H----,------         ,325180
GAR000033910,COMPASS CHEMICAL INTERNATIONAL LLC,------,LQG,5544 OAKDALE RD SE,SMYRNA,GA,30082,33.818967,-84.503592,1  ,H----,------         ,325199
GA6750911970,CENTERS FOR DISEASE CONTROL AND PREVENTION,------,SQG,4770 BUFORD HIGHWAY,ATLANTA,GA,30341-3717,33.878281,-84.292351,2  ,H----,------         ,621511
GA6750911970,CENTERS FOR DISEASE CONTROL AND PREVENTION,------,SQG,4770 BUFORD HIGHWAY,ATLANTA,GA,30341-3717,33.878281,-84.292351,2  ,H----,------         ,923120
GAD000827873,BLUESCOPE COATED PRODUCTS LLC,------,LQG,1150 MARIETTA INDUSTRIAL DR NE,MARIETTA,GA,30062,33.977645,-84.538076,1  ,H----,------         ,332812
GAR000083147,SA RECYCLING,------,VSQG,4460 BROADWAY,MACON,GA,31206,32.793968,-83.645082,3  ,H----,------         ,
GAR000083360,DOUGLAS COUNTY SHERIFF'S OFFICE INDOOR RANGE,------,VSQG,8470 EARL D. LEE BLVD,DOUGLASVILLE,GA,30134,33.748446,-84.722348,3  ,H----,------         ,
GAR000081729,PAINTERS SUPPLY & EQUIPMENT CO,------,SQG,1709 FOREST PARKWAY,LAKE CITY,GA,30260,33.610668,-84.339641,2  ,H----,------         ,
GAR000081745,SIGMA MANUFACTURING INC.,------,Other,4875 DEEN ROAD,MARIETTA,GA,30066,34.071707,-84.518233,N  ,-----,------         ,
GAD051008274,BEKAERT CORPORATION,------,LQG,301 DARLINGTON DRIVE,ROME,GA,30161,34.222194,-85.181338,1  ,H----,------         ,331222
GAR000083790,SULLIVAN ENVIRONMENTAL SERVICES (REPUBLIC SERVICES OF VIDALIA),------,Other,425 GEORGIA HIGHWAY 292,VIDALIA,GA,30474,,,N  ,-----,------         ,
GAR000074690,COSTCO WHOLESALE #1175,------,VSQG,1211 BALD RIDGE MARINA RD,CUMMING,GA,30041,34.210395,-84.108678,3  ,H----,------         ,
GAD981269210,3M ATLANTA,------,Other,"3700 ATLANTA INDUSTRIAL PARKWAY,  NW",ATLANTA,GA,30331,33.798799,-84.496614,N  ,-----,------         ,32551
GAR000031070,CARRY-ONTRAILER CORPORATION,------,LQG,101 JOE HARVEY STREET,LAVONIA,GA,30553,34.425411,-83.106762,1  ,H----,------         ,336212
GAR000064675,"ROTO-DIE COMPANY, INC.",------,Other,6130 SHILOH ROAD,ALPHARETTA,GA,30005,34.111357,-84.203013,N  ,-----,------         ,33271
GAD003296175,THE COCA COLA COMPANY,------,LQG,1 COCA COLA PLAZA,ATLANTA,GA,30303,33.770618,-84.395178,1  ,H----,------         ,311930
GAR000062646,GXO WAREHOUSE COMPANY INC,------,LQG,3060 SOUTH PARK BLVD,ELLENWOOD,GA,30294,33.626551,-84.29295,1  ,H----,------         ,493110
GAR000062646,GXO WAREHOUSE COMPANY INC,------,LQG,3060 SOUTH PARK BLVD,ELLENWOOD,GA,30294,33.626551,-84.29295,1  ,H----,------         ,325320
GAR000083204,PAINTERS SUPPLY & EQUIPMENT CO,------,Other,4559 GRANITE DRIVE,TUCKER,GA,30084,33.845324,-84.19767,N  ,-----,------         ,
GAR000034652,MIKART LLC,------,LQG,1595 CHATTAHOOCHEE AVENUE NW,ATLANTA,GA,30318,33.811703,-84.44134,1  ,H----,------         ,325412
GAR000043604,"INMAR SUPPLY CHAIN SOLUTIONS, LLC",------,Other,"6049 FULTON INDUSTRIAL BLVD, STE C",ATLANTA,GA,30336,33.789875,-84.496224,N  ,-----,------         ,493110
GAD000612408,GA POWER - PLANT MITCHELL,------,VSQG,5200 RADIUM SPRINGS RD,ALBANY,GA,31705,31.445622,-84.136468,3  ,H----,------         ,221112
GAR000081786,TRACTOR SUPPLY COMPANY  #2199,------,VSQG,11788 HIGHWAY  27,SUMMERVILLE,GA,30747,34.468228,-85.33556,3  ,H----,------         ,
GAR000081828,TRACTOR SUPPLY COMPANY  #1879,------,VSQG,766 W OGLETHORPE HIGHWAY,HINESVILLE,GA,31313,31.803284,-81.604811,3  ,H----,------         ,
GAR000081836,TRACTOR SUPPLY COMPANY  #1828,------,VSQG,130 E MAIN ST,FORSYTH,GA,31029,33.033975,-83.932944,3  ,H----,------         ,
GAR000078964,RECKITT BENCKISER DISTRIBUTION CENTER,------,LQG,345 TOY WRIGHT RD,JEFFERSON,GA,30549,34.1775,-83.645689,1  ,H----,------         ,
GAR000085910,ALLEGIANT AIR,------,VSQG,428 AIRWAYS AVENUE RAMP 14,SAVANNAH,GA,31408,32.14109,-81.239231,3  ,H----,------         ,
GAR000077651,HILTON & ALBANY RAILROAD,------,Transporter,17 S. OLD RIVER RD,BLAKELY,GA,39823,31.349149,-85.065973,N  ,H----,------         ,
GAR000084426,"LOWE'S OF CORNELIA, GA  #1925",------,SQG,281 CARPENTERS COVE LANE,CORNELIA,GA,30531,34.543102,-83.539087,2  ,H----,------         ,
GAR000081547,WALGREENS STORE 07958,------,VSQG,2630 BRASELTON HWY.,BUFORD,GA,30519,34.072524,-83.894977,3  ,H----,------         ,
GAR000081604,"UNITED INSTALLERS, LLC",------,Transporter,2112 BRITT RD.,DOUGLASVILLE,GA,30135,33.69348,-84.643882,N  ,H----,------         ,
GAD086086071,STEPAN COMPANY,------,LQG,951 BANKHEAD HIGHWAY,WINDER,GA,30680,33.993333,-83.716667,1  ,H----,------         ,325613
GAD981265424,"SAFETY-KLEEN SYSTEMS, INC (MORROW)",---S--,"LQG, Operating TSDF",7027 COMMERCIAL DRIVE,MORROW,GA,30260,33.563728,-84.341334,1  ,HP---,---S--         ,562112
GAD981219181,UNITED PARCEL SERVICE - ATLANTA HUB,------,SQG,270 MARVIN MILLER DR SW,ATLANTA,GA,30336,33.76212,-84.54179,2  ,H----,------         ,492110
GAR000081463,STT - ALBANY COMPRESSOR STATION,------,SQG,2600 W OAKRIDGE DRIVE,ALBANY,GA,31721,,,2  ,H----,------         ,
GAR000057950,ECOLINK INC,------,Other,2177 FLINTSTONE DR,TUCKER,GA,30084,33.847394,-84.194402,N  ,-----,------         ,325998
GAD984291351,CAROLINA SKIFF LLC,------,SQG,3231 FULFORD RD,WAYCROSS,GA,31503,31.245777,-82.420607,2  ,H----,------         ,336612
GAD042973966,TRANSMONTAIGNE OPERATING COMPANY LP (DORAVILLE),------,VSQG,2836 WOODWIN RD,ATLANTA,GA,30360,33.916789,-84.274246,3  ,H----,------         ,49319
GA0000080119,ADAMA OCILLA PLANT,------,SQG,364  FITZGERALD HWY,OCILLA,GA,31774,,,2  ,H----,------         ,325320
GAR000082214,SIENNA CORP,------,VSQG,475 HORIZON DRIVE,SUWANEE,GA,30024,34.033917,-84.032396,3  ,H----,------         ,
