data_source,site_name,site_address,site_city,site_county,site_latitude,site_longitude,undesirable_activity
hsi,Wilkes County-CR 40 MSWL,150 Landfill Road,Washington,Wilkes,33.695277777777775,-82.73777777777778,hazardous_inventory
hsi,Vopak Terminal Savannah,"Georgia Port Auth Gate No. 2, Turner & Hart St.",Savannah,Chatham,32.11694444444444,-81.135,hazardous_inventory
hsi,"Baychem, Inc.",3200 Moon Station Road,Kennesaw,Cobb,34.040277777777774,-84.61416666666666,hazardous_inventory
hsi,Bleckley County Municipal Landfill,794 E GA Hwy 26,Cochran,Bleckley,32.421388888888885,-83.30944444444444,hazardous_inventory
hsi,Parker Hannifin Corp.-Abex NWL Div.,2010 Academy Ave.,Dublin,Laurens,32.51638888888889,-82.94444444444444,hazardous_inventory
hsi,Bekaert Corporation,"301 Darlington Drive, SE",Rome,Floyd,34.22,-85.17027777777778,hazardous_inventory
hsi,LaGrange - Municipal Solid Waste Landfill,2233 Greenville Road (Highway 109),LaGrange,Troup,33.0475,-84.95583333333333,hazardous_inventory
hsi,Calhoun - Harris Rd. Phase 4 (L),788 Harris Beamer Road,Calhoun,Gordon,34.49166666666667,-84.99361111111111,hazardous_inventory
hsi,Ocilla - SR 32 East MSWL,State Highway 32 East,Wray,Irwin,31.596944444444443,-83.14,hazardous_inventory
hsi,Heard Co. - Frolona Rd. MSWL,Salem Road,Franklin,Heard,33.30138888888889,-85.17722222222223,hazardous_inventory
hsi,Greene County - US 278 West MSWL,Old Union Point Rd. & Landfill Rd.,Union Point,Greene,33.61416666666667,-83.10222222222221,hazardous_inventory
hsi,"Jackson County - SR 82 North, Phase II MSWL",170 Fowler Drive,Jefferson,Jackson,34.144999999999996,-83.55055555555555,hazardous_inventory
hsi,"Arch Wood Protection, Inc. (fka Arxada/Hickson Corporation)",1579 Koppers Road,Conley,DeKalb,33.66138888888889,-84.32638888888889,hazardous_inventory
hsi,Rockyface-Westside Municipal Solid Waste Landfill,2598 Landfill Road,Rockyface,Whitfield,34.75,-85.04694444444445,hazardous_inventory
hsi,Rabun Co. - Eastman Mountain Road Landfill,"E of Highway 441, S of Boen Creek Rd & Longview Rd",Clayton,Rabun,34.80972222222222,-83.40972222222223,hazardous_inventory
hsi,"Forsyth, Old Brent Rd. MSWL",Old Brent Road,Forsyth,Monroe,33.01861111111111,-83.95611111111111,hazardous_inventory
hsi,Orkin Pest Control,3709 Buena Vista Road,Columbus,Muscogee,32.46277777777778,-84.93,hazardous_inventory
hsi,Lumpkin Co. - Barlow  Rd. MSWL,Barlow  Rd. off State Hwy. 9,Dahlonega,Lumpkin,34.52444444444444,-83.99916666666667,hazardous_inventory
hsi,Ruby Quarry Asphalt Plant Site,Pitts Chapel Road,Gray,Jones,32.92361111111111,-83.49555555555555,hazardous_inventory
hsi,5998  Fairburn Road - Dry Cleaners,5998 Fairburn Road,Douglasville,Douglas,33.75083333333333,-84.72944444444444,hazardous_inventory
hsi,Savannah Dry Cleaners,4110 Waters Avenue,Savannah,Chatham,32.036944444444444,-81.08972222222222,hazardous_inventory
hsi,General Chemical Corporation,1427 Central Ave.,East Point,Fulton,33.670833333333334,-84.43583333333333,hazardous_inventory
hsi,Eagle Rockbridge Shopping Center,4450 Rockbridge Road,Stone Mountain,DeKalb,33.7875,-84.21138888888889,hazardous_inventory
hsi,Transco Railcar Facility (Former),861 Seventh Street,Macon,Bibb,32.82611111111112,-83.6275,hazardous_inventory
hsi,Station at Vinings (The),2810 Paces Ferry Road,Atlanta,Cobb,33.86555555555556,-84.46972222222223,hazardous_inventory
hsi,Aladdin Cleaners,1525 Canton Road,Marietta,Cobb,33.98833333333334,-84.53194444444445,hazardous_inventory
hsi,"Star Laundry, Inc. (Fabracare)",204 S. Camellia Blvd.,Fort Valley,Peach,32.552499999999995,-83.88777777777779,hazardous_inventory
hsi,Macon MGP Site,137 Mulberry Street,Macon,Bibb,32.83444444444444,-83.62055555555555,hazardous_inventory
hsi,Circle K Store #5259,4706 Lower Roswell Road,Marietta,Cobb,33.96472222222223,-84.41472222222222,hazardous_inventory
hsi,"Sechem, Inc.",4580 S. Berkeley Lake Road,Norcross,Gwinnett,33.969722222222224,-84.18305555555555,hazardous_inventory
hsi,North Park Pavilion Shopping Center,2468 Windy Hill Road,Marietta,Cobb,33.902499999999996,-84.48166666666667,hazardous_inventory
hsi,Hunter Army Airfield - MCA Barracks,Strachan Ave. &  Douglas St.,Savannah,Chatham,32.025555555555556,-81.13722222222223,hazardous_inventory
hsi,American Amalgamated-Executive Dry Cleaners,3880 Lawrenceville Highway,Lawrenceville,Gwinnett,33.90694444444444,-84.1086111111111,hazardous_inventory
hsi,"Wheelers Manufacturing Company, Inc.",2889 Waterville Road,Macon,Bibb,32.80888888888889,-83.63722222222223,hazardous_inventory
hsi,Flags Village Shopping Center,356 Riverside Pkwy,Austell,Cobb,33.77777777777778,-84.56583333333333,hazardous_inventory
hsi,Dawson Manufacturing Company,"300 Industrial Boulevard, SE",Dawson,Terrell,31.766666666666666,-84.41944444444445,hazardous_inventory
hsi,Roswell Station,1000 Marietta Highway,Roswell,Fulton,34.00527777777778,-84.39055555555557,hazardous_inventory
hsi,"United Technologies Automotive, Inc.",1884 Warrenton Hwy NW,Thomson,McDuffie,33.45027777777778,-82.53888888888889,hazardous_inventory
hsi,Rayloc Facility,600 Rayloc Drive,Atlanta,Fulton,33.77166666666667,-84.52472222222222,hazardous_inventory
hsi,RentRite Property,"4220 Martin Luther King, Jr. Drive",Atlanta,Fulton,33.772777777777776,-84.52638888888889,hazardous_inventory
hsi,Georgia Air National Guard-Savannah-Site 8,East of Bldg. 1911 in vicinity drainage ditch,Savannah,Chatham,32.12972222222222,-81.18583333333333,hazardous_inventory
hsi,Louisiana Pacific Corp. - Statesboro,Veterans Memorial Parkway,Statesboro,Bulloch,32.41972222222222,-81.80416666666666,hazardous_inventory
hsi,Albany Warehouse Company Site,1701 North Washington Street,Albany,Dougherty,31.60138888888889,-84.15416666666667,hazardous_inventory
hsi,"Pavilion Cleaners, Riverdale Mall",286 Hwy. 138,Riverdale,Clayton,33.54277777777778,-84.40166666666667,hazardous_inventory
hsi,Brown Steel Contractors - Broad Street Facility,57 East Broad Street,Newnan,Coweta,33.373333333333335,-84.7975,hazardous_inventory
hsi,"STSE, Inc.",1900 Second Street,Brunswick,Glynn,31.174722222222222,-81.49111111111111,hazardous_inventory
hsi,Central of Georgia Railroad Company - Battlefield Park,650 W. Jones St.,Savannah,Chatham,32.075833333333335,-81.1,hazardous_inventory
hsi,"Southern Motors of Savannah, Inc.",10300 Abercorn Extension,Savannah,Chatham,31.989722222222223,-81.12972222222221,hazardous_inventory
hsi,Old National Shopping Center,6055 Old National Highway,College Park,Fulton,33.589444444444446,-84.47083333333333,hazardous_inventory
hsi,CSXT Depriest Signal Shop,641 East Liberty Street,Savannah,Chatham,32.068333333333335,-81.085,hazardous_inventory
hsi,Legion Industries,370 Mills Road,Waynesboro,Burke,33.10194444444445,-82.0075,hazardous_inventory
hsi,Cherokee Shopping Center,1966 Kissingbower Road,Augusta,Richmond,33.44,-82.02388888888889,hazardous_inventory
hsi,Washington Manufacturing Company,308 East Montgomery Street,Tennille,Washington,32.942499999999995,-82.80499999999999,hazardous_inventory
hsi,Liberty Oil and Refining,312 East Yount Street,Moultrie,Colquitt,31.13138888888889,-83.705,hazardous_inventory
hsi,Coastal Plains Treating Company,812 E. Golden Road,Tifton,Tift,31.43,-83.5038888888889,hazardous_inventory
hsi,Del Cook Lumber Company,9th Street West,Adel,Cook,31.128055555555555,-83.42833333333334,hazardous_inventory
hsi,One Hour Martinizing,2070 Beaver Ruin Road,Norcross,Gwinnett,33.94,-84.18,hazardous_inventory
hsi,K & D Cleaners (assoc. with Peach Orchard NPL),2114 Lumpkin Road,Augusta,Richmond,33.41861111111111,-82.02416666666666,hazardous_inventory
hsi,"Tronox-Kerr McGee Pigments, Inc. (Former)",100 Seapoint Blvd.,Savannah,Chatham,32.08222222222223,-81.02583333333334,hazardous_inventory
hsi,Berrien County Landfill,CR28 & CR48,Nashville,Berrien,31.12777777777778,-83.23861111111111,hazardous_inventory
hsi,Quitman - SR 333 Landfill,SR - 333,Quitman,Brooks,30.751944444444444,-83.5475,hazardous_inventory
hsi,Bryan County - US 280 Mill Creek MSWLF,7392 E. Highway 280,Ellabell,Bryan,32.15333333333333,-81.50972222222222,hazardous_inventory
hsi,Camden County Vacuna Road LF,Vacuna Road,Kingsland,Camden,30.78111111111111,-81.69,hazardous_inventory
hsi,Carroll County - Carrollton SR 166 LF,State Road 166 (Simonton Mill Road),Carrollton,Carroll,33.551111111111105,-85.15361111111112,hazardous_inventory
hsi,Chatham County Landfill,1327 Dean Forest Road,Savannah,Chatham,32.058055555555555,-81.21472222222222,hazardous_inventory
hsi,Cherokee County - Blalock Road Landfill,470 Blalock Road,Canton,Cherokee,34.14888888888889,-84.48388888888888,hazardous_inventory
hsi,Coffee County Landfill,1219 Landfill Road,Douglas,Coffee,31.572499999999998,-82.89555555555556,hazardous_inventory
hsi,Columbia County - Baker Place Road MSWLF,590 Baker Place Road,Grovetown,Columbia,33.48916666666667,-82.22888888888889,hazardous_inventory
hsi,Dawson County Shoal Hole Road MSWL,55 Transportation Lane,Dawsonville,Dawson,34.43861111111111,-84.11972222222222,hazardous_inventory
hsi,Dooly County - CR 101 MSWLF,CR 101,Vienna,Dooly,32.12555555555556,-83.84722222222221,hazardous_inventory
hsi,Douglas County Landfill - Cedar Mt-Worthan Rd Phase 1,1755 County Services Road,Douglasville,Douglas,33.76555555555556,-84.81083333333333,hazardous_inventory
hsi,Blakely - Howell Street - Pit Road MSWLF,Corner of Howell Street and Pit Road,Blakely,Early,31.400555555555552,-84.92888888888889,hazardous_inventory
hsi,Elbert County Landfill,2188 Hulmes Chapel Road,Elberton,Elbert,34.135,-82.78083333333333,hazardous_inventory
hsi,Emanuel Co. - SR 297 Swainsboro (SL),SR 297 & Old Nunez Road,Swainsboro,Emanuel,32.51638888888889,-82.33277777777778,hazardous_inventory
hsi,Fannin County Landfill,SR 5 and Tom Boyd Road,Blue Ridge,Fannin,34.89861111111111,-84.34972222222221,hazardous_inventory
hsi,Franklin County - Harrison Bridge Road MSWLF,Harrison Bridge Road,Carnesville,Franklin,34.341944444444444,-83.22805555555556,hazardous_inventory
hsi,Fulton County Landfill,Merk / Miles Road,Atlanta,Fulton,33.66916666666666,-84.56555555555555,hazardous_inventory
hsi,Gilmer County SR 52 - Tower Road MSWLF,456 Tower Road,Ellijay,Gilmer,34.71388888888889,-84.49055555555556,hazardous_inventory
hsi,Glynn Co. - Cate Road C&D MSWLF,1000 Pritchard Island Road,Brunswick,Glynn,31.25861111111111,-81.52444444444444,hazardous_inventory
hsi,Haralson County Landfill (US 78 Bremen),Landfill Road,Bremen,Haralson,33.69916666666666,-85.22944444444444,hazardous_inventory
hsi,Hart County Landfill,Landfill Road,Hartwell,Hart,34.31388888888888,-82.93916666666667,hazardous_inventory
hsi,West Asbury Road Phase II MSWL,West Asbury Road,McDonough,Henry,33.43222222222222,-84.17027777777778,hazardous_inventory
hsi,Jefferson County - US 1 (Avera Rd) MSWLF,1159 Clarks Mill Road,Louisville,Jefferson,33.030833333333334,-82.40944444444445,hazardous_inventory
hsi,Lamar County - Grove Street Extension MSWLF,172 Roger Brown Drive,Barnesville,Lamar,33.08583333333333,-84.20833333333334,hazardous_inventory
hsi,Lee County - SR 32 MSWLF,759 Hwy 32 East,Leesburg,Lee,31.733055555555556,-84.12027777777777,hazardous_inventory
hsi,Liberty County - Limerick Road MSWLF,Limerick Road,Limerick,Liberty,31.842777777777776,-81.39611111111111,hazardous_inventory
hsi,Valdosta - Wetherington Lane SWLF,Wetherington Lane,Valdosta,Lowndes,30.823888888888888,-83.35972222222222,hazardous_inventory
hsi,McIntosh County - King Road MSWLF,King Road,Eulonia,McIntosh,31.513333333333332,-81.4825,hazardous_inventory
hsi,Mitchell County - SR 3A MSWLF,State Road 3,Pelham,Mitchell,31.16861111111111,-84.16916666666667,hazardous_inventory
hsi,Murray County - US 411 Westside MSWLF,6585 US 411,Chatsworth,Murray,34.68055555555555,-84.73055555555555,hazardous_inventory
hsi,Newton County - Lower River Road MSWL,205 Lower River Road,Porterdale,Newton,33.55138888888889,-83.89527777777778,hazardous_inventory
hsi,Pickens Co.  - Jones Mountain Road Westside MSWLF,Jones Mountain Road,Talking Rock,Pickens,34.541666666666664,-84.47527777777778,hazardous_inventory
hsi,Pierce County - SR 121 MSWLF,SR 121 / County Farm Road,Blackshear,Pierce,31.349166666666665,-82.2125,hazardous_inventory
hsi,Terrell County - U. S. 82 MSWLF,3108 Albany Highway,Dawson,Terrell,31.74138888888889,-84.41944444444445,hazardous_inventory
hsi,Tifton - Omega - Eldorado Road MSWLF,445 Mitchell Store Road,Tifton,Tift,31.3575,-83.53666666666666,hazardous_inventory
hsi,Towns County - SR 288 MSWLF,S. R. 288,Hiawassee,Towns,34.92722222222222,-83.74638888888889,hazardous_inventory
hsi,"Upson County - Zorn Street Phase 2, 3 MSWLF",Department of Transportation Drive,Thomaston,Upson,32.86361111111111,-84.32444444444444,hazardous_inventory
hsi,Wayne County - Goose Creek Phase 1 MSWLF,Highway 169 N,Jesup,Wayne,31.66444444444444,-81.91555555555556,hazardous_inventory
hsi,Whitfield Co.-Dalton-Old Dixie Hwy Phase 2 4 & 5 MSWLF,Old Dixie Road,Dalton,Whitfield,34.65138888888889,-84.95027777777779,hazardous_inventory
hsi,Wilkinson Co. - Hwy. 57 Public Works Camp MSWLF,State Highway 57,Irwinton,Wilkinson,32.833333333333336,-83.26416666666667,hazardous_inventory
hsi,Basket Creek Drum Disposal Site,7840 Basket Creek Road,Douglasville,Douglas,33.590833333333336,-84.81638888888888,hazardous_inventory
hsi,Junction Cleaners,2635 Sandy Plains Road,Marietta,Cobb,34.015,-84.49527777777777,hazardous_inventory
hsi,"Hercules, Inc.",3000 Louisville Road,Savannah,Chatham,32.088055555555556,-81.14777777777779,hazardous_inventory
hsi,Alternate Energy Resources - NPL Site,2736 Walden Drive,Augusta,Richmond,33.45416666666667,-82.03722222222223,hazardous_inventory
hsi,"Swainsboro Electro Plating, Inc.",Intersection of Hwy 1 and Empire Expressway,Swainsboro,Emanuel,32.55888888888889,-82.33694444444444,hazardous_inventory
hsi,"Specialty Stampings, L.L.C.",423 North Mill Street,Adel,Cook,31.141944444444444,-83.42777777777778,hazardous_inventory
hsi,Busby  Cleaners,302  W. Memorial Drive,Hinesville,Liberty,31.851944444444445,-81.6,hazardous_inventory
hsi,Candler County S.R. 121 Metter # 021-001D(SL),842 Landfill Road,Metter,Candler,32.455555555555556,-82.06472222222222,hazardous_inventory
hsi,Union County MSW Landfill,Deep South Farm Road,Blairsville,Union,34.89333333333333,-83.95972222222223,hazardous_inventory
hsi,Effingham County - SR 17 MSWLF,Watts Road,Guyton,Effingham,32.30611111111111,-81.40361111111112,hazardous_inventory
hsi,Turner County - SR 112 Ashburn Phase 3 MSWLF,S. R. 112,Ashburn,Turner,31.735833333333336,-83.575,hazardous_inventory
hsi,Durand MSW Landfill,Ogletree Road,Durand,Meriwether,32.965833333333336,-84.78055555555555,hazardous_inventory
hsi,Buford - McEver Road MSWLF,5734 Little Mill Road,Buford,Gwinnett,34.14,-84.01972222222223,hazardous_inventory
hsi,Sugar Hill - Appling Road MSWLF,1379 Appling Road,Sugar Hill,Gwinnett,34.12083333333334,-84.03777777777778,hazardous_inventory
hsi,Crawford County - SR 341 - Hopewell Road MSWLF,3604 Fairplay Hill Road,Musella,Crawford,32.77388888888889,-83.99944444444445,hazardous_inventory
hsi,Alma - Radio Station Road MSWLF,Radio Station Road,Alma,Bacon,31.52027777777778,-82.43472222222222,hazardous_inventory
hsi,Cairo - 6th Avenue (SL) MSWLF,6th Avenue,Cairo,Grady,30.881944444444446,-84.22833333333334,hazardous_inventory
hsi,Johnson County - SR 15 Wrightsville Ph 2 (SL) MSWLF,Liberty Grove CH Rd,Wrightsville,Johnson,32.68194444444444,-82.71000000000001,hazardous_inventory
hsi,Sumter County Landfill,324 McMath Mill Road,Americus,Sumter,32.06527777777777,-84.27777777777777,hazardous_inventory
hsi,Taylor's Dry Cleaning (assoc. with Peach Orchard NPL),2736 Peach Orchard Road,Augusta,Richmond,33.42027777777778,-82.01944444444445,hazardous_inventory
hsi,One-Hour Cleanerizing (assoc. with Peach Orchard NPL),2618 Peach Orchard Road,Augusta,Richmond,33.42388888888889,-82.01888888888888,hazardous_inventory
hsi,National Smelting and Refining,400 & 430 Bishop Street,Atlanta,Fulton,33.79277777777778,-84.40194444444445,hazardous_inventory
hsi,"C & D Technologies, Inc.",1835 Industrial Boulevard,Conyers,Rockdale,33.67583333333333,-84.04694444444445,hazardous_inventory
hsi,"Albany MGP, Former",N. Front Street at W. Society Avenue,Albany,Dougherty,31.586388888888887,-84.14777777777779,hazardous_inventory
hsi,Atlantic Cotton Mills,2486 Mailey Ave,Macon,Bibb,32.841944444444444,-83.65694444444445,hazardous_inventory
hsi,"O'Neill Manufacturing, Inc.",102 Anderson Street,Rome,Floyd,34.269444444444446,-85.15555555555557,hazardous_inventory
hsi,"Daniel Measurement and Control, Inc.",19267 Highway 301 North,Statesboro,Bulloch,32.48722222222222,-81.74861111111112,hazardous_inventory
hsi,Unitog Company Facility (Former),25 Enterprise Blvd. SW,Atlanta,Fulton,33.755,-84.55083333333333,hazardous_inventory
hsi,Chem-Am,3562 Hogansville Road (Highway 29),LaGrange,Troup,33.059999999999995,-84.97194444444445,hazardous_inventory
hsi,GA DOT Jesup District Office Complex,204 North Highway 301,Jesup,Wayne,31.595,-81.86777777777777,hazardous_inventory
hsi,Klemic Property - Augusta Ordnance Depot (Former),1775 Essie McIntyre Blvd. (Government Road),Augusta,Richmond,33.46,-82.00194444444445,hazardous_inventory
hsi,Simmons Plating Works,"409 and 395 Whitehall Street, S.W.",Atlanta,Fulton,33.74527777777778,-84.40111111111112,hazardous_inventory
hsi,Shakerag Cleaners,1781 Panola Road,Ellenwood,Henry,33.62083333333334,-84.235,hazardous_inventory
hsi,Walton County Landfill,SR 11 / Roscoe Davis Road,Monroe,Walton,33.82777777777778,-83.75805555555556,hazardous_inventory
hsi,Vienna Street Dump,Vienna Street,Fort Valley,Peach,32.559999999999995,-83.87388888888889,hazardous_inventory
hsi,Lanier County-Studstill Road MSWLF,Studstill Road,Lakeland,Lanier,31.066944444444445,-83.07805555555555,hazardous_inventory
hsi,Jeff Davis - CR 20 MSWLF,Nina Gay Rd,Hazlehurst,Jeff Davis,31.860555555555557,-82.68694444444445,hazardous_inventory
hsi,Huntridge Shopping Center,8540 Roswell Road,Atlanta,Fulton,33.986666666666665,-84.35138888888888,hazardous_inventory
hsi,Vantran Electric,1600 Highway 17 South,Louisville,Jefferson,32.99138888888889,-82.38555555555556,hazardous_inventory
hsi,Manchester Tank Company,811 West Avenue,Cedartown,Polk,34.011944444444445,-85.27694444444444,hazardous_inventory
hsi,Ram Leather Care,968 SW Klondike Court,Conyers,Rockdale,33.66583333333333,-84.03694444444444,hazardous_inventory
hsi,Lanier Plaza Shopping Center,1919-1945 Glynn Avenue,Brunswick,Glynn,31.159166666666664,-81.47916666666667,hazardous_inventory
hsi,MENA Rockmart Facility,308 Prospect Road,Rockmart,Polk,34.013888888888886,-85.06388888888888,hazardous_inventory
